Offense Type,Premise,BlockRange,StreetName,Type
Robbery,Restaurant or Cafeteria,7200-7299,FONDREN,RD
Aggravated Assault,Apartment,7600-7699,CLAREWOOD,DR
Burglary,Apartment,3600-3699,JEANETTA,ST
Burglary,Apartment,3400-3499,OCEE,ST
Theft,Warehouse,8600-8699,DAFFODIL,ST
Robbery,Restaurant or Cafeteria Parking Lot,7500-7599,BELLAIRE,BLVD
AutoTheft,Apartment Parking Lot,7500-7599,CLAREWOOD,DR
Theft,Construction Site,3300-3399,DUNVALE,RD
Theft,Mall Parking Lot,7500-7599,BELLAIRE,BLVD
Theft,Commercial Building,5700-5799,BRAXTON,DR
Burglary,Residence or House,3100-3199,JARVIS,ST
Burglary,Clothing Store,6800-6899,HARWIN,DR
Robbery,"Road, Street, or Sidewalk",3700-3799,TANGLEWILDE,ST
Robbery,Convenience Store,7400-7499,HARWIN,DR
Theft,Commercial Parking Lot or Garage,7500-7599,BELLAIRE,BLVD
Theft,Driveway,7000-7099,LACY HILL,DR
Burglary,Rental Storage Facility,6600-6699,GESSNER,RD
Theft,Driveway,7600-7699,PELLA,DR
Aggravated Assault,Residence or House,9200-9299,STROUD,DR
AutoTheft,Apartment,7800-7899,CORPORATE,DR
Theft,Liquor Store Parking Lot,8300-8399,SOUTHWEST,ST
Burglary,"Vacant Other Residential (Apartment,Dorms)",9600-9699,WESTWOOD PLACE,DR
Theft,"Other, Unknown, or Not Listed",5700-5799,FONDREN,RD
Robbery,Convenience Store,5700-5799,FONDREN,RD
AutoTheft,Apartment Parking Lot,8700-8799,BEECHNUT,ST
Burglary,Rental Storage Facility,6600-6699,GESSNER,RD
Theft,Bar or Night Club,UNK,GESSNER OBIB/SOUTHWEST FWY OB,-
Burglary,Apartment,9400-9499,TANAGER,-
Robbery,Convenience Store Parking Lot,9000-9099,COUNTRY CREEK,DR
Robbery,Apartment Parking Lot,7200-7299,CORPORATE,DR
Theft,Department or Discount Store,8000-8099,GESSNER,RD
Robbery,Strip Business Center Parking Lot,5800-5899,GESSNER,RD
Burglary,Apartment,8000-8099,BELLAIRE,BLVD
Burglary,Apartment,7800-7899,CORPORATE,DR
Robbery,Miscellaneous Business (Non-Specific),6600-6699,GESSNER,RD
AutoTheft,Other Parking Lot,5700-5799,FONDREN,RD
Theft,"Road, Street, or Sidewalk",9200-9299,LEADER,ST
AutoTheft,Apartment Parking Lot,7100-7199,GESSNER,RD
Theft,Apartment Parking Lot,7800-7899,CORPORATE,DR
Robbery,Specialty Store (Non-Specific),6800-6899,GESSNER,RD
Theft,Apartment Parking Lot,9500-9599,WESTWOOD PLACE,DR
Theft,Apartment Laundry,7200-7299,GESSNER,RD
AutoTheft,Residence or House,6600-6699,HARBOR TOWN,DR
Aggravated Assault,Apartment Parking Lot,7800-7899,CORPORATE,DR
Theft,Liquor Store Parking Lot,8300-8399,GESSNER,RD
Theft,Commercial Parking Lot or Garage,8300-8399,SOUTHWEST,ST
Burglary,Residence or House,5900-5999,BURNING TREE,DR
Theft,"Road, Street, or Sidewalk",8600-8699,CLAREWOOD,DR
Robbery,Other Parking Lot,8100-8199,SOUTHWEST,ST
Theft,Residence or House,8300-8399,SANDS POINT,DR
Aggravated Assault,Apartment,9100-9199,IMOGENE,-
Theft,Clothing Store,8100-8199,GESSNER,RD
Aggravated Assault,Apartment,6500-6599,GESSNER,RD
Theft,"Road, Street, or Sidewalk",9200-9299,HENDON,LN
Rape,Apartment,9400-9499,BEECHNUT,ST
AutoTheft,"Road, Street, or Sidewalk",9200-9299,BEECHNUT,ST
AutoTheft,Apartment Parking Lot,7200-7299,CORPORATE,DR
Aggravated Assault,Residence or House,9000-9099,BEECHNUT,ST
Theft,Apartment Parking Lot,7200-7299,GESSNER,RD
Theft,Commercial Parking Lot or Garage,8500-8599,BELLAIRE,BLVD
AutoTheft,Apartment Parking Lot,9400-9499,TANAGER,-
Theft,Restaurant or Cafeteria Parking Lot,8300-8399,SOUTHWEST,ST
Robbery,Apartment Parking Lot,7200-7299,GESSNER,RD
Theft,Mall Common Area,9600-9699,HENDON,LN
Theft,"Gym, Recreat, Club House, Indoor Pool",8100-8199,SOUTHWEST,ST
Theft,"Road, Street, or Sidewalk",8900-8999,IMOGENE,-
Burglary,Residence or House,8000-8099,SHARPVIEW,DR
Theft,Apartment Parking Lot,9500-9599,BEECHNUT,ST
Theft,Apartment Parking Lot,6500-6599,GESSNER,RD
Theft,Apartment Parking Lot,9500-9599,BEECHNUT,ST
Theft,Convenience Store,7700-7799,BELLAIRE,BLVD
Theft,Apartment Parking Lot,6400-6499,GESSNER,RD
AutoTheft,Apartment Parking Lot,8400-8499,SANDS POINT,DR
Theft,Apartment Parking Lot,6400-6499,GESSNER,RD
Theft,Strip Business Center Parking Lot,8100-8199,SOUTHWEST,ST
Theft,Apartment Parking Lot,6500-6599,GESSNER,RD
Burglary,Apartment,7200-7299,CORPORATE,DR
Burglary,Apartment,6500-6599,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST,ST
Robbery,Grocery Store or Supermarket Parking Lot,8700-8799,BEECHNUT,ST
Theft,Residence or House,7900-7999,KENDALIA,DR
Burglary,Apartment,6400-6499,GESSNER,RD
Theft,Commercial Parking Lot or Garage,8000-8099,GESSNER,RD
Robbery,"Road, Street, or Sidewalk",6600-6699,HARBOR TOWN,DR
Theft,Apartment,7800-7899,CORPORATE,DR
Theft,Department or Discount Store,8100-8199,GESSNER,RD
Theft,"Road, Street, or Sidewalk",8600-8699,CLAREWOOD,DR
Burglary,Residence or House,8000-8099,BELLAIRE,BLVD
Burglary,Apartment,8300-8399,SANDS POINT,DR
Theft,"Road, Street, or Sidewalk",6500-6599,HARBOR TOWN,DR
Theft,Miscellaneous Business (Non-Specific),7800-7899,HARWIN,DR
Theft,Warehouse,7700-7799,HARWIN,DR
Aggravated Assault,"Other, Unknown, or Not Listed",7900-7999,GESSNER,RD
AutoTheft,"Road, Street, or Sidewalk",6500-6599,HARBOR TOWN,DR
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,9800-9899,BISSONNET,ST
Robbery,"Road, Street, or Sidewalk",8300-8399,CINNAMON,LN
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,8300-8399,CINNAMON,LN
Theft,Apartment Rental Office,10500-10599,SPICE,LN
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,Other Parking Lot,10000-10099,BISSONNET,ST
AutoTheft,Apartment Parking Lot,7500-7599,CORPORATE,DR
Theft,Specialty Store (Non-Specific),7300-7399,SAM HOUSTON,PKWY
Aggravated Assault,Apartment,10600-10699,BEECHNUT,ST
Aggravated Assault,Service or Gas Station,9700-9799,BEECHNUT,ST
Aggravated Assault,"Road, Street, or Sidewalk",9700-9799,BEECHNUT,ST
Theft,Commercial Parking Lot or Garage,8100-8199,SAM HOUSTON,PKWY
Burglary,Apartment,7500-7599,CORPORATE,DR
AutoTheft,Apartment Parking Lot,7700-7799,CORPORATE,DR
Robbery,Apartment,7700-7799,CORPORATE,DR
Burglary,Apartment,9300-9399,WOODFAIR,DR
Robbery,Restaurant or Cafeteria,10700-10799,BEECHNUT,ST
Rape,Apartment,9200-9299,WOODFAIR,DR
Robbery,Restaurant or Cafeteria Parking Lot,9800-9899,PLAINFIELD,ST
Theft,Apartment Parking Lot,8300-8399,CINNAMON,LN
Theft,Strip Business Center Parking Lot,8200-8299,WILCREST,ST
Aggravated Assault,"Road, Street, or Sidewalk",8200-8299,SAM HOUSTON,PKWY
Theft,Service or Gas Station,8100-8199,SAM HOUSTON,PKWY
Theft,Bar or Night Club Parking Lot,9600-9699,SOUTHWEST,ST
Aggravated Assault,Residence or House,9500-9599,BISSONNET,ST
Theft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Theft,Grocery Store or Supermarket Parking Lot,9400-9499,SAM HOUSTON,PKWY
Theft,Other Parking Lot,6700-6799,SAM HOUSTON,PKWY
Aggravated Assault,"Other, Unknown, or Not Listed",10100-10199,CLUB CREEK,DR
Aggravated Assault,Apartment,10200-10299,CLUB CREEK,DR
Theft,Restaurant or Cafeteria Parking Lot,9600-9699,BISSONNET,ST
Theft,Restaurant or Cafeteria,8100-8199,SAM HOUSTON,PKWY
Theft,Apartment,7500-7599,CORPORATE,DR
Aggravated Assault,Apartment Parking Lot,9400-9499,WOODFAIR,DR
Burglary,Apartment,9400-9499,WOODFAIR,DR
Theft,Apartment Parking Lot,9200-9299,WOODFAIR,DR
Aggravated Assault,"Road, Street, or Sidewalk",9400-9499,COUNTRY CREEK,DR
Burglary,Apartment,8800-8899,BOONE,RD
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket Parking Lot,9400-9499,SAM HOUSTON,PKWY
Theft,Other Parking Lot,9400-9499,SAM HOUSTON,PKWY
Theft,"Other, Unknown, or Not Listed",10600-10699,BEECHNUT,ST
Robbery,Apartment Parking Lot,7900-7999,CORPORATE,DR
Robbery,Apartment,10200-10299,BEECHNUT,ST
Robbery,Restaurant or Cafeteria,10300-10399,CLUB CREEK,DR
Theft,Apartment Parking Lot,9400-9499,WOODFAIR,DR
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST
Aggravated Assault,Specialty Store (Non-Specific),9700-9799,CLUB CREEK,DR
Aggravated Assault,"Road, Street, or Sidewalk",8000-8099,WILCREST,ST
Burglary,Apartment,9200-9299,WOODFAIR,DR
AutoTheft,Grocery Store or Supermarket Parking Lot,9400-9499,SAM HOUSTON,PKWY
Burglary,Restaurant or Cafeteria,9300-9399,SAM HOUSTON,PKWY
Theft,Strip Business Center Parking Lot,8300-8399,SAM HOUSTON,PKWY
Theft,Hotel or Motel Parking Lot,6800-6899,SAM HOUSTON,PKWY
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,"Other, Unknown, or Not Listed",6700-6799,SAM HOUSTON,PKWY
Burglary,Rental Storage Facility,9800-9899,BISSONNET,ST
AutoTheft,Apartment Parking Lot,10500-10599,SPICE,LN
Theft,Apartment,9900-9999,CLUB CREEK,DR
AutoTheft,Residence or House,7700-7799,CORPORATE,DR
Theft,Apartment,7500-7599,CORPORATE,DR
Aggravated Assault,Apartment,8800-8899,BOONE,RD
Theft,Apartment,8300-8399,SOUTH COURSE,DR
Theft,Apartment Laundry,10500-10599,SPICE,LN
AutoTheft,Apartment Parking Lot,8600-8699,SOUTH COURSE,DR
Theft,Apartment Parking Lot,7500-7599,CORPORATE,DR
Theft,Driveway,7900-7999,CORPORATE,DR
Theft,Restaurant or Cafeteria Parking Lot,10900-10999,BEECHNUT,ST
Aggravated Assault,"Road, Street, or Sidewalk",10000-10099,BISSONNET,ST
AutoTheft,Apartment Parking Lot,9800-9899,CLUB CREEK,DR
Burglary,Vacant Building (Commercial),8200-8299,SAM HOUSTON,PKWY
AutoTheft,Apartment Parking Lot,10200-10299,CLUB CREEK,DR
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria Parking Lot,10300-10399,CLUB CREEK,DR
Aggravated Assault,Apartment Parking Lot,8000-8099,BOONE,RD
Theft,Restaurant or Cafeteria Parking Lot,9400-9499,SAM HOUSTON,PKWY
AutoTheft,Apartment,10600-10699,BEECHNUT,ST
Aggravated Assault,Apartment Parking Lot,8500-8599,MAPLECREST,ST
Aggravated Assault,Apartment,8800-8899,BOONE,RD
Theft,Apartment Parking Lot,8500-8599,SAM HOUSTON,PKWY
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Burglary,Construction Site,8200-8299,SAM HOUSTON,PKWY
Burglary,Apartment,8400-8499,SOUTH COURSE,DR
Theft,Residence or House,10700-10799,BEXLEY,DR
Theft,"Other, Unknown, or Not Listed",9700-9799,BISSONNET,ST
Theft,Grocery Store or Supermarket,9900-9999,CLUB CREEK,DR
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Robbery,Service or Gas Station,7900-7999,WILCREST,ST
Robbery,"Road, Street, or Sidewalk",8100-8199,SAM HOUSTON,PKWY
Robbery,"Road, Street, or Sidewalk",8300-8399,WILCREST,ST
Theft,Convenience Store Parking Lot,9900-9999,BISSONNET,ST
Burglary,Apartment,10500-10599,SPICE,LN
Burglary,Restaurant or Cafeteria,9300-9399,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,"Other, Unknown, or Not Listed",10900-10999,VILLAGE BEND,LN
AutoTheft,Grocery Store or Supermarket Parking Lot,8800-8899,SAM HOUSTON,PKWY
Rape,Apartment,9400-9499,SAM HOUSTON,PKWY
Theft,Strip Business Center Parking Lot,9800-9899,BELLAIRE,BLVD
Theft,Apartment Parking Lot,8500-8599,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket Parking Lot,8800-8899,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket Parking Lot,10100-10199,BEECHNUT,ST
AutoTheft,Restaurant or Cafeteria Parking Lot,9300-9399,SAM HOUSTON,PKWY
AutoTheft,"Road, Street, or Sidewalk",8400-8499,SOUTH COURSE,DR
Robbery,"Road, Street, or Sidewalk",9400-9499,SAM HOUSTON,PKWY
AutoTheft,Apartment Parking Lot,10200-10299,CLUB CREEK,DR
Robbery,Grocery Store or Supermarket Parking Lot,10100-10199,BEECHNUT,ST
Theft,Commercial Parking Lot or Garage,9700-9799,BISSONNET,ST
Theft,Miscellaneous Business (Non-Specific),9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,Apartment Parking Lot,7300-7399,CORPORATE,DR
Theft,Grocery Store or Supermarket Parking Lot,8300-8399,SAM HOUSTON,PKWY
Aggravated Assault,Apartment,9800-9899,CLUB CREEK,DR
Aggravated Assault,Restaurant or Cafeteria Parking Lot,9800-9899,BEECHNUT,ST
Robbery,Apartment Parking Lot,9500-9599,WILCREST,ST
Theft,Drug Store or Medical Supply,10900-10999,BISSONNET,ST
Theft,Service or Gas Station,10000-10099,BEECHNUT,ST
Theft,Department or Discount Store,10900-10999,BISSONNET,ST
Burglary,Residence or House,8300-8399,SOUTH COURSE,DR
Burglary,Restaurant or Cafeteria,8300-8399,SAM HOUSTON,PKWY
AutoTheft,Apartment Parking Lot,10500-10599,SPICE,LN
Robbery,"Road, Street, or Sidewalk",10100-10199,BISSONNET,ST
Theft,Convenience Store,10300-10399,BISSONNET,ST
Burglary,Miscellaneous Business (Non-Specific),9400-9499,SAM HOUSTON,PKWY
Burglary,Apartment,10500-10599,BEECHNUT,ST
Robbery,Bank or Savings Institution Parking Lot,9900-9999,BEECHNUT,ST
Aggravated Assault,Apartment,8800-8899,BOONE,RD
AutoTheft,Apartment Parking Lot,9200-9299,WOODFAIR,DR
Robbery,"Road, Street, or Sidewalk",9300-9399,COUNTRY CREEK,DR
Aggravated Assault,"Road, Street, or Sidewalk",9200-9299,WOODFAIR,DR
Burglary,Apartment,8400-8499,SOUTH COURSE,DR
Robbery,"Road, Street, or Sidewalk",9200-9299,WOODFAIR,DR
Robbery,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,9400-9499,WOODFAIR,DR
Theft,Grocery Store or Supermarket Parking Lot,9400-9499,SAM HOUSTON,PKWY
Theft,Apartment Parking Lot,10000-10099,SPICE,LN
Theft,Apartment Parking Lot,8000-8099,BOONE,RD
Robbery,Apartment Parking Lot,8400-8499,SOUTH COURSE,DR
AutoTheft,Apartment Parking Lot,7700-7799,CORPORATE,DR
Robbery,"Road, Street, or Sidewalk",9500-9599,DEERING,DR
Theft,Apartment,9400-9499,SAM HOUSTON,PKWY
Theft,Department or Discount Store,10800-10899,BEECHNUT,ST
Robbery,Apartment Parking Lot,8300-8399,WILCREST,ST
Theft,"Road, Street, or Sidewalk",6800-6899,SAM HOUSTON,PKWY
AutoTheft,Apartment Parking Lot,8300-8399,SOUTH COURSE,DR
AutoTheft,Apartment Parking Lot,10600-10699,BEECHNUT,ST
Theft,Convenience Store,9700-9799,BEECHNUT,ST
Aggravated Assault,"Road, Street, or Sidewalk",10300-10399,CLUB CREEK,DR
Aggravated Assault,Service or Gas Station,9700-9799,BEECHNUT,ST
Theft,Apartment Parking Lot,10000-10099,GREENFORK,DR
Aggravated Assault,Apartment,9200-9299,WOODFAIR,DR
Theft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Aggravated Assault,"Road, Street, or Sidewalk",9500-9599,COUNTRY CREEK,DR
Theft,Apartment Parking Lot,9500-9599,WOODFAIR,DR
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST
Aggravated Assault,Apartment,9900-9999,CLUB CREEK,DR
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST
Robbery,"Road, Street, or Sidewalk",9900-9999,CLUB CREEK,DR
Theft,"Road, Street, or Sidewalk",10400-10499,BISSONNET,ST
Aggravated Assault,Apartment Parking Lot,10500-10599,BEECHNUT,ST
Theft,Apartment,9400-9499,WOODFAIR,DR
Theft,Grocery Store or Supermarket Parking Lot,10200-10299,BEECHNUT,ST
Theft,Apartment Parking Lot,10000-10099,GREENFORK,DR
AutoTheft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Aggravated Assault,Convenience Store,9700-9799,BEECHNUT,ST
Robbery,"Other, Unknown, or Not Listed",10100-10199,CLUB CREEK,DR
Aggravated Assault,Apartment Parking Lot,10500-10599,SPICE,LN
Aggravated Assault,Apartment,10000-10099,CLUB CREEK,DR
Theft,Grocery Store or Supermarket Parking Lot,10200-10299,BEECHNUT,ST
AutoTheft,Apartment Parking Lot,8400-8499,CINNAMON,LN
Theft,Apartment Parking Lot,7500-7599,CORPORATE,DR
Theft,Restaurant or Cafeteria Parking Lot,6800-6899,SAM HOUSTON,PKWY
Burglary,Apartment,7300-7399,CORPORATE,DR
Aggravated Assault,Apartment,10600-10699,BEECHNUT,ST
Theft,Apartment Parking Lot,10200-10299,BEECHNUT,ST
Theft,Apartment Parking Lot,10200-10299,BEECHNUT,ST
Burglary,Residence or House,10700-10799,SANDSTONE,-
Aggravated Assault,Residence or House,4100-4199,BOONE,RD
AutoTheft,Apartment Parking Lot,11700-11799,ROOS,RD
Theft,Driveway,11600-11699,SELA,LN
Aggravated Assault,Apartment,4500-4599,KIRKWOOD,RD
AutoTheft,Mall Parking Lot,11200-11299,BELLAIRE,BLVD
Theft,Apartment Parking Lot,6200-6299,WILCREST,ST
Theft,Commercial Parking Lot or Garage,12200-12299,BELLAIRE,BLVD
Burglary,Restaurant or Cafeteria,11200-11299,BELLAIRE,BLVD
Theft,Apartment Parking Lot,11400-11499,BEECHNUT,ST
Robbery,"Road, Street, or Sidewalk",11800-11899,DASHWOOD,DR
Aggravated Assault,Apartment Parking Lot,12100-12199,SHARPVIEW,DR
Theft,Driveway,11500-11599,HIGH STAR,DR
Theft,Restaurant or Cafeteria Parking Lot,10600-10699,BELLAIRE,BLVD
Burglary,Residence or House,11700-11799,LANGDON,LN
Rape,Mobile Home,4100-4199,F,ST
Burglary,"Garden Supply, Nursery, or Florist",11700-11799,ALIEF CLODINE,RD
Burglary,Commercial Or Training School,6100-6199,WILCREST,ST
Theft,Apartment Parking Lot,4700-4799,KIRKWOOD,RD
Theft,Commercial Parking Lot or Garage,6200-6299,WILCREST,ST
Theft,Driveway,11600-11699,LANGDON,LN
Theft,Restaurant or Cafeteria Parking Lot,7900-7999,BOONE,RD
Burglary,Residence or House,10900-10999,STROUD,DR
Theft,Bank,10800-10899,BELLAIRE,BLVD
Theft,"Pawn, Resale Shop, or Flea Market",11300-11399,BEECHNUT,ST
Theft,Residence or House,11100-11199,BELLERIVE,DR
Theft,Convenience Store Parking Lot,10800-10899,BELLAIRE,BLVD
Burglary,Residence or House,11600-11699,SANDSTONE,-
Theft,Residence or House,11600-11699,LANGDON,LN
AutoTheft,Other Parking Lot,12100-12199,BEECHNUT,ST
Theft,Apartment Parking Lot,12000-12099,BEECHNUT,ST
Theft,Apartment Parking Lot,12000-12099,BEECHNUT,ST
AutoTheft,Driveway,11200-11299,LANGDON,LN
Rape,Restaurant or Cafeteria Parking Lot,11900-11999,BELLAIRE,BLVD
Aggravated Assault,Strip Business Center Parking Lot,11200-11299,BELLAIRE,BLVD
AutoTheft,Driveway,11800-11899,CARVEL,LN
AutoTheft,Bar or Night Club Parking Lot,11100-11199,BELLAIRE,BLVD
Robbery,"Road, Street, or Sidewalk",11600-11699,TRIOLA,LN
Robbery,Grocery Store or Supermarket Parking Lot,11800-11899,BELLAIRE,BLVD
Burglary,Auto Repair,6800-6899,JETTY,LN
Burglary,Residence or House,11300-11399,HENDON,LN
Burglary,Residence or House,11300-11399,SHARPVIEW,DR
AutoTheft,Apartment Parking Lot,11400-11499,BEECHNUT,ST
Theft,Restaurant or Cafeteria Parking Lot,7900-7999,BOONE,RD
Robbery,Other Parking Lot,11100-11199,BELLAIRE,BLVD
Theft,Apartment Parking Lot,4700-4799,KIRKWOOD,RD
Burglary,Residence or House,11200-11299,HAZEN,ST
Aggravated Assault,Residence or House,4700-4799,KIRKWOOD,RD
Aggravated Assault,Residence or House,11300-11399,HARWIN,DR
Theft,Apartment Parking Lot,4700-4799,KIRKWOOD,RD
Theft,Residence or House,11800-11899,CARVEL,LN
Burglary,Residence or House,6400-6499,GLADEWELL,DR
AutoTheft,"Road, Street, or Sidewalk",12200-12299,CORONA,LN
Theft,"Church, Synagogue, or Temple Parking Lot",4600-4699,JETTY,LN
Theft,Other Parking Lot,12000-12099,BEECHNUT,ST
Burglary,Residence or House,7300-7399,AQUA,LN
Theft,Commercial Parking Lot or Garage,7600-7699,BOONE,RD
Theft,Restaurant or Cafeteria Parking Lot,10700-10799,BELLAIRE,BLVD
AutoTheft,Grocery Store or Supermarket Parking Lot,10800-10899,BELLAIRE,BLVD
Theft,Residence or House,11300-11399,HENDON,LN
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,12200-12299,BEECHNUT,ST
Burglary,Residence or House,11100-11199,SOMERFORD,RD
Burglary,Residence or House,11900-11999,HENDON,LN
Theft,Restaurant or Cafeteria Parking Lot,11300-11399,BELLAIRE,BLVD
Burglary,Residence or House,12100-12199,POMPANO,LN
AutoTheft,Apartment Parking Lot,8000-8099,BOONE,RD
AutoTheft,Commercial Parking Lot or Garage,12100-12199,BELLAIRE,BLVD
Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",11100-11199,STROUD,DR
Aggravated Assault,Apartment Parking Lot,11400-11499,HARWIN,DR
Theft,Illicit Massage Parlor or Spa,12000-12099,BELLAIRE,BLVD
Theft,Other Parking Lot,7700-7799,BOONE,RD
Aggravated Assault,"Road, Street, or Sidewalk",11400-11499,BELLAIRE,BLVD
Aggravated Assault,Residence or House,11800-11899,STROUD,DR
Aggravated Assault,Service or Gas Station,6100-6199,WILCREST,ST
Burglary,Residence or House,7400-7499,BANEWAY,DR
Robbery,"Road, Street, or Sidewalk",12100-12199,WHITE CAP,LN
Theft,"Road, Street, or Sidewalk",12000-12099,DASHWOOD,DR
Aggravated Assault,"Road, Street, or Sidewalk",12100-12199,WHITE CAP,LN
Robbery,"Parks and Recreation, Zoo, Swimming Pool",7600-7699,BOONE,RD
AutoTheft,Residence or House,8000-8099,BELLE GLEN,DR
Theft,Apartment,6700-6799,DAIRY ASHFORD,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,12800-12899,BELLAIRE,BLVD
Robbery,"Road, Street, or Sidewalk",13300-13399,RAIN LILY,LN
Theft,Commercial Parking Lot or Garage,7100-7199,WESTBRANCH,DR
Theft,Driveway,7100-7199,WESTBRANCH,DR
Theft,"Multi-Plex Home (Duplex,Triplex Etc.)",7100-7199,WESTBRANCH,DR
Theft,Garage or Carport,13000-13099,CLAREWOOD,DR
Theft,"Road, Street, or Sidewalk",6200-6299,GREENPARK,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",12700-12799,LEADER,ST
Theft,Apartment Parking Lot,6700-6799,DAIRY ASHFORD,RD
Robbery,"Road, Street, or Sidewalk",12500-12599,PROSPERITY RIVER,CT
Theft,Apartment Parking Lot,12700-12799,BELLAIRE,BLVD
Aggravated Assault,Residence or House,12800-12899,LONGVINE,CT
Theft,Residence or House,12800-12899,HARWIN,DR
Theft,Residence or House,13200-13299,VERBENA,LN
Robbery,Service or Gas Station,12300-12399,BEECHNUT,ST
Robbery,Apartment Parking Lot,8000-8099,DAIRY ASHFORD,RD
Theft,Garage or Carport,6400-6499,BRIAR BAYOU,DR
Theft,Apartment Parking Lot,7500-7599,COOK,RD
Burglary,Apartment,7500-7599,COOK,RD
Theft,Residence or House,12900-12999,CARVEL,LN
Burglary,Miscellaneous Business (Non-Specific),12700-12799,BEECHNUT,ST
AutoTheft,Other Parking Lot,12700-12799,BEECHNUT,ST
Theft,Apartment Parking Lot,8000-8099,COOK,RD
AutoTheft,Apartment Parking Lot,12700-12799,BELLAIRE,BLVD
Burglary,Convenience Store,12300-12399,BELLAIRE,BLVD
Burglary,Apartment,6600-6699,SYNOTT,RD
Aggravated Assault,Strip Business Center Parking Lot,12300-12399,BELLAIRE,BLVD
Theft,Service or Gas Station,12300-12399,BEECHNUT,ST
Burglary,Residence or House,13200-13299,GABY VIRBO,DR
Theft,Driveway,7300-7399,VINEWOOD,LN
AutoTheft,"Road, Street, or Sidewalk",7000-7099,GREENWAY CHASE,ST
Burglary,Residence or House,7700-7799,PARK VISTA,DR
Theft,Convenience Store Parking Lot,12300-12399,BEECHNUT,ST
Theft,Apartment Parking Lot,6900-6999,DAIRY ASHFORD,RD
Robbery,"Road, Street, or Sidewalk",8000-8099,COOK,RD
AutoTheft,"Road, Street, or Sidewalk",7300-7399,WINDVINE,DR
Theft,Residence or House,7300-7399,VINEWOOD,LN
Burglary,Auto Repair,12500-12599,BELLAIRE,BLVD
Burglary,"Physician, Doctor, Dentist's Office",7900-7999,DAIRY ASHFORD,RD
Theft,Driveway,13200-13299,ROBINGLEN,DR
Theft,"Road, Street, or Sidewalk",7300-7399,DAIRY ASHFORD,RD
Burglary,Residence or House,12800-12899,LEADER,ST
Theft,Residence or House,6300-6399,GARDEN TRAIL,CT
Burglary,Residence or House,12800-12899,CARVEL,LN
Aggravated Assault,"Road, Street, or Sidewalk",8000-8099,COOK,RD
Theft,Apartment Parking Lot,7000-7099,COOK,RD
Theft,Apartment Parking Lot,7000-7099,COOK,RD
Burglary,Mobile Home,6900-6999,COOK,RD
Theft,Residence or House,7500-7599,COOK,RD
Aggravated Assault,"Road, Street, or Sidewalk",9400-9499,COVENTRY SQUARE,DR
Aggravated Assault,"Road, Street, or Sidewalk",12700-12799,DAIRY BROOK,DR
Aggravated Assault,Drug Store or Medical Supply,9100-9199,DAIRY ASHFORD,RD
Theft,"Other, Unknown, or Not Listed",12900-12999,OLD RICHMOND,RD
Theft,Apartment,10800-10899,HUNTINGTON ESTATES,DR
Theft,Service or Gas Station,11300-11399,BISSONNET,ST
Robbery,Residence or House,11200-11299,GLENWOLDE,DR
Robbery,"Road, Street, or Sidewalk",9000-9099,COOK,RD
Burglary,"Vacant Other Residential (Apartment,Dorms)",10600-10699,ODYSSEY,CT
Theft,"Road, Street, or Sidewalk",11000-11099,BISSONNET,ST
AutoTheft,Residence or House,12300-12399,DAIRY ASHFORD,RD
Theft,Residence or House,12000-12099,LONGBROOK,DR
Theft,Residence or House,12800-12899,COVEY,LN
Theft,Miscellaneous Business (Non-Specific),11400-11499,BISSONNET,ST
