Offense Type,Premise,BlockRange,StreetName,Type
Theft,"Road, Street, or Sidewalk",8500-8599,SAM HOUSTON,PKWY
Auto Theft,"Road, Street, or Sidewalk",9700-9799,SHARPCREST,ST
Theft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Robbery,Apartment Parking Lot,9500-9599,WILCREST,DR
Aggravated Assault,Residence or House,10800-10899,ADAMSBOROUGH,DR
Auto Theft,Apartment Parking Lot,10000-10099,SPICE,LN
Theft,Restaurant or Cafeteria Parking Lot,10400-10499,BISSONNET,ST
Aggravated Assault,Apartment Parking Lot,10100-10199,CLUB CREEK,DR
Robbery,Apartment Parking Lot,8500-8599,WILCREST,DR
Theft,Apartment,8500-8599,SAM HOUSTON,PKWY
Theft,Service or Gas Station,10300-10399,BISSONNET,ST
Theft,Apartment Parking Lot,7500-7599,CORPORATE,DR
Theft,Restaurant or Cafeteria Parking Lot,8100-8199,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,7700-7799,CORPORATE,DR
Aggravated Assault,Apartment,10600-10699,BEECHNUT,ST
Burglary,Service or Gas Station,10200-10299,CLUB CREEK,DR
Theft,Convenience Store,8300-8399,WILCREST,DR
Theft,Strip Business Center Parking Lot,9600-9699,BEECHNUT,ST
Aggravated Assault,"Vacant Other Residential (Apartment,Dorms)",7300-7399,CORPORATE DR 1003,-
Robbery,Apartment Parking Lot,9000-9099,WILCREST,DR
Burglary,Restaurant or Cafeteria,8200-8299,WILCREST,DR
Theft,Service or Gas Station,10300-10399,BISSONNET,ST
Theft,Service or Gas Station,10200-10299,BISSONNET OBIB,-
Robbery,Apartment Parking Lot,8000-8099,BOONE,RD
Theft,Other Parking Lot,6800-6899,SAM HOUSTON,PKWY
Theft,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY
Theft,Strip Business Center Parking Lot,8300-8399,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria,9500-9599,WILCREST,DR
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",10300-10399,BEECHNUT,ST
Burglary,Rental Storage Facility,10300-10399,BEECHNUT,ST
Theft,Department or Discount Store,10900-10999,BISSONNET,ST
Theft,Driveway,10500-10599,EVESBOROUGH,DR
Aggravated Assault,Apartment,7700-7799,CORPORATE,DR
Burglary,Apartment,8300-8399,WILCREST,DR
Burglary,Rental Storage Facility,10200-10299,BEECHNUT,ST
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",10300-10399,BEECHNUT,ST
Burglary,Rental Storage Facility,10200-10299,BEECHNUT,ST
Robbery,Hotel or Motel Parking Lot,7700-7799,SAM HOUSTON,PKWY
Burglary,"Other, Unknown, or Not Listed",7500-7599,CORPORATE,DR
Theft,Commercial Parking Lot or Garage,6800-6899,SAM HOUSTON,PKWY
Theft,Other Parking Lot,6800-6899,SAM HOUSTON,PKWY
Robbery,Apartment,9400-9499,SAM HOUSTON,PKWY
Theft,Service or Gas Station,10000-10099,BEECHNUT,ST
Robbery,"Road, Street, or Sidewalk",8500-8599,WILCREST,DR
Burglary,Restaurant or Cafeteria,6800-6899,SAM HOUSTON,PKWY
Burglary,Miscellaneous Business (Non-Specific),10100-10199,BEECHNUT,ST
Theft,Service or Gas Station,10300-10399,BISSONNET,ST
Burglary,Rental Storage Facility,9800-9899,BISSONNET,ST
Burglary,Rental Storage Facility,9800-9899,BISSONNET,ST
Theft,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria Parking Lot,9500-9599,BISSONNET,ST
Theft,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY
Theft,Other Parking Lot,7400-7499,SAM HOUSTON,PKWY
Burglary,Residence or House,8600-8699,MAPLECREST,DR
Theft,Apartment Parking Lot,8300-8399,CINNAMON,LN
Robbery,Apartment Parking Lot,7300-7399,CORPORATE,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,SAM HOUSTON,PKWY
Rape,Apartment,9500-9599,WILCREST,DR
Theft,Other Parking Lot,11000-11099,HAZEN,ST
Theft,Service or Gas Station,9400-9499,SAM HOUSTON,PKWY
Theft,Apartment,10000-10099,SPICE,LN
Theft,Apartment Parking Lot,9200-9299,SAM HOUSTON,PKWY
Robbery,Bar or Night Club Parking Lot,9300-9399,WOODFAIR,DR
Auto Theft,"Road, Street, or Sidewalk",8300-8399,CINNAMON,LN
Theft,Commercial Parking Lot or Garage,8300-8399,SAM HOUSTON,PKWY
Theft,Department or Discount Store,9500-9599,SOUTHWEST,FWY
Theft,Bar or Night Club,10300-10399,CLUB CREEK,DR
Theft,Apartment Parking Lot,9500-9599,DEERING,DR
Robbery,Other Parking Lot,8600-8699,MAPLECREST,DR
Auto Theft,Apartment Parking Lot,10200-10299,CLUB CREEK,DR
Burglary,Apartment,8500-8599,SAM HOUSTON,PKWY
Auto Theft,"Other, Unknown, or Not Listed",10000-10099,GREENFORK,DR
Aggravated Assault,Apartment Parking Lot,8800-8899,BOONE,RD
Theft,Service or Gas Station,9400-9499,SAM HOUSTON,PKWY
Burglary,Apartment,9500-9599,DEERING,DR
Robbery,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Theft,Other Parking Lot,6800-6899,SAM HOUSTON,PKWY
Theft,Service or Gas Station,8100-8199,SAM HOUSTON,PKWY
Theft,Residence or House,9500-9599,WILCREST,DR
Theft,Grocery Store or Supermarket Parking Lot,8300-8399,SAM HOUSTON,PKWY
Auto Theft,"Road, Street, or Sidewalk",8300-8399,CINNAMON,LN
Robbery,Apartment Parking Lot,8800-8899,BOONE,RD
Burglary,Apartment,9400-9499,WOODFAIR,DR
Theft,Apartment Parking Lot,9300-9399,WOODFAIR,DR
Theft,Commercial Parking Lot or Garage,9800-9899,BISSONNET,ST
Burglary,Apartment,7300-7399,CORPORATE,DR
Burglary,Pool Hall or Game Room,8200-8299,WILCREST,DR
Theft,"Road, Street, or Sidewalk",9400-9499,CONCOURSE,DR
Aggravated Assault,"Road, Street, or Sidewalk",8400-8499,WILCREST,DR
Aggravated Assault,Apartment,7700-7799,CORPORATE,DR
Theft,Commercial Parking Lot or Garage,6800-6899,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria,9300-9399,SAM HOUSTON,PKWY
Theft,Apartment Rental Office,9900-9999,BISSONNET,ST
Aggravated Assault,Apartment,7900-7999,CORPORATE,DR
Aggravated Assault,Apartment Parking Lot,9300-9399,WOODFAIR,DR
Burglary,Rental Storage Facility,9800-9899,BISSONNET,ST
Aggravated Assault,Apartment,7500-7599,CORPORATE,DR
Theft,"Road, Street, or Sidewalk",9400-9499,SAM HOUSTON,PKWY
Burglary,Residence or House,10700-10799,BEXLEY,DR
Robbery,Grocery Store or Supermarket Parking Lot,8600-8699,MAPLECREST,DR
Theft,Residence or House,8600-8699,MAPLECREST,DR
Auto Theft,"Hotel, Motel, Inn, Etc.",9400-9499,CONCOURSE,DR
Aggravated Assault,Residence or House,9300-9399,CORNER OAKS,LN
Auto Theft,"Road, Street, or Sidewalk",9300-9399,WOODFAIR,DR
Auto Theft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Burglary,Rental Storage Facility,9800-9899,BISSONNET,ST
Theft,"Road, Street, or Sidewalk",10600-10699,BEECHNUT,ST
Theft,Apartment Parking Lot,9200-9299,WOODFAIR,DR
Theft,Residence or House,10000-10099,BEECHNUT,ST
Burglary,Rental Storage Facility,9800-9899,BISSONNET,ST
Theft,Auto Repair,9500-9599,PONDEROSA,LN
Burglary,Residence or House,9400-9499,WOODFAIR,DR
Theft,Apartment Parking Lot,9900-9999,CLUB CREEK,DR
Aggravated Assault,Apartment,10100-10199,CLUB CREEK,DR
Theft,Strip Business Center Parking Lot,9400-9499,SAM HOUSTON,PKWY
Theft,Service or Gas Station,8100-8199,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,Convenience Store,8300-8399,WILCREST,DR
Burglary,Residence or House,10500-10599,EVESBOROUGH,DR
Robbery,Strip Business Center Parking Lot,10800-10899,SPICE,LN
Robbery,Service or Gas Station,6700-6799,SAM HOUSTON,PKWY
Theft,Apartment Parking Lot,7700-7799,CORPORATE,DR
Theft,Apartment Parking Lot,7700-7799,CORPORATE,DR
Robbery,"Road, Street, or Sidewalk",9100-9199,BOONE,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,10600-10699,BEECHNUT,ST
Aggravated Assault,Apartment Parking Lot,9400-9499,WOODFAIR,DR
Burglary,Service or Gas Station,9200-9299,SOUTHWEST,FWY
Robbery,Apartment Parking Lot,8300-8399,CINNAMON,LN
Robbery,Service or Gas Station,9800-9899,BEECHNUT,ST
Burglary,"Electronics Store, Electrical Supplies",9600-9699,BEECHNUT,ST
Theft,Miscellaneous Business (Non-Specific),10100-10199,BEECHNUT,ST
Auto Theft,Miscellaneous Business (Non-Specific),9400-9499,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria,10800-10899,BISSONNET,ST
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,Miscellaneous Business (Non-Specific),10000-10099,BISSONNET,ST
Theft,Apartment Parking Lot,9200-9299,WOODFAIR,DR
Theft,Drug Store or Medical Supply,8300-8399,WILCREST,DR
Auto Theft,"Road, Street, or Sidewalk",9300-9399,CONCOURSE,DR
Theft,Department or Discount Store,8300-8399,WILCREST,DR
Theft,Service or Gas Station,10100-10199,BEECHNUT,ST
Theft,Grocery Store or Supermarket,10800-10899,BISSONNET,ST
Theft,Restaurant or Cafeteria,9700-9799,BISSONNET,ST
Aggravated Assault,"Road, Street, or Sidewalk",10200-10299,SPICE,LN
Robbery,Apartment Parking Lot,7500-7599,CORPORATE,DR
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria,9700-9799,BISSONNET,ST
Auto Theft,Apartment Parking Lot,10200-10299,CLUB CREEK,DR
Theft,Hotel or Motel Parking Lot,7700-7799,SAM HOUSTON,PKWY
Auto Theft,"Other, Unknown, or Not Listed",9400-9499,COUNTRY CREEK,DR
Murder,Apartment Parking Lot,9500-9599,DEERING,DR
Theft,Commercial Parking Lot or Garage,9400-9499,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,7500-7599,CORPORATE,DR
Burglary,Apartment,10200-10299,BEECHNUT,ST
Theft,Apartment Parking Lot,9100-9199,COUNTRY CREEK,DR
Theft,Service or Gas Station,10300-10399,BISSONNET,ST
Rape,Apartment,9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST
Theft,Grocery Store or Supermarket Parking Lot,9400-9499,SAM HOUSTON,PKWY
Theft,Clothing Store,10200-10299,BEECHNUT,ST
Theft,Restaurant or Cafeteria,9300-9399,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket Parking Lot,10100-10199,BEECHNUT,ST
Theft,"Hotel, Motel, Inn, Etc.",6800-6899,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,9700-9799,BISSONNET,ST
Theft,Hotel or Motel Parking Lot,6800-6899,SAM HOUSTON,PKWY
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,"Road, Street, or Sidewalk",10500-10599,BISSONNET,ST
Robbery,Apartment Parking Lot,9900-9999,CLUB CREEK,DR
Theft,Apartment,10600-10699,BEECHNUT,ST
Theft,Miscellaneous Business (Non-Specific),9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST
Robbery,Residence or House,10800-10899,HERALD SQUARE,DR
Rape,Apartment,10200-10299,CLUB CREEK,DR
Rape,,9700-9799,BISSONNET,ST
Theft,Service or Gas Station,9700-9799,BEECHNUT,ST
Aggravated Assault,Apartment,9200-9299,WOODFAIR,DR
Auto Theft,Apartment Parking Lot,9400-9499,WOODFAIR,DR
Theft,Other Parking Lot,8200-8299,BOONE,RD
Robbery,Apartment Parking Lot,7900-7999,CORPORATE,DR
Theft,Construction Site,4100-4199,KIRKWOOD,RD
Theft,Other Parking Lot,10700-10799,BELLAIRE,BLVD
Theft,Service or Gas Station,11100-11199,BELLAIRE,BLVD
Theft,Residence or House,11300-11399,BELLAIRE,BLVD
Theft,Service or Gas Station,11400-11499,HARWIN,DR
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,6000-6099,WILCREST,DR
Theft,Apartment Parking Lot,12200-12299,BEECHNUT,ST
Theft,Auto Repair,6600-6699,WILCREST,DR
Theft,Grocery Store or Supermarket,11200-11299,BELLAIRE,BLVD
Theft,Residence or House,7500-7599,UNIVERSAL,DR
Theft,Service or Gas Station,11200-11299,BEECHNUT,ST
Auto Theft,Apartment Parking Lot,4700-4799,KIRKWOOD,RD
Robbery,"Road, Street, or Sidewalk",7300-7399,UNIVERSAL,DR
Rape,Apartment,4500-4599,KIRKWOOD,RD
Theft,Grocery Store or Supermarket,11200-11299,BELLAIRE,BLVD
Theft,Residence or House,6800-6899,BANEWAY,DR
Theft,Apartment Parking Lot,4700-4799,KIRKWOOD,RD
Robbery,Apartment Parking Lot,4500-4599,COOK,RD
Aggravated Assault,Driveway,11700-11799,SANDSTONE,-
Theft,Other Parking Lot,11200-11299,HARWIN,DR
Burglary,Residence or House,12000-12099,7TH,ST
Auto Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,11300-11399,BELLAIRE,BLVD
Theft,"Other, Unknown, or Not Listed",11500-11599,ROWAN,LN
Burglary,Apartment,4500-4599,COOK,RD
Robbery,Bank or Savings Institution Parking Lot,11800-11899,BELLAIRE,BLVD
Theft,Garage or Carport,UNK,PARKWEST,DR
Theft,Driveway,11100-11199,WILLWOOD,DR
Theft,,6800-6899,BANEWAY,DR
Robbery,"Other, Unknown, or Not Listed",11200-11299,BELLAIRE,BLVD
Robbery,Apartment Parking Lot,11400-11499,HARWIN,DR
Burglary,Mall Common Area,11200-11299,BELLAIRE,BLVD
Burglary,"Other, Unknown, or Not Listed",11000-11099,BELLAIRE,BLVD
Aggravated Assault,Service or Gas Station,10900-10999,BELLAIRE,BLVD
Theft,Mall Parking Lot,11200-11299,BELLAIRE,BLVD
Burglary,Apartment,11400-11499,HARWIN,DR
Robbery,Bus Stop,4700-4799,KIRKWOOD,RD
Theft,Apartment Parking Lot,7000-7099,JETTY,LN
Aggravated Assault,Apartment,4700-4799,KIRKWOOD,RD
Aggravated Assault,Miscellaneous Business (Non-Specific),11900-11999,ALIEF CLODINE,RD
Auto Theft,Residence or House,12000-12099,POMPANO,LN
Aggravated Assault,"Parks and Recreation, Zoo, Swimming Pool",7700-7799,BOONE,RD
Robbery,Service or Gas Station,10900-10999,BELLAIRE,BLVD
Rape,"Road, Street, or Sidewalk",11900-11999,BELLAIRE,BLVD
Auto Theft,Rental Storage Facility,11300-11399,BELLAIRE,BLVD
Theft,Apartment Parking Lot,6800-6899,COOK,RD
Theft,Auto Repair,6600-6699,WILCREST,DR
Burglary,Residence or House,11200-11299,LANGDON,LN
Robbery,Restaurant or Cafeteria,12000-12099,BELLAIRE,BLVD
Aggravated Assault,Residence or House,11300-11399,STROUD,DR
Theft,Other Parking Lot,10800-10899,BELLAIRE,BLVD
Burglary,Miscellaneous Business (Non-Specific),12100-12199,BEECHNUT,ST
Burglary,Barber And Beauty Shops,11500-11599,BELLAIRE,BLVD
Burglary,"Other, Unknown, or Not Listed",11300-11399,BELLAIRE,BLVD
Theft,Mall Parking Lot,11500-11599,BELLAIRE,BLVD
Auto Theft,Driveway,12100-12199,SELA,LN
Robbery,"Road, Street, or Sidewalk",7200-7299,BELLE PARK,DR
Burglary,Auto Repair,12100-12199,BEECHNUT,ST
Theft,Apartment Parking Lot,4700-4799,KIRKWOOD,RD
Auto Theft,Other Parking Lot,11500-11599,BELLAIRE,BLVD
Theft,Driveway,12200-12299,CORONA,LN
Burglary,Residence or House,11300-11399,CONCHO,ST
Theft,Strip Business Center Parking Lot,11200-11299,BELLAIRE,BLVD
Auto Theft,Residence or House,11400-11499,HARWIN,DR
Theft,Residence or House,11200-11299,SHARPCREST,ST
Aggravated Assault,Miscellaneous Business (Non-Specific),11100-11199,BELLAIRE,BLVD
Burglary,Apartment,4500-4599,KIRKWOOD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",11900-11999,BELLAIRE,BLVD
Burglary,Rental Storage Facility,11300-11399,BELLAIRE,BLVD
Auto Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,6800-6899,KIRKWOOD,RD
Theft,Apartment Parking Lot,6200-6299,WILCREST,DR
Aggravated Assault,"Road, Street, or Sidewalk",8000-8099,BEECH COVE,LN
Theft,"Parks and Recreation, Zoo, Swimming Pool",7600-7699,BOONE,RD
Theft,"Other, Unknown, or Not Listed",12700-12799,BEECHNUT,ST
Theft,Driveway,7200-7299,AUTUMN GROVE,DR
Auto Theft,"Road, Street, or Sidewalk",13200-13299,HIGH STAR,DR
Theft,Apartment Parking Lot,7500-7599,COOK,RD
Burglary,Garage or Carport,7300-7399,TREEWATER,DR
Burglary,Residence or House,7300-7399,TREEWATER,DR
Aggravated Assault,Residence or House,7300-7399,AUTUMN GROVE,DR
Theft,Service or Gas Station,12600-12699,BEECHNUT,ST
Auto Theft,Other Parking Lot,12900-12999,KNOTTY GLEN,LN
Burglary,Residence or House,7200-7299,CADDO LAKE,-
Robbery,Service or Gas Station,13100-13199,BELLAIRE,BLVD
Theft,Miscellaneous Business (Non-Specific),12700-12799,BEECHNUT,ST
Theft,Residence or House,12800-12899,CLAREWOOD,DR
Theft,"Road, Street, or Sidewalk",7700-7799,INTREPID,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",7700-7799,DAIRY ASHFORD,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,12900-12999,BELLAIRE,BLVD
Theft,Driveway,6800-6899,CADDO LAKE,-
Auto Theft,"Road, Street, or Sidewalk",13000-13099,HIGH STAR,DR
Theft,Apartment Parking Lot,7500-7599,COOK,RD
Aggravated Assault,Residence or House,7100-7199,CROWNWEST,DR
Aggravated Assault,Driveway,12700-12799,CORONA,LN
Theft,Bank,13000-13099,BELLAIRE,BLVD
Aggravated Assault,Apartment,8000-8099,COOK,RD
Theft,Driveway,12300-12399,SPRINGCREST,DR
Theft,Driveway,13300-13399,AVONSHIRE,DR
Theft,Driveway,7800-7899,BLACK FIN,LN
Aggravated Assault,Pool Hall or Game Room,13000-13099,BELLAIRE,BLVD
Theft,Service or Gas Station,12700-12799,BEECHNUT,ST
Burglary,Miscellaneous Business (Non-Specific),12600-12699,BELLAIRE,BLVD
Aggravated Assault,Residence or House,12900-12999,HIGH STAR,DR
Burglary,"Church, Synagogue, or Temple",8500-8599,BROOKWULF,DR
Theft,Driveway,7800-7899,DAIRY VIEW,LN
Theft,Driveway,12500-12599,SHARPVIEW,DR
Robbery,Apartment Parking Lot,13000-13099,LEADER,ST
Theft,"Pawn, Resale Shop, or Flea Market",12300-12399,BELLAIRE,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",7300-7399,CROWNWEST,DR
Theft,Residence or House,6600-6699,WESTWICK,DR
Theft,"Road, Street, or Sidewalk",12800-12899,BEECHNUT,ST
Theft,Other Parking Lot,12700-12799,BEECHNUT,ST
Auto Theft,Residence or House,6600-6699,WESTWICK,DR
Auto Theft,Apartment Parking Lot,7500-7599,COOK,RD
Robbery,"Other, Unknown, or Not Listed",6700-6799,WESTBRANCH,DR
Robbery,Driveway,6200-6299,WESTSTAR,LN
Robbery,"Road, Street, or Sidewalk",12800-12899,CARVEL,LN
Aggravated Assault,Residence or House,7100-7199,WESTBRANCH,DR
Theft,"Pawn, Resale Shop, or Flea Market",12300-12399,BELLAIRE,BLVD
Burglary,Pool Hall or Game Room,6900-6999,COOK,RD
Aggravated Assault,Apartment,7500-7599,COOK,RD
Robbery,"Parks and Recreation, Zoo, Swimming Pool",7700-7799,DAIRY ASHFORD,RD
Rape,High School,12600-12699,HIGH STAR,DR
Theft,Clothing Store,12600-12699,BISSONNET,ST
Aggravated Assault,Apartment,12600-12699,BROOKGLADE,CIR
Robbery,"Road, Street, or Sidewalk",12500-12599,BROOKGLADE,CIR
Theft,Bank or Savings Institution Parking Lot,11700-11799,BELLFORT,AVE
Burglary,Residence or House,9500-9599,HUNTINGTON WICK,DR
Theft,Driveway,12500-12599,MAGNOLIA CANYON,-
Theft,Residence or House,12600-12699,BEXLEY,DR
Theft,Residence or House,8600-8699,BELLE PARK,DR
Theft,Apartment Laundry,9700-9799,COURT GLEN,DR
Robbery,"Road, Street, or Sidewalk",12100-12199,MEADOW PINES,DR
Theft,Apartment Parking Lot,9500-9599,KIRKWOOD,RD
Theft,Miscellaneous Business (Non-Specific),11800-11899,BISSONNET,ST
Auto Theft,Driveway,12200-12299,HUNTINGTON VENTURE,DR
Auto Theft,Apartment Parking Lot,9500-9599,KIRKWOOD,RD
Theft,Service or Gas Station,11700-11799,BEECHNUT,ST
Theft,Apartment Parking Lot,12600-12699,BROOKGLADE,CIR
Aggravated Assault,Apartment,9400-9499,COVENTRY SQUARE,DR
Theft,Driveway,12700-12799,SHANNON HILLS,DR
Aggravated Assault,Apartment Parking Lot,9400-9499,COVENTRY SQUARE,DR
Robbery,Apartment Parking Lot,8300-8399,LEAWOOD,BLVD
Robbery,"Road, Street, or Sidewalk",9800-9899,HUNTINGTON PLACE,DR
Theft,Department or Discount Store,11300-11399,BISSONNET,ST
Burglary,Residence or House,12200-12299,PLUMBROOK,DR
Aggravated Assault,Residence or House,12400-12499,LIMA,DR
Theft,Convenience Store,11500-11599,BISSONNET,ST
Theft,Grocery Store or Supermarket Parking Lot,9100-9199,KIRKWOOD,RD
Robbery,Apartment Parking Lot,11700-11799,BISSONNET,ST
Theft,Apartment Parking Lot,9700-9799,COURT GLEN,DR
Auto Theft,"Road, Street, or Sidewalk",12000-12099,CLIFTON OAKS,DR
Theft,Miscellaneous Business (Non-Specific),12400-12499,BISSONNET,ST
Aggravated Assault,"Road, Street, or Sidewalk",11700-11799,BEECHNUT,ST
Rape,"Other, Unknown, or Not Listed",10400-10499,HUNTINGTON WAY,DR
Robbery,Apartment,9700-9799,COURT GLEN,DR
Theft,Department or Discount Store,11800-11899,BISSONNET,ST
Theft,"Road, Street, or Sidewalk",9600-9699,LEAWOOD,BLVD
Theft,"Road, Street, or Sidewalk",12300-12399,TAMBOURINE,DR
Aggravated Assault,"Road, Street, or Sidewalk",12400-12499,WELLINGTON PARK,DR
Theft,Department or Discount Store,9100-9199,DAIRY ASHFORD,RD
Robbery,Commercial Parking Lot or Garage,12300-12399,BISSONNET,ST
Robbery,Apartment Parking Lot,12400-12499,NEWBROOK,DR
Theft,Apartment Parking Lot,9900-9999,DAIRY ASHFORD,RD
Theft,Grocery Store or Supermarket Parking Lot,9100-9199,DAIRY ASHFORD,RD
Theft,Driveway,12000-12099,LONGBROOK,DR
Aggravated Assault,Residence or House,12300-12399,SOUTH,DR
Theft,Miscellaneous Business (Non-Specific),9500-9599,KIRKWOOD,RD
Theft,Auto Repair,12900-12999,OLD RICHMOND,RD
Burglary,"Pawn, Resale Shop, or Flea Market",11200-11299,BISSONNET,ST
Theft,"Laundry, Dry Cleaners, Washaterias",11900-11999,BISSONNET,ST
Auto Theft,Residence or House,11500-11599,CHARIOT,DR
Auto Theft,"Road, Street, or Sidewalk",11700-11799,GLEN,DR
Theft,Residence or House,12400-12499,MAGNOLIA CANYON,-
Theft,Service or Gas Station,11700-11799,BELLFORT,AVE
Burglary,Apartment,13100-13199,BELLFORT,AVE
Auto Theft,"Road, Street, or Sidewalk",12700-12799,TENNIS,DR
Aggravated Assault,Residence or House,10400-10499,HUNTINGTON WAY,DR
Theft,Miscellaneous Business (Non-Specific),12600-12699,BISSONNET,ST
Theft,"Other, Unknown, or Not Listed",9500-9599,HUNTINGTON PLACE,DR
Theft,Department or Discount Store,11700-11799,BELLFORT,AVE
Theft,Driveway,10300-10399,PANTHER POINT,DR
Aggravated Assault,Residence or House,12100-12199,TAMBOURINE,DR
Theft,Apartment Parking Lot,13100-13199,BELLFORT,AVE
Theft,Commercial Parking Lot or Garage,13300-13399,BELLFORT,AVE
Theft,Other Parking Lot,9500-9599,KIRKWOOD,RD
Aggravated Assault,Residence or House,11700-11799,LIMA,DR
Robbery,Grocery Store or Supermarket Parking Lot,9500-9599,KIRKWOOD,RD
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",9600-9699,AZEEM,AVE
Theft,Specialty Store (Non-Specific),12400-12499,BISSONNET,ST
Theft,Residence or House,11600-11699,PINE KNOLL,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",12500-12599,JAGUAR,DR
Theft,Commercial Parking Lot or Garage,11800-11899,BISSONNET,ST
Theft,Apartment Parking Lot,9300-9399,DAIRY VIEW,LN
Auto Theft,"Road, Street, or Sidewalk",11700-11799,GLEN,-
Robbery,Grocery Store or Supermarket Parking Lot,12300-12399,BISSONNET,ST
Theft,Rental Storage Facility,10400-10499,KIRKWOOD,RD
Rape,Residence or House,11600-11699,PLUMBROOK,DR
Aggravated Assault,Apartment Parking Lot,12200-12299,PLUMBROOK,DR
Burglary,Residence or House,11900-11999,FIREBIRD,DR
Burglary,Apartment,9800-9899,KIRKWOOD,RD
Theft,Other Parking Lot,12600-12699,BISSONNET,ST
Theft,Driveway,8500-8599,RIPTIDE,DR
Theft,"Road, Street, or Sidewalk",11900-11999,BARRETT BRAE,DR
Theft,"Field, Woods, Forest, Park",11300-11399,BEXLEY,DR
Aggravated Assault,Apartment,9700-9799,COURT GLEN,DR
Aggravated Assault,Apartment,11700-11799,BISSONNET,ST
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",8300-8399,LEAWOOD,BLVD
Theft,"Pawn, Resale Shop, or Flea Market",11200-11299,BISSONNET,ST
Theft,Service or Gas Station,11700-11799,BEECHNUT,ST
Aggravated Assault,Apartment,9700-9799,LEAWOOD,BLVD
Auto Theft,Apartment Parking Lot,12600-12699,BROOKGLADE,CIR
Aggravated Assault,Residence or House,12000-12099,TAMBOURINE,DR
Burglary,Apartment,11700-11799,BISSONNET,ST
Theft,Residence or House,9500-9599,HUNTINGTON WICK,DR
Aggravated Assault,Apartment,9700-9799,LEAWOOD,BLVD
Aggravated Assault,Apartment,11700-11799,BISSONNET,ST
Auto Theft,"Road, Street, or Sidewalk",10200-10299,GROVE GLEN,DR
Robbery,Department or Discount Store,11700-11799,BEECHNUT,ST
Auto Theft,"Other, Unknown, or Not Listed",12500-12599,HUNTING BROOK,DR
Theft,Service or Gas Station,9100-9199,DAIRY ASHFORD,RD
Burglary,"Church, Synagogue, or Temple",13100-13199,OLD RICHMOND,RD
Theft,Driveway,11400-11499,SPRING GROVE,DR
Theft,"Other, Unknown, or Not Listed",12100-12199,GREEN GLADE,DR
Theft,Apartment Parking Lot,11700-11799,BISSONNET,ST
Burglary,Residence or House,11400-11499,PLUMBROOK,DR
Aggravated Assault,Bar or Night Club,11900-11999,BEECHNUT,ST
Aggravated Assault,Residence or House,11300-11399,EVESBOROUGH,DR
Robbery,Apartment Parking Lot,9700-9799,COURT GLEN,DR
Theft,Strip Business Center Parking Lot,11700-11799,BELLFORT,AVE
Theft,Residence or House,11200-11299,JULLIANE,CT
Auto Theft,Residence or House,11800-11899,SPRING GROVE,DR
Theft,"Other, Unknown, or Not Listed",11200-11299,SOUTHWEST,FWY
Burglary,Apartment,10300-10399,WILCREST,DR
Robbery,Restaurant or Cafeteria Parking Lot,10600-10699,BELLFORT,AVE
Theft,Convenience Store Parking Lot,10500-10599,WILCREST,DR
