Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,"Road, Street, or Sidewalk",3900-3999,S SHEPHERD DR,-
Burglary,Auto Repair,1800-1899,RICHMOND,AVE
Theft,Specialty Store (Non-Specific),1600-1699,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,3400-3499,KIRBY DR,-
Theft,Other Parking Lot,1900-1999,GRAY,ST
Theft,Grocery Store or Supermarket Parking Lot,2900-2999,KIRBY DR,-
Aggravated Assault,Bar or Night Club Parking Lot,2500-2599,LEELAND STREET,-
Burglary,Garage or Carport,2300-2399,DRISCOLL ST,ST
AutoTheft,"Road, Street, or Sidewalk",2100-2199,BRENTWOOD DR,-
AutoTheft,Driveway,2100-2199,CHILTON RD,RD
Theft,Drug Store or Medical Supply,2900-2999,82O3 MOBUD,-
Theft,Restaurant or Cafeteria,2700-2799,WESTHEIMER RD,RD
Theft,"Road, Street, or Sidewalk",2500-2599,PELHAM DR,-
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,KIRBY DR,-
Theft,Other Parking Lot,4600-4699,DEVON,ST
Theft,Apartment,2100-2199,KIRBY,DR
Theft,Driveway,2900-2999,CHEVY CHASE,-
Theft,"Church, Synagogue, or Temple",2400-2499,RIVER OAKS BLVD,BLVD
Theft,Residence or House,3300-3399,DEL MONTE DR,-
Theft,"Road, Street, or Sidewalk",6800-6899,BLOOM,-
Theft,High School,3200-3299,WESTHEIMER RD,RD
Theft,Clothing Store,3900-3999,WESTHEIMER,RD
Theft,Other Parking Lot,2900-2999,WESTHEIMER RD,RD
AutoTheft,Residence or House,2000-2099,SUFFOLK DR,-
Theft,Other Parking Lot,2300-2399,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria,2300-2399,WESTHEIMER RD,RD
Theft,Commercial Parking Lot or Garage,2900-2999,6011C KANSAS ST.,-
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,KIRBY DR,-
Theft,Driveway,2900-2999,AVALON PL,-
Theft,Hotel or Motel Parking Lot,900-999,WESTHIEMER,-
Theft,"Electronics Store, Electrical Supplies",4000-4099,WESTHEIMER,RD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,2700-2799,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,3200-3299,LOS PALMAS DR UNIT 203,-
Theft,Other Parking Lot,4800-4899,LOOP CENTRAL DR,-
Theft,Grocery Store or Supermarket,3800-3899,WESTHEIMER,RD
Theft,Commercial Parking Lot or Garage,1900-1999,POST OAK PARK DR,-
Theft,Drug Store or Medical Supply,3700-3799,WESTHEIMER,RD
Burglary,Apartment,4400-4499,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,12400-12499,BRUNS GLEN LANE,-
Theft,Restaurant or Cafeteria Parking Lot,4100-4199,KRESS,-
Robbery,Strip Business Center Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK DR,-
Theft,Hotel or Motel Parking Lot,UNK,GREENWAY PLAZA DR,-
Theft,Restaurant or Cafeteria Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Aggravated Assault,"Road, Street, or Sidewalk",1200-1299,TRAVIS,ST
Burglary,Specialty Store (Non-Specific),2400-2499,MID LN,-
Theft,"Other, Unknown, or Not Listed",2900-2999,WESLAYAN ST,ST
Theft,Apartment Parking Lot,3300-3399,CUMMINS ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3200-3299,SOUTHWEST FWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,LONGVIEW,ST
Theft,Commercial Parking Lot or Garage,10600-10699,HADDINGTON,DR
Robbery,Apartment,1300-1399,WAUGH,DR
Robbery,Grocery Store or Supermarket,5200-5299,BUFFALO SPEEDWAY,-
Theft,Department or Discount Store,5400-5499,W LOOP S,-
Theft,Apartment Parking Lot,3300-3399,CUMMINS ST,ST
Theft,"Other, Unknown, or Not Listed",4300-4399,RICHMOND AVE,-
Theft,"Road, Street, or Sidewalk",3600-3699,DEAL,-
Theft,Commercial Parking Lot or Garage,5400-5499,W LOOP S,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",4800-4899,LOOP CENTRAL DR,-
Theft,Apartment Parking Lot,3100-3199,TIMMONS LN,-
Theft,Apartment Parking Lot,3400-3499,EDLOR,ST
Burglary,Restaurant or Cafeteria,2700-2799,BISSONNET,ST
Theft,Apartment Parking Lot,3100-3199,CUMMINS,-
Theft,Other Parking Lot,3800-3899,RICHMOND AVE,-
AutoTheft,Apartment Parking Lot,3800-3899,CUMMINS ST,ST
Theft,Grocery Store or Supermarket,5200-5299,BUFFALO SPEEDWAY,-
Theft,Service or Gas Station,4400-4499,SAN FELIPE ST,ST
Aggravated Assault,Apartment,4900-4999,WOODWAY NO. 7,-
Burglary,Rental Storage Facility,2300-2399,LOOP,-
Theft,Hotel or Motel Parking Lot,4700-4799,WESTHEIMER RD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4800-4899,LOOP CENTRAL DR,-
Theft,Other Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,Apartment,2200-2299,BANCROFT,ST
Aggravated Assault,Restaurant or Cafeteria,2900-2999,SOUTHWEST,ST
Burglary,Residence or House,3700-3799,W ALABAMA ST,ST
Theft,Apartment Parking Lot,4000-4099,ESSEX LN,-
Burglary,Condominium,5200-5299,WESLAYAN B112,-
Robbery,Other Parking Lot,4300-4399,SAN FELIPE ST,ST
Burglary,Rental Storage Facility,UNK,BRIAR HOLLOW LN 54,-
Theft,Other Parking Lot,3700-3799,RICHMOND AVE,-
Burglary,Apartment,3300-3399,CUMMINS,ST
Theft,Strip Business Center Parking Lot,100-199,CAMINO DR ORO,-
Theft,Restaurant or Cafeteria Parking Lot,2900-2999,SOUTHWEST FWY IB,-
Theft,Grocery Store or Supermarket Parking Lot,2200-2299,SOUTH,BLVD
Theft,Liquor Store,2700-2799,BRIARGROVE DR 429,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,3100-3199,LOOP,-
Theft,Restaurant or Cafeteria Parking Lot,4000-4099,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,2300-2399,MID LANE,-
Theft,Apartment Parking Lot,2300-2399,MID LN,-
Theft,Restaurant or Cafeteria Parking Lot,3900-3999,SOUTHWEST,ST
Theft,Restaurant or Cafeteria Parking Lot,4300-4399,RICHMOND AVE,-
Theft,Service or Gas Station,3200-3299,2 COLLEGE AVE APT 4,-
Rape,"Hotel, Motel, Inn, Etc.",1100-1199,TEXAS STREET,-
Theft,Drug Store or Medical Supply,5200-5299,BUFFALO SPEEDWAY,-
AutoTheft,Highway or Freeway,4300-4399,SOUTHWEST FWY OB,-
AutoTheft,Hotel or Motel Parking Lot,1600-1699,W LOOP S,-
Theft,Other Parking Lot,UNK,LANA,LN
Burglary,Apartment,3200-3299,LAS PALMAS ST,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",4500-4599,POST OAK,PL
Burglary,Restaurant or Cafeteria,3200-3299,SOUTHWEST,ST
Theft,Restaurant or Cafeteria Parking Lot,1200-1299,MIRAMAR,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",14200-14299,MEMORIAL,DR
Theft,"Other, Unknown, or Not Listed",UNK,SOUTHWEST FWY IB/WESLAYAN OBIB,-
Theft,Driveway,2900-2999,MID LN,-
Theft,Commercial Parking Lot or Garage,3400-3499,CUMMINS ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3400-3499,PICKERING,LN
Burglary,Condominium,5200-5299,WESLAYAN B112,-
Robbery,Restaurant or Cafeteria Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,Commercial Parking Lot or Garage,3700-3799,RICHMOND AVE,-
Burglary,Condominium,4000-4099,LAW STREET,-
Theft,Restaurant or Cafeteria Parking Lot,1200-1299,OMAR STREET,-
Theft,Other Parking Lot,5100-5199,KIRBY DR,-
Theft,Apartment Parking Lot,2900-2999,WESLAYAN ST,ST
Theft,Drug Store or Medical Supply,700-799,CRAWFORD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",2600-2699,TIMMONS LN,-
Burglary,Grocery Store or Supermarket,4200-4299,SUN MEADOW,DR
Theft,Drug Store or Medical Supply,4700-4799,WESTHEIMER,RD
Aggravated Assault,Highway or Freeway,3500-3599,SOUTHWEST FWY OB,-
Theft,Commercial Parking Lot or Garage,4300-4399,SAN FELIPE ST,ST
Theft,Apartment,4400-4499,WESTHEIMER RD,RD
Theft,Commercial Building,UNK,GREENWAY PLAZA DR,-
Robbery,Miscellaneous Business (Non-Specific),4700-4799,WESTHEIMER RD,RD
Rape,Apartment Rental Office,4600-4699,WILD INDIGO,ST
Theft,Miscellaneous Business (Non-Specific),5400-5499,W LOOP S,-
Theft,Other Parking Lot,3800-3899,SOUTHWEST FWY IB,-
Theft,Other Parking Lot,5000-5099,ANTOINE DRIVE,-
Theft,"Road, Street, or Sidewalk",4100-4199,RICHMOND AVE,-
Theft,"Road, Street, or Sidewalk",3800-3899,MERRICK,ST
AutoTheft,Other Parking Lot,UNK,GREENWAY PLAZA DR,-
Theft,Commercial Parking Lot or Garage,3600-3699,ALABAMA ST,ST
Theft,Commercial Parking Lot or Garage,4800-4899,PIN OAK PRK,-
Theft,Commercial Parking Lot or Garage,5400-5499,W LOOP S,-
Theft,"Hotel, Motel, Inn, Etc.",4500-4599,EDFIELD,-
Theft,Grocery Store or Supermarket Parking Lot,4000-4099,RICHMOND AVE,-
Theft,Garage or Carport,4800-4899,PIN OAK PRK,-
Burglary,Middle School,4100-4199,SOUTHWEST,ST
Theft,Convenience Store,4700-4799,WESTHEIMER,RD
Theft,Apartment Parking Lot,1800-1899,POST OAK PARK DR,-
Robbery,Drug Store or Medical Supply,4600-4699,WESTHEIMER,RD
Burglary,Commercial Or Training School,18800-18899,SABLE KEY,CT
Robbery,Commercial Parking Lot or Garage,500-599,MARTINEZ STREET,-
Theft,"Other, Unknown, or Not Listed",3600-3699,RICHMOND AVE,-
AutoTheft,Strip Business Center Parking Lot,5900-5999,ROYALTON,ST
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,EDLOE ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3900-3999,SOUTHWEST FWY IB,-
Theft,Garage or Carport,1800-1899,POST OAK PARK DR,-
Theft,Miscellaneous Business (Non-Specific),3800-3899,RICHMOND AVE,-
Theft,Bar or Night Club Parking Lot,5100-5199,KIRBY DR,-
Burglary,Miscellaneous Business (Non-Specific),3900-3999,RICHMOND,AVE
Theft,Restaurant or Cafeteria Parking Lot,2900-2999,SOUTHWEST FWY IB,-
Theft,"Road, Street, or Sidewalk",3700-3799,PURDUE,ST
Robbery,Other Parking Lot,2000-2099,ARBOR GATE,CT
Theft,"Parks and Recreation, Zoo, Swimming Pool",4800-4899,LOOP CENTRAL DR,-
Theft,Apartment Parking Lot,3400-3499,HWY 6,-
Theft,Apartment Parking Lot,3300-3399,WESLAYAN ST,ST
Theft,Garage or Carport,3300-3399,WESLAYAN ST,ST
Theft,Grocery Store or Supermarket,4300-4399,SAN FELIPE ST,ST
Theft,Apartment Parking Lot,3200-3299,LAS PALMAS ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3700-3799,SOUTHWEST FWY OB,-
Theft,Strip Business Center Parking Lot,4500-4599,SAN FELIPE ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3200-3299,SOUTHWEST FWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,4300-4399,RICHMOND AVE,-
Theft,Apartment Parking Lot,2300-2399,MID LANE,-
Theft,Apartment Parking Lot,3300-3399,WESLAYAN ST,ST
Theft,"Electronics Store, Electrical Supplies",3200-3299,SOUTHWEST,ST
Theft,"Other, Unknown, or Not Listed",3100-3199,W LOOP S,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,4800-4899,LOOP CENTRAL DR,-
Theft,Miscellaneous Business (Non-Specific),3900-3999,SOUTHWEST FWY IB,-
Theft,Apartment Parking Lot,3100-3199,W LOOP S,-
Theft,Commercial Parking Lot or Garage,12600-12699,MEMORIAL,DR
Theft,"Theatres, Dinner Theaters, Auditoriums",800-899,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,4900-4999,KIRBY DR,-
Robbery,Grocery Store or Supermarket,5200-5299,BUFFALO SPEEDWAY,-
Theft,Service or Gas Station,UNK,SOUTHWEST FWY IB/WESLAYAN IBOB,-
Theft,Apartment,4800-4899,PIN OAK PRK,-
Theft,Residence or House,3900-3999,DRAKE ST,ST
AutoTheft,Strip Business Center Parking Lot,2500-2599,LOMA VISTA,-
Theft,Restaurant or Cafeteria Parking Lot,5200-5299,BUFFALO SPEEDWAY,-
Theft,"Other, Unknown, or Not Listed",3900-3999,WESLAYAN ST,ST
Theft,Convenience Store,5200-5299,BUFFALO SPEEDWAY,-
Theft,Commercial Parking Lot or Garage,3200-3299,SOUTHWEST FWY IB,-
Theft,Garage or Carport,3800-3899,RICHMOND AVE,-
Theft,Other Parking Lot,3500-3599,W ALABAMA ST,ST
Theft,Commercial Parking Lot or Garage,3400-3499,MARQUART,ST
Burglary,Apartment,3400-3499,WOODCHASE DR,-
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
Theft,Apartment Parking Lot,10000-10099,WESTPARK DR,-
Robbery,Apartment,9700-9799,PAGEWOOD LN,-
Theft,Bus Stop,9700-9799,RICHMOND AVE,-
Robbery,"Road, Street, or Sidewalk",9700-9799,PAGEWOOD LN,-
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER RD,RD
Theft,Commercial Parking Lot or Garage,400-499,PALOMA STREET,-
Robbery,Apartment Parking Lot,9400-9499,BELLFORT,AVE
Robbery,Strip Business Center Parking Lot,9600-9699,CLAREWOOD DR,-
Aggravated Assault,Restaurant or Cafeteria,10600-10699,WESTHEIMER,RD
Theft,Bank or Savings Institution Parking Lot,12500-12599,WELLINGTON PARK,-
Theft,Strip Business Center Parking Lot,11100-11199,WILLWOOD,DR
Theft,"Church, Synagogue, or Temple Parking Lot",23300-23399,COLLETON,DR
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
Burglary,Apartment,3200-3299,S GESSNER RD,RD
Aggravated Assault,Apartment,9700-9799,MEADOWGLEN LN,-
Theft,Strip Business Center Parking Lot,9100-9199,BELLAIRE,BLVD
Aggravated Assault,Apartment,9000-9099,TOWN PARK,DR
Theft,"Road, Street, or Sidewalk",13100-13199,JAMES,LN
Robbery,Apartment Parking Lot,9600-9699,BELLAIRE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,8100-8199,AIRPORT,BLVD
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER,RD
Burglary,Apartment,8700-8799,TOWN PARK DR,-
Theft,Auto Repair,5800-5899,RANCHESTER,DR
Burglary,Maintenance or Building Services,5900-5999,RANCHESTER,DR
Theft,Apartment Parking Lot,3000-3099,SEAGLER RD,RD
Burglary,Apartment,9800-9899,MEADOWGLEN LN,-
Burglary,Apartment,2900-2999,S GESSNER RD,RD
Robbery,"Road, Street, or Sidewalk",9800-9899,MEADOWGLEN LN,-
Robbery,Bank or Savings Institution Parking Lot,10100-10199,WESTHEIMER RD,RD
Theft,Office Building,10300-10399,HARWIN DR,-
Robbery,Apartment Parking Lot,9200-9299,CLAREWOOD DR,-
Theft,Grocery Store or Supermarket Parking Lot,6500-6599,GESSNER RD APT 1049,-
Theft,Other Parking Lot,5800-5899,RANCHESTER,DR
AutoTheft,Other Parking Lot,9800-9899,WESTHEIMER,RD
Theft,Apartment Parking Lot,6400-6499,GESSNER,RD
Theft,Apartment Parking Lot,2900-2999,ELMSIDE DR,-
Theft,Other Parking Lot,10200-10299,WESTHEIMER,RD
Theft,Service or Gas Station,10000-10099,BELLAIRE BLVD,BLVD
Theft,"Pawn, Resale Shop, or Flea Market",10200-10299,BELLAIRE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2300-2399,NORTH VINE,-
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER RD,RD
Theft,Bank,5200-5299,ASHMORE PARK,DR
Theft,Garage or Carport,10200-10299,WESTHEIMER,RD
Theft,Restaurant or Cafeteria Parking Lot,700-799,N. CARANCAHUA ST.,-
Theft,Apartment Parking Lot,6400-6499,S GESSNER RD,RD
Robbery,Bank,10100-10199,WESTHEIMER,RD
Theft,Apartment Parking Lot,2900-2999,BRIARPARK DR,-
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,14000-14099,EAST 21ST STREET STE 1500,-
Robbery,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER RD,RD
Theft,Other Parking Lot,10000-10099,HARWIN DR,-
Theft,Other Parking Lot,10000-10099,HARWIN DR,-
Aggravated Assault,Apartment,9300-9399,TOWN PARK DR,-
Robbery,"Laundry, Dry Cleaners, Washaterias",200-299,ELANA,LN
Theft,Hotel or Motel Parking Lot,10000-10099,WESTHEIMER RD,RD
Robbery,"Road, Street, or Sidewalk",5900-5999,RANCHESTER DR,-
Robbery,Apartment Parking Lot,9900-9999,RICHMOND,AVE
Theft,Grocery Store or Supermarket,9900-9999,WESTHEIMER RD,RD
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
Theft,Apartment Parking Lot,9300-9399,TOWN PARK DR,-
Theft,Grocery Store or Supermarket Parking Lot,9900-9999,WESTHEIMER RD,RD
Theft,Commercial Building,10500-10599,WESTPARK DR,-
Theft,"Road, Street, or Sidewalk",200-299,PILOT ROAD SUITE 200,-
Robbery,"Road, Street, or Sidewalk",6700-6799,S GESSNER RD,RD
Robbery,Service or Gas Station,11300-11399,HARWIN DR,-
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER RD,RD
Robbery,Grocery Store or Supermarket Parking Lot,9900-9999,WESTHEIMER RD,RD
Burglary,Apartment,9900-9999,RICHMOND AVE,-
Theft,"Gym, Recreat, Club House, Indoor Pool",9800-9899,UNITED DR,-
Theft,Other Parking Lot,9700-9799,WESTHEIMER RD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",11300-11399,HARWIN DR,-
AutoTheft,Apartment Parking Lot,10300-10399,HARWIN,DR
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,9400-9499,BELLAIRE BLVD,BLVD
Theft,Strip Business Center Parking Lot,9600-9699,CLAREWOOD DR,-
Theft,"Road, Street, or Sidewalk",5800-5899,POINT WEST DR,-
Theft,Restaurant or Cafeteria Parking Lot,2400-2499,GESSNER,RD
Aggravated Assault,"Road, Street, or Sidewalk",10300-10399,HARWIN DR,-
Theft,"Hotel, Motel, Inn, Etc.",UNK,WESTHEIMER / SAM HOUSTON PKWY,-
AutoTheft,Apartment Parking Lot,UNK,RIVERWAY,DR
Theft,Apartment Parking Lot,3200-3299,S GESSNER RD,RD
Burglary,Apartment,3200-3299,GESSNER,-
Theft,Convenience Store,5800-5899,GESSNER,RD
Theft,Residence or House,9200-9299,CLAREWOOD DR,-
Theft,Apartment Parking Lot,9000-9099,TOWN PARK DR,-
Theft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
Theft,Apartment Parking Lot,9700-9799,MEADOWGLEN LN,-
Robbery,Apartment Parking Lot,9000-9099,TOWN PARK DR,-
Theft,Restaurant or Cafeteria Parking Lot,3700-3799,S GESSNER RD,RD
Theft,Hotel or Motel Parking Lot,5800-5899,ROGERDALE,RD
AutoTheft,Apartment Parking Lot,8700-8799,TOWN PARK DR,-
Theft,Strip Business Center Parking Lot,5700-5799,96TH,ST
Theft,Apartment Parking Lot,8700-8799,TOWN PARK DR,-
Theft,Strip Business Center Parking Lot,10000-10099,WESTHEIMER RD,RD
Theft,Convenience Store Parking Lot,9900-9999,BELLAIRE BLVD,BLVD
Theft,Other Parking Lot,10000-10099,WESTHEIMER RD,RD
Burglary,Convenience Store,6500-6599,RANCHESTER,DR
Burglary,Apartment,9800-9899,RICHMOND AVE,-
Theft,Illicit Massage Parlor or Spa,10000-10099,WESTHEIMER RD,RD
Aggravated Assault,Apartment,9700-9799,MEADOWGLEN LN,-
Theft,Commercial Parking Lot or Garage,10000-10099,WESTHEIMER RD,RD
Theft,Bank or Savings Institution Parking Lot,9700-9799,BELLAIRE BLVD,BLVD
Theft,Hotel or Motel Parking Lot,2600-2699,RUTGERS,WAY
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,PO BOX 106169,-
Burglary,Residence or House,3000-3099,ELMSIDE DR,-
Theft,Residence or House,9800-9899,MEADOWGLEN,LN
Theft,Apartment Parking Lot,4000-4099,LEADENHALL ROAD,-
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
Theft,Apartment,9900-9999,RICHMOND AVE,-
Robbery,"Road, Street, or Sidewalk",9200-9299,CLAREWOOD DR,-
Theft,Other Parking Lot,10300-10399,RICHMOND AVE,-
Aggravated Assault,Apartment,9900-9999,TOWN PARK DR,-
AutoTheft,Residence or House,9800-9899,UNITED,DR
Theft,Apartment Parking Lot,9900-9999,RICHMOND AVE,-
Theft,Service or Gas Station,3700-3799,S GESSNER RD,RD
AutoTheft,Apartment Parking Lot,11200-11299,SOUTHWEST,ST
AutoTheft,Apartment Parking Lot,8700-8799,TOWN PARK,DR
Theft,Hotel or Motel Parking Lot,1500-1599,CHESTNUT,-
Aggravated Assault,Apartment Parking Lot,7500-7599,BISSONET,ST
Robbery,"Parks and Recreation, Zoo, Swimming Pool",9800-9899,MEADOWGLEN LN,-
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
Theft,Commercial Parking Lot or Garage,10000-10099,WESTHEIMER RD,RD
Theft,Miscellaneous Business (Non-Specific),6000-6099,WESTLINE DR,-
Theft,"Road, Street, or Sidewalk",9600-9699,CLAREWOOD DR,-
Theft,"Road, Street, or Sidewalk",9600-9699,CLAREWOOD DR,-
Theft,Apartment,3200-3299,S GESSNER RD,RD
Burglary,Apartment,2900-2999,S GESSNER RD,RD
Theft,"Road, Street, or Sidewalk",5900-5999,SOVEREIGN DR,-
Theft,Other Parking Lot,10000-10099,HARWIN DR,-
Theft,Apartment,10200-10299,HARWIN DR,-
Burglary,Apartment,1400-1499,LAKESIDE ESTATES DR,-
Aggravated Assault,Apartment Parking Lot,10500-10599,VALLEY FORGE DR,-
Burglary,Garage or Carport,10800-10899,LAKESIDE FOREST LN,-
Theft,Residence or House,10700-10799,BORDLEY DR,-
Burglary,Garage or Carport,10800-10899,CHEVY CHASE,-
AutoTheft,Apartment Parking Lot,10600-10699,BRIAR FOREST DR,-
Burglary,"Hotel, Motel, Inn, Etc.",2400-2499,ROGERDALE,RD
AutoTheft,"Road, Street, or Sidewalk",100-199,COVE CREEK LN,-
Theft,Department or Discount Store,10700-10799,WESTHEIMER RD,RD
Robbery,Specialty Store (Non-Specific),15700-15799,PFEIFFER,DR
Theft,Apartment,600-699,W SAM HOUSTON PKWY S,-
Burglary,Apartment,200-299,WILCREST DR,-
Theft,"Road, Street, or Sidewalk",10900-10999,BRIAR FOREST DR APT 709,-
Burglary,Garage or Carport,10800-10899,WICKERSHAM LN,-
Theft,Apartment Parking Lot,10400-10499,DEERWOOD RD,RD
Burglary,Apartment,3100-3199,HAYES,-
Burglary,Miscellaneous Business (Non-Specific),11000-11099,BRIAR FOREST,ST
Theft,"Road, Street, or Sidewalk",2200-2299,BRIARPARK DR,-
Theft,Driveway,10600-10699,DEL MONTE DR,-
Aggravated Assault,Apartment,2700-2799,WALLINGFORD,RD
Burglary,Garage or Carport,10200-10299,CHEVY CHASE,DR
Theft,Apartment,1400-1499,LAKESIDE ESTATES DR,-
Theft,Other Parking Lot,1200-1299,W SAM HOUSTON PKWY S,-
Theft,Apartment Parking Lot,10500-10599,VALLEY FORGE,DR
Theft,Convenience Store,10400-10499,WESTHEIMER,RD
Theft,Residence or House,10900-10999,RIVERVIEW DR,-
Rape,Residence or House,10900-10999,FRANCOISE BLVD,BLVD
Burglary,Residence or House,11000-11099,RIVERVIEW DR,-
Theft,Bus Stop,10700-10799,WESTHEIMER RD,RD
Theft,Office Building,10100-10199,WESTHEIMER,RD
Theft,Apartment Parking Lot,3200-3299,WOODLAND PARK,-
AutoTheft,Apartment Parking Lot,10500-10599,VALLEY FORGE DR,-
Theft,Apartment,10900-10999,BRIAR FOREST DR,-
Theft,Apartment Parking Lot,1300-1399,WILCREST DR,-
AutoTheft,Driveway,10000-10099,LOCKE LN,-
Rape,Residence or House,10700-10799,BRIAR FOREST DR,-
Theft,Other Parking Lot,11000-11099,WESTHEIMER RD,RD
AutoTheft,Apartment Parking Lot,10500-10599,VALLEY FORGE DR,-
Theft,Service or Gas Station,11000-11099,BRIAR FOREST,ST
Theft,"Other, Unknown, or Not Listed",600-699,W SAM HOUSTON PKWY S,-
Theft,Strip Business Center Parking Lot,7200-7299,PALESTINE ROAD DISTRICT,-
Robbery,Department or Discount Store,10900-10999,WESTHEIMER,RD
Robbery,Driveway,2000-2099,COURTNEY LANE DR,-
Theft,Apartment Parking Lot,1400-1499,LAKESIDE ESTATES DR,-
AutoTheft,Apartment Parking Lot,10500-10599,VALLEY FORGE DR,-
Theft,Other Parking Lot,2100-2199,CITYWEST,ST
Burglary,Apartment,10500-10599,VALLEY FORGE DR,-
Theft,Apartment Parking Lot,10900-10999,BRIAR FOREST DR APT 2128,-
Aggravated Assault,Service or Gas Station,11100-11199,BRIAR FOREST,ST
Theft,Hospital Parking Lot,14800-14899,TILLEY,ST
Theft,Hospital Parking Lot,3300-3399,LONG BRIAR,LN
Aggravated Assault,Apartment,3100-3199,HAYES,-
Theft,"Gym, Recreat, Club House, Indoor Pool",10700-10799,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,3100-3199,HAYES RD APT 1203,-
Theft,Residence or House,3200-3299,SHADOWBRIAR DR,-
Theft,"Gym, Recreat, Club House, Indoor Pool",11300-11399,WESTHEIMER RD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",8400-8499,RUSTLING LEAVES DR.,-
Theft,Apartment Parking Lot,12300-12399,RICHMOND AVE,-
Theft,Residence or House,11800-11899,WESTHEIMER,-
Robbery,Apartment,6300-6399,RAMPART ST APT,-
Theft,Hotel or Motel Parking Lot,2000-2099,CLOVIS BARKER,-
Aggravated Assault,Apartment,10600-10699,MEADOWGLEN LN,-
Theft,Apartment,3000-3099,SHADOWBRIAR DR,-
Theft,"Gym, Recreat, Club House, Indoor Pool",10600-10699,MEADOWGLEN,LN
Theft,Apartment Parking Lot,2800-2899,SHADOWBRIAR DR,-
Burglary,Commercial Building,12100-12199,RICHMOND,AVE
Theft,Apartment Parking Lot,2900-2999,SHADOWBRIAR DR,-
Theft,Other Parking Lot,10800-10899,RICHMOND AVE,-
Theft,Restaurant or Cafeteria Parking Lot,11600-11699,WESTHEIMER RD,RD
Theft,Apartment,12300-12399,RICHMOND AVE,-
Theft,Restaurant or Cafeteria Parking Lot,10700-10799,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,10800-10899,RICHMOND AVE,-
Theft,Miscellaneous Business (Non-Specific),11700-11799,WESTHEIMER,RD
Theft,Grocery Store or Supermarket,2700-2799,S KIRKWOOD RD,RD
Aggravated Assault,Grocery Store or Supermarket Parking Lot,11800-11899,WESTHEIMER RD,RD
AutoTheft,Auto Repair,11100-11199,MEADOWGLEN,LN
Aggravated Assault,"Hotel, Motel, Inn, Etc.",2900-2999,SAM HOUSTON,PKWY
Theft,Apartment Parking Lot,2800-2899,HAYES,-
