Offense Type,Premise,BlockRange,StreetName,Type
Theft,Commercial Parking Lot or Garage,8900-8999,LANGDON,LN
Burglary,Apartment,3400-3499,FARREL HILL,ST
Theft,Restaurant or Cafeteria Parking Lot,11600-11699,S WILCREST DR,-
Theft,"Road, Street, or Sidewalk",10200-10299,SUGAR BRANCH DR,-
Theft,Restaurant or Cafeteria Parking Lot,9600-9699,BISSONNET ST,ST
Theft,"Other, Unknown, or Not Listed",10500-10599,ROCKLEY RD,RD
Robbery,Hotel or Motel Parking Lot,11200-11299,SOUTHWEST FWY OB,-
Theft,Miscellaneous Business (Non-Specific),10500-10599,FALLSTONE RD,RD
Theft,Apartment Parking Lot,10100-10199,FORUM PARK DR,-
Theft,Service or Gas Station,11100-11199,S KIRKWOOD RD,RD
Theft,Apartment Parking Lot,10200-10299,SUGAR BRANCH DR,-
Theft,Hotel or Motel Parking Lot,10500-10599,SOUTHWEST FWY OB,-
Robbery,Convenience Store,10100-10199,HOMELESS,-
Theft,Bar or Night Club Parking Lot,500-599,BRAND,LN
Robbery,"Road, Street, or Sidewalk",10900-10999,W BELLFORT AVE,-
Theft,Apartment,10500-10599,SOUTH,DR
Aggravated Assault,Restaurant or Cafeteria Parking Lot,9600-9699,BISSONNET ST,ST
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST FWY OB,-
Burglary,Drug Store or Medical Supply,10700-10799,BELLFORT,AVE
Theft,"Other, Unknown, or Not Listed",10000-10099,BISSONNET,ST
Theft,Other Parking Lot,11200-11299,W SAM HOUSTON PKWY S,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST,ST
Theft,Apartment Parking Lot,10100-10199,FORUM PARK,DR
Theft,Residence or House,11200-11299,BAYOU PLACE DR,-
Theft,Office Building,1600-1699,BARTRUM TRAIL,-
Burglary,Rental Storage Facility,11700-11799,SOUTHWEST FWY OB,-
AutoTheft,Grocery Store or Supermarket Parking Lot,11200-11299,WINDMARK PL,-
AutoTheft,Apartment Parking Lot,10300-10399,S WILCREST DR,-
Burglary,Apartment,11700-11799,BISSONNET,ST
Theft,Other Parking Lot,UNK,W BELLFORT AVE/SOUTHWEST FWY OB,-
Aggravated Assault,Apartment Parking Lot,9600-9699,CENTRE PKWY,-
Theft,Strip Business Center Parking Lot,11700-11799,S WILCREST DR,-
Aggravated Assault,Apartment,10100-10199,FORUM PARK DR,-
AutoTheft,Residence or House,10600-10699,S WILCREST DR,-
Burglary,Rental Storage Facility,9700-9799,PLAINFIELD,-
Burglary,Apartment,10800-10899,KIPP WAY DR,-
Robbery,"Road, Street, or Sidewalk",10200-10299,FORUM PARK DR,-
Robbery,Hotel or Motel Parking Lot,10500-10599,SOUTHWEST FWY OB,-
Robbery,"Road, Street, or Sidewalk",10200-10299,FORUM WEST DR,-
AutoTheft,Hotel or Motel Parking Lot,10500-10599,BISSONNET ST,ST
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST FWY OB,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,10100-10199,SOUTHWEST,ST
Theft,"Other, Unknown, or Not Listed",10500-10599,SOUTH,DR
AutoTheft,Apartment Parking Lot,10200-10299,FORUM PARK DR,-
Burglary,Rental Storage Facility,9700-9799,PLAINFIELD,-
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST FWY OB,-
Theft,Fire Station,9600-9699,WILCREST,ST
Aggravated Assault,Apartment,10100-10199,FORUM PARK DR,-
AutoTheft,"Road, Street, or Sidewalk",10800-10899,KINGHURST DR,-
Burglary,Rental Storage Facility,9700-9799,PLAINFIELD,-
Aggravated Assault,Apartment Parking Lot,9700-9799,FORUM PARK DR,-
Theft,Strip Business Center Parking Lot,9800-9899,BISSONNET ST,ST
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST FWY OB,-
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST FWY OB,-
Burglary,Rental Storage Facility,9700-9799,PLAINFIELD,-
Aggravated Assault,Apartment Parking Lot,10100-10199,FORUM PARK DR,-
Theft,Apartment,10100-10199,FORUM PARK DR,-
Burglary,Apartment,10500-10599,SOUTH DR,-
Rape,Hospital,3600-3699,RICHMOND AVE APT 1914,-
Rape,"Multi-Plex Home (Duplex,Triplex Etc.)",UNK,UNK,-
Robbery,Bank or Savings Institution Parking Lot,2000-2099,MAIN ST,ST
Theft,Commercial Parking Lot or Garage,1200-1299,LA BRANCH,-
Theft,"Hotel, Motel, Inn, Etc.",500-599,DALLAS,ST
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Convention Center or Exhibit Halls,1.1103e+006-1.1104e+006,AVENIDA DE LAS AMERICAS,-
Theft,Government or Public Building,900-999,BAGBY ST,ST
Theft,"Road, Street, or Sidewalk",1800-1899,POLK,-
Burglary,Miscellaneous Business (Non-Specific),1300-1399,P.O. BOX 8189,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1600-1699,LAMAR,-
Theft,Light Rail (Metro Rail) Vehicle,1400-1499,MAIN ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",800-899,CAROLINE ST,ST
Theft,Commercial Parking Lot or Garage,800-899,N SAN JACINTO ST,ST
Aggravated Assault,Convention Center or Exhibit Halls,3500-3599,CORDER,ST
Aggravated Assault,Bar or Night Club Parking Lot,1500-1599,ST JOSEPH PKWY,-
Theft,Commercial Parking Lot or Garage,300-399,W DALLAS ST,ST
AutoTheft,"Road, Street, or Sidewalk",1500-1599,CAPITOL ST,ST
Theft,Commercial Parking Lot or Garage,900-999,PRESTON ST,ST
AutoTheft,Commercial Parking Lot or Garage,7400-7499,NAVIGATION,-
Theft,"Road, Street, or Sidewalk",1400-1499,CHENEVERT ST,ST
Murder,"Church, Synagogue, or Temple Parking Lot",1100-1199,ST JOSEPH PKWY,-
Theft,Miscellaneous Business (Non-Specific),1000-1099,AVENIDA DE LAS AMERI,-
Theft,Convenience Store,900-999,MAIN ST,ST
Aggravated Assault,Convention Center or Exhibit Halls,1000-1099,PO BOX 14208,-
Theft,"Hotel, Motel, Inn, Etc.",1700-1799,WALKER ST,ST
Rape,Apartment,1500-1599,ST JOSEPH PKWY,-
Theft,"Road, Street, or Sidewalk",600-699,JEFFERSON,ST
Theft,"Stadium, Sports Arena, Race Track",1000-1099,AVENIDA DE LAS AMERI,-
Theft,"Other, Unknown, or Not Listed",1300-1399,LAMAR,-
Theft,Commercial Parking Lot or Garage,1100-1199,COMMERCE ST,ST
Theft,Government or Public Building,1000-1099,ADLA,-
Theft,Other Parking Lot,800-899,FANNIN ST,ST
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Apartment,1400-1499,CONGRESS,-
Aggravated Assault,Apartment,1500-1599,ST JOSEPH PKWY,-
AutoTheft,Commercial Parking Lot or Garage,1100-1199,CAROLINE ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",900-999,PRESTON ST,ST
Theft,Bar or Night Club,1900-1999,TRAVIS ST,ST
Theft,Bar or Night Club Parking Lot,1900-1999,MAIN,ST
AutoTheft,Commercial Parking Lot or Garage,3800-3899,PRESIDENT,BLVD
Theft,Commercial Parking Lot or Garage,1300-1399,PRAIRIE ST,ST
Theft,Clothing Store,1200-1299,MAIN,ST
Theft,Commercial Building,1000-1099,AVENIDA DE LAS AMERICAS,-
Theft,Other Parking Lot,1300-1399,PRAIRIE ST,ST
Theft,"Other, Unknown, or Not Listed",500-599,MCKINNEY ST,ST
Theft,Office Building,1900-1999,RUSK ST,ST
Theft,Convention Center or Exhibit Halls,1900-1999,RUSK,ST
Theft,Restaurant or Cafeteria,1000-1099,AVENIDA DE LAS AMERI,-
Robbery,"Road, Street, or Sidewalk",2000-2099,MAIN ST,ST
Theft,"Hotel, Motel, Inn, Etc.",1700-1799,WALKER,ST
Theft,"Hotel, Motel, Inn, Etc.",900-999,TEXAS ST,ST
Theft,Other Parking Lot,700-799,JEFFERSON ST,ST
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Restaurant or Cafeteria Parking Lot,1600-1699,LAMAR,-
Theft,"Road, Street, or Sidewalk",600-699,CLAY ST,ST
Theft,Convention Center or Exhibit Halls,9000-9099,DRAGONWOOD,TRL
Robbery,"Road, Street, or Sidewalk",900-999,P O BOX 1401,-
Robbery,"Road, Street, or Sidewalk",1600-1699,LAMAR,-
Robbery,"Road, Street, or Sidewalk",1800-1899,COMMERCE ST,ST
Theft,"Road, Street, or Sidewalk",1200-1299,LA BRANCH,-
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,"Road, Street, or Sidewalk",1700-1799,SAN JACINTO ST,ST
AutoTheft,Bar or Night Club Parking Lot,1700-1799,MAIN ST,ST
AutoTheft,Commercial Parking Lot or Garage,1000-1099,CONGRESS,-
Theft,Apartment Parking Lot,1700-1799,MAIN ST,ST
Theft,Office Building,1600-1699,MAIN ST,ST
Theft,"Stadium, Sports Arena, Race Track",1000-1099,AVENIDA DE LAS AMERI,-
Aggravated Assault,"Road, Street, or Sidewalk",800-899,23RD,RD
Theft,"Road, Street, or Sidewalk",10600-10699,PLUM LAKE,DR
Burglary,Social Services or Public Charities,1500-1599,AUSTIN,ST
Theft,Grocery Store or Supermarket,1000-1099,AUSTIN,ST
Theft,"Other, Unknown, or Not Listed",1000-1099,AVENIDA DE LAS AMERI,-
Theft,"Hotel, Motel, Inn, Etc.",1200-1299,LOUISIANA,ST
Theft,Garage or Carport,400-499,RUSK ST,ST
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
AutoTheft,Other Parking Lot,1200-1299,COLLIER,ST
Aggravated Assault,Bus Stop,200-299,FANNIN ST,ST
AutoTheft,Other Parking Lot,1100-1199,CONGRESS,-
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
AutoTheft,Commercial Parking Lot or Garage,1000-1099,WOOD ST,ST
Theft,Commercial Parking Lot or Garage,800-899,N SAN JACINTO ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",UNK,SAN JACINTO ST,ST
Burglary,Apartment,9100-9199,LAKES AT 610 DR APT 333,-
Aggravated Assault,"Road, Street, or Sidewalk",700-799,BAGBY ST,ST
Theft,Commercial Parking Lot or Garage,1100-1199,PEASE ST,ST
Theft,"Road, Street, or Sidewalk",1200-1299,PRAIRIE ST,ST
Theft,Commercial Building,1000-1099,AVENIDA DE LAS AMERI,-
Burglary,Commercial Building,1800-1899,SMITH,ST
Theft,"Road, Street, or Sidewalk",1000-1099,AVENIDA DE LAS AMERI,-
AutoTheft,"Other, Unknown, or Not Listed",1000-1099,WALKER ST,ST
Theft,"Hotel, Motel, Inn, Etc.",900-999,DALLAS ST,ST
Theft,"Road, Street, or Sidewalk",UNK,LEGEND,LN
AutoTheft,"Hotel, Motel, Inn, Etc.",1900-1999,LOUISIANA,ST
Theft,Service or Gas Station,1800-1899,HAMILTON ST,ST
Theft,Bar or Night Club,1500-1599,PEASE ST,ST
Robbery,"Road, Street, or Sidewalk",1400-1499,MAIN ST,ST
Theft,Other Parking Lot,900-999,TEXAS ST,ST
Theft,Light Rail (Metro Rail) Vehicle,1900-1999,MAIN,ST
Robbery,"Road, Street, or Sidewalk",800-899,PIERCE ST,ST
Theft,Bar or Night Club,1700-1799,MAIN,-
Theft,Commercial Parking Lot or Garage,300-399,CLAY ST,ST
Theft,"Field, Woods, Forest, Park",1600-1699,AUSTIN ST,ST
Theft,High Rise,1000-1099,LOUISIANA,ST
Theft,"Other, Unknown, or Not Listed",7700-7799,AIRPORT BUSINESS,PKWY
Theft,Apartment Parking Lot,UNK,N CHENEVERT,-
Theft,"Road, Street, or Sidewalk",1200-1299,CAROLINE ST,ST
Theft,"Road, Street, or Sidewalk",900-999,MCKINNEY ST,ST
Aggravated Assault,Apartment Parking Lot,1500-1599,MAIN ST,ST
Robbery,"Road, Street, or Sidewalk",1700-1799,SMITH ST,ST
Theft,Commercial Parking Lot or Garage,700-799,JEFFERSON ST,ST
Theft,Apartment Parking Lot,1500-1599,MAIN ST,ST
Theft,Bar or Night Club,300-399,MAIN ST,ST
Theft,Commercial Parking Lot or Garage,900-999,WOOD ST,ST
Theft,Garage or Carport,1500-1599,LOUISIANA,ST
Theft,Apartment Parking Lot,700-799,CRAWFORD ST,ST
Theft,Commercial Parking Lot or Garage,800-899,FRANKLIN ST,ST
Theft,Commercial Parking Lot or Garage,1600-1699,FANNIN ST,ST
Theft,Hospital,1400-1499,ST JOSEPH PKWY,-
Aggravated Assault,Office Building,700-799,LOUISIANA ST,ST
Theft,Other Parking Lot,500-599,ALLEN PKWY OB,-
Theft,Commercial Parking Lot or Garage,1400-1499,MCKINNEY ST,ST
Burglary,Mall Common Area,1000-1099,AUSTIN,ST
AutoTheft,"Road, Street, or Sidewalk",1900-1999,CRAWFORD ST,ST
AutoTheft,"Road, Street, or Sidewalk",1500-1599,LAMAR,-
Robbery,Light Rail (Metro Rail) Vehicle,2400-2499,MAIN,ST
AutoTheft,"Road, Street, or Sidewalk",1500-1599,ST JOSEPH PKWY,-
Theft,Restaurant or Cafeteria Parking Lot,1600-1699,FANNIN,ST
Theft,Miscellaneous Business (Non-Specific),1000-1099,AVENIDA DE LAS AMERI,-
Theft,"Road, Street, or Sidewalk",900-999,COMMERCE ST,ST
AutoTheft,Other Parking Lot,800-899,ST JOSEPH PKWY,-
Theft,"Road, Street, or Sidewalk",UNK,FANNIN ST,ST
Robbery,Restaurant or Cafeteria,1100-1199,TEXAS,ST
Theft,"Road, Street, or Sidewalk",13300-13399,EMPORIA,-
Theft,Hotel or Motel Parking Lot,1200-1299,PO BOX 42927,-
Theft,"Hotel, Motel, Inn, Etc.",1300-1399,PO BOX,-
Theft,Commercial Parking Lot or Garage,1600-1699,FANNIN ST,ST
Robbery,Bank or Savings Institution Parking Lot,1200-1299,TRAVIS ST,ST
Theft,"Road, Street, or Sidewalk",1400-1499,LAMAR,-
Theft,"Road, Street, or Sidewalk",400-499,LA BRANCH,-
Theft,"Other, Unknown, or Not Listed",2300-2399,WOODLAND PARK,DR
Aggravated Assault,"Hotel, Motel, Inn, Etc.",1100-1199,TEXAS ST,ST
Burglary,Police Station,1200-1299,TRAVIS ST,ST
Theft,"Road, Street, or Sidewalk",100-199,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,ST
Theft,Social Services or Public Charities,1500-1599,AUSTIN,ST
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,ST
Theft,"Road, Street, or Sidewalk",1400-1499,CAROLINE ST,ST
Theft,"Hotel, Motel, Inn, Etc.",12300-12399,QUEENS RIVER DR.,-
Theft,"Gym, Recreat, Club House, Indoor Pool",1700-1799,MILAM,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,Convention Center or Exhibit Halls,1000-1099,AVENIDA DE LAS AMERI,-
Theft,Convention Center or Exhibit Halls,1200-1299,PRAIRIE ST,ST
Theft,Commercial Parking Lot or Garage,1200-1299,GULF FWY IB,-
Theft,Mall Parking Lot,1200-1299,GULF FWY IB,-
Theft,Government or Public Building,5900-5999,ALMEDA,RD
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,Commercial Parking Lot or Garage,1000-1099,COMMERCE ST,ST
Theft,Other Parking Lot,11000-11099,KATY FRWY STE 103,-
Robbery,"Road, Street, or Sidewalk",1300-1399,CHARDONNAY,DR
Robbery,"Road, Street, or Sidewalk",1000-1099,MAIN ST,ST
Theft,"Road, Street, or Sidewalk",1000-1099,COMMERCE ST,ST
Theft,Apartment,700-799,PRESTON STREET 17K,-
Theft,"Road, Street, or Sidewalk",700-799,N SAN JACINTO ST,ST
Burglary,Apartment,6300-6399,FLAMINGO,DR
Theft,Bar or Night Club,2300-2399,SMITH,-
Theft,Bar or Night Club Parking Lot,1000-1099,KEENE,RD
Burglary,Residence or House,400-499,LOVETT BLVD,BLVD
Theft,"Laundry, Dry Cleaners, Washaterias",15100-15199,HEATHROW FORREST PARKWAY,-
Theft,Office Building,10600-10699,BOWDEN CHASE DRIVE,-
Aggravated Assault,Bar or Night Club,23600-23699,WILDWOOD GREENWAY,-
Theft,Driveway,200-299,STRATFORD,RD
Theft,"Road, Street, or Sidewalk",700-799,WELCH ST,ST
AutoTheft,"Road, Street, or Sidewalk",300-399,HYDE PARK BLVD,BLVD
Theft,Apartment Parking Lot,800-899,ROSINE,-
Theft,Bar or Night Club Parking Lot,2400-2499,BRAZOS ST,ST
Theft,"Road, Street, or Sidewalk",1500-1599,GILLETTE APT 101,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1100-1199,WEST CLAY STREET,-
Aggravated Assault,Apartment Parking Lot,UNK,BUELL,CT
Theft,Apartment Parking Lot,500-599,RICHMOND AVE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",5800-5899,AIRLINE,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",1600-1699,ALLEN PKWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,300-399,BOSTON,AVE
Theft,Convenience Store Parking Lot,2600-2699,SMITH ST,ST
Theft,Apartment Parking Lot,2200-2299,W DALLAS ST,ST
Theft,Other Parking Lot,900-999,RICHMOND AVE,-
Theft,"Laundry, Dry Cleaners, Washaterias",300-399,GRAY,-
Theft,"Road, Street, or Sidewalk",UNK,QUIET VISTA DR.,-
Theft,"Road, Street, or Sidewalk",300-399,FAIRVIEW AVE,-
Theft,Apartment Parking Lot,3300-3399,LOUISIANA ST,ST
Theft,"Road, Street, or Sidewalk",2100-2199,ALLEN PKWY IB,-
Burglary,Miscellaneous Business (Non-Specific),1800-1899,ALLEN,PKWY
Theft,Apartment Parking Lot,3300-3399,LOUISIANA,ST
Burglary,Office Building,2000-2099,BUFFALO TERRACE,-
Theft,"Field, Woods, Forest, Park",3600-3699,ALLEN PKWY OB,-
Theft,Residence or House,1700-1799,GRAY,ST
Theft,Residence or House,900-999,GRAY,ST
AutoTheft,"Road, Street, or Sidewalk",2200-2299,SMITH ST,ST
Theft,Restaurant or Cafeteria Parking Lot,2700-2799,MONTROSE BLVD,BLVD
Theft,Apartment Parking Lot,2200-2299,W DALLAS ST,ST
Theft,Driveway,4300-4399,STANFORD,RD
Theft,Garage or Carport,1600-1699,W DALLAS ST,ST
Theft,"Road, Street, or Sidewalk",2100-2199,BALDWIN ST,ST
Theft,Bank,600-699,MCGOWEN ST,ST
Theft,Residence or House,200-299,STRATFORD,RD
Theft,Other Parking Lot,2400-2499,SOUTH KIRKWOOD,RD
Robbery,"Road, Street, or Sidewalk",100-199,OAK PLACE DR,-
Theft,Commercial Parking Lot or Garage,2000-2099,W GRAY ST,ST
Theft,"Road, Street, or Sidewalk",1000-1099,CLEVELAND ST,ST
Robbery,"Road, Street, or Sidewalk",2000-2099,WESTHEIMER 218,-
Aggravated Assault,"Road, Street, or Sidewalk",4200-4299,JACK,ST
AutoTheft,Apartment Parking Lot,900-999,CLEVELAND,ST
Burglary,Office Building,3200-3299,ALLEN,PKWY
Theft,Other Parking Lot,2400-2499,SMITH ST,ST
Burglary,Miscellaneous Business (Non-Specific),3400-3499,MONTROSE,BLVD
AutoTheft,"Road, Street, or Sidewalk",200-299,MARSHALL,-
Theft,Bar or Night Club,2400-2499,GRANT ST,ST
Theft,Bar or Night Club,700-799,PACIFIC,-
Theft,Apartment Parking Lot,300-399,ST JOSEPH PKWY,-
Theft,"Road, Street, or Sidewalk",1000-1099,CLEVELAND ST,ST
Theft,Bar or Night Club,2400-2499,GRANT ST,ST
Theft,"Road, Street, or Sidewalk",1600-1699,BUCKNER ST,ST
Theft,"Road, Street, or Sidewalk",4300-4399,JACK,-
Theft,Restaurant or Cafeteria Parking Lot,1100-1199,P.O.BOX 9690,-
AutoTheft,"Road, Street, or Sidewalk",2700-2799,HELENA,-
Theft,Other Parking Lot,3900-3999,MONTROSE BLVD,BLVD
Theft,Bar or Night Club Parking Lot,11600-11699,OAK VALLEY,DR
Theft,Apartment Parking Lot,3300-3399,LOUISIANA ST,ST
Theft,Apartment,3600-3699,GARROTT ST,ST
Theft,Apartment Parking Lot,500-599,HYDE PARK BLVD,BLVD
Theft,"Road, Street, or Sidewalk",2200-2299,BALDWIN ST,ST
Burglary,Convenience Store,1000-1099,WAUGH,DR
Theft,Other Parking Lot,4100-4199,SW,FWY
Theft,"Road, Street, or Sidewalk",1100-1199,VICTOR ST,ST
AutoTheft,Restaurant or Cafeteria Parking Lot,2300-2399,CROCKER ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",100-199,SABINE ST,ST
Theft,"Road, Street, or Sidewalk",500-599,AVONDALE ST,ST
Theft,Restaurant or Cafeteria Parking Lot,6000-6099,FRY,RD
Theft,"Other, Unknown, or Not Listed",200-299,STRATFORD,RD
Theft,"Road, Street, or Sidewalk",12800-12899,COULSON,ST
Theft,"Road, Street, or Sidewalk",16500-16599,CROSSFIELD,DR
Theft,Residence or House,1500-1599,STANFORD,RD
AutoTheft,Miscellaneous Business (Non-Specific),600-699,DENNIS,ST
Theft,Driveway,400-499,W POLK ST,ST
Theft,"Road, Street, or Sidewalk",300-399,DREW ST,ST
Theft,High School,1500-1599,TAFT,-
Theft,Other Parking Lot,28900-28999,RICHARD KAYE,LN
Theft,"Road, Street, or Sidewalk",900-999,CROSBY ST,ST
Theft,"Road, Street, or Sidewalk",3700-3799,W CLAY ST,ST
Theft,Driveway,500-599,BRANARD ST,ST
Theft,Bar or Night Club Parking Lot,400-499,WESTHEIMER RD,RD
Theft,Department or Discount Store,1500-1599,GRAY,ST
Theft,Restaurant or Cafeteria,200-299,FAIRVIEW ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",6700-6799,DILLON,-
Aggravated Assault,Residence or House,600-699,PARK TRAIL VISTA,-
Theft,"Road, Street, or Sidewalk",2700-2799,ALLEN PKWY OB,-
Theft,Other Parking Lot,900-999,WESTHEIMER RD,RD
Theft,Drug Store or Medical Supply,2600-2699,SMITH ST,ST
Theft,Garage or Carport,5400-5499,ROSEHAVEN,CT
Robbery,Clothing Store,1800-1899,GRAY,ST
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,MONTROSE BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",2200-2299,W DALLAS ST,ST
Theft,Apartment Parking Lot,2100-2199,ALLEN PKWY IB,-
Theft,Garage or Carport,4000-4099,GREELEY,-
Theft,"Road, Street, or Sidewalk",1700-1799,WAUGH DR,-
Aggravated Assault,Bus Stop,200-299,38TH,ST
Theft,"Road, Street, or Sidewalk",900-999,WELCH ST,ST
Theft,Convenience Store,900-999,WESTHEIMER,RD
Theft,Convenience Store Parking Lot,6400-6499,TEALRUN,-
Theft,Apartment Parking Lot,700-799,SAULNIER,-
Theft,Commercial Parking Lot or Garage,1700-1799,LOCKSFORD,RD
Aggravated Assault,"Road, Street, or Sidewalk",5000-5099,RIDGECREEK,-
Theft,Apartment,500-599,BRANARD ST,ST
Theft,"Road, Street, or Sidewalk",2000-2099,ST JAMES PLACE FL 10,-
Robbery,Other Parking Lot,1800-1899,VALENTINE ST,ST
Theft,Commercial Parking Lot or Garage,2400-2499,WOODHEAD ST APT B,-
Theft,Other Parking Lot,400-499,BRANARD ST,ST
AutoTheft,Apartment Parking Lot,2100-2199,ALLEN PKWY IB,-
Theft,Driveway,2400-2499,MORGAN,-
Theft,Apartment Parking Lot,800-899,CLEVELAND ST,ST
Theft,Apartment Parking Lot,1300-1399,PARK TRAIL RUN,-
Theft,Driveway,800-899,SUL ROSS,-
Theft,"Road, Street, or Sidewalk",3500-3599,D AMICO ST,ST
Theft,"Road, Street, or Sidewalk",600-699,MCGOWEN ST,ST
Theft,"Road, Street, or Sidewalk",2300-2399,SMITH ST,ST
Theft,Bar or Night Club Parking Lot,400-499,WESTHEIMER RD,RD
Theft,"Road, Street, or Sidewalk",1000-1099,CLEVELAND ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3400-3499,ALLEN PKWY OB,-
AutoTheft,"Road, Street, or Sidewalk",3500-3599,BURLINGTON ST,ST
Theft,"Road, Street, or Sidewalk",100-199,DREW ST,ST
Theft,Commercial Parking Lot or Garage,1900-1999,MONTROSE BLVD,BLVD
Theft,"Road, Street, or Sidewalk",6700-6799,HOLLISTER,ST
Theft,"Road, Street, or Sidewalk",2500-2599,GRANT ST,ST
Theft,Strip Business Center Parking Lot,300-399,TUAM,-
Burglary,Garage or Carport,9000-9099,TOWN CENTER PARKWAY SUITE 101,-
Theft,"Road, Street, or Sidewalk",400-499,DENNIS ST,ST
Robbery,"Road, Street, or Sidewalk",12300-12399,RICHMOND APT 1823,-
Theft,"Other, Unknown, or Not Listed",9300-9399,MEMORIAL,DR
Theft,Commercial Parking Lot or Garage,300-399,GRAY ST,ST
Theft,"Road, Street, or Sidewalk",2400-2499,MORGAN,-
AutoTheft,Department or Discount Store,1800-1899,GRAY ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",2400-2499,BRAZOS ST,ST
Theft,Apartment Parking Lot,100-199,PIERCE ST,ST
Theft,Department or Discount Store,8400-8499,WILCREST DR. 1606,-
Theft,Service or Gas Station,900-999,WESTHEIMER RD,RD
Robbery,"Road, Street, or Sidewalk",11900-11999,GARDNER PARK,LN
Theft,Bar or Night Club,2400-2499,GRANT ST,ST
AutoTheft,Apartment Parking Lot,2900-2999,W DALLAS ST,ST
Theft,"Road, Street, or Sidewalk",200-299,TUAM,-
Theft,Other Parking Lot,10800-10899,BRAES FOREST DR.,-
Theft,Other Parking Lot,1600-1699,ALLEN PKWY OB,-
Theft,"Road, Street, or Sidewalk",4300-4399,DUNLAVY STREET APT 419,-
Burglary,Apartment,2200-2299,DALLAS,ST
Theft,Grocery Store or Supermarket,700-799,WAUGH DR,-
Theft,Other Parking Lot,1000-1099,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,3500-3599,BURLINGTON ST,ST
Theft,Government or Public Building,2700-2799,BROADWAY 43,-
Theft,Department or Discount Store,1500-1599,GRAY,ST
Theft,"Field, Woods, Forest, Park",2900-2999,ALLEN PKWY OB,-
Burglary,Apartment,1600-1699,W DALLAS ST,ST
Theft,Miscellaneous Business (Non-Specific),4100-4199,MONTROSE,BLVD
Theft,"Road, Street, or Sidewalk",3300-3399,TAFT ST,ST
Theft,Restaurant or Cafeteria Parking Lot,800-899,RICHMOND AVE,-
Theft,"Road, Street, or Sidewalk",500-599,MCGOWEN ST,ST
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,Miscellaneous Business (Non-Specific),1200-1299,SHEPHERD,RD
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Burglary,Residence or House,900-999,PEDEN,-
Burglary,Apartment,200-299,W ALABAMA ST,ST
Theft,Grocery Store or Supermarket Parking Lot,3400-3499,FANNIN,-
Theft,"Road, Street, or Sidewalk",600-699,TORI,RD
Theft,"Road, Street, or Sidewalk",UNK,GENESEE ST/HYDE PARK BLVD,BLVD
Theft,"Road, Street, or Sidewalk",600-699,ANITA ST,ST
