Offense Type,Premise,BlockRange,StreetName,Type
Theft,Grocery Store or Supermarket Parking Lot,13400-13499,NORTHWEST FWY OB,-
Burglary,Apartment,7400-7499,HILLMONT ST,ST
Theft,Restaurant or Cafeteria Parking Lot,12900-12999,NORTHWEST FWY OB,-
AutoTheft,"Other, Unknown, or Not Listed",13400-13499,NORTHWEST,ST
Aggravated Assault,Freeway Service Road,10900-10999,OVERBROOK,LN
Theft,"Other, Unknown, or Not Listed",5700-5799,CAMPBELL RD,RD
Theft,Department or Discount Store,13400-13499,NORTHWEST,ST
Aggravated Assault,Driveway,9800-9899,ROCKCREST RD,RD
Theft,Miscellaneous Business (Non-Specific),4500-4599,STEFFANI,LN
Theft,Restaurant or Cafeteria Parking Lot,14100-14199,NORTHWEST,ST
Theft,Strip Business Center Parking Lot,4700-4799,PINEMONT,DR
Theft,Commercial Parking Lot or Garage,13200-13299,NORTHWEST FWY OB,-
Theft,Department or Discount Store,13400-13499,NORTHWEST,ST
Theft,Grocery Store or Supermarket,13200-13299,NORTHWEST,ST
Theft,Commercial Building,13400-13499,NORTHWEST,ST
Burglary,Residence or House,8200-8299,NORTHCOURT,RD
AutoTheft,"Road, Street, or Sidewalk",9500-9599,W TIDWELL RD,RD
Theft,Apartment Parking Lot,5800-5899,HOLLISTER ST,ST
AutoTheft,Residence or House,7000-7099,HOLLISTER ST,ST
Theft,Department or Discount Store,13400-13499,NORTHWEST,ST
Theft,Restaurant or Cafeteria Parking Lot,13200-13299,NORTHWEST FWY OB,-
Theft,Miscellaneous Business (Non-Specific),13400-13499,NORTHWEST FWY OB,-
Burglary,Apartment,7000-7099,HOLLISTER ST,ST
Theft,Miscellaneous Business (Non-Specific),13400-13499,NORTHWEST FWY OB,-
Theft,Other Parking Lot,13200-13299,NORTHWEST FWY OB,-
Theft,Department or Discount Store,13200-13299,NORTHWEST,ST
Theft,"Electronics Store, Electrical Supplies",13200-13299,NORTHWEST FWY OB,-
Robbery,Apartment Parking Lot,7900-7999,GROW LN,-
Theft,Apartment Parking Lot,8000-8099,W TIDWELL RD,RD
Theft,Apartment Parking Lot,8300-8399,W TIDWELL RD,RD
AutoTheft,Other Parking Lot,13200-13299,NORTHWEST FWY OB,-
Theft,"Gym, Recreat, Club House, Indoor Pool",13300-13399,NORTHWEST FWY OB,-
Burglary,Apartment,7500-7599,PINEMONT,DR
Theft,Apartment Parking Lot,7900-7999,GROW 224T,-
Theft,Hotel or Motel Parking Lot,6700-6799,GESSNER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,12900-12999,NORTHWEST FWY OB,-
Burglary,"Other, Unknown, or Not Listed",7700-7799,TIDWELL,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",5700-5799,HOLLISTER ST,ST
Theft,Miscellaneous Business (Non-Specific),8600-8699,JAMEEL,-
Aggravated Assault,Service or Gas Station,14300-14399,HEMPSTEAD RD,RD
Theft,Strip Business Center Parking Lot,5700-5799,HOLLISTER ST,ST
Theft,Convenience Store,4300-4399,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,12900-12999,NORTHWEST FWY OB,-
Aggravated Assault,Apartment,7400-7499,HILLMONT ST,ST
Theft,Restaurant or Cafeteria Parking Lot,13100-13199,NORTHWEST FWY IB,-
Rape,Apartment,5800-5899,HOLLISTER ST,ST
Theft,Commercial Parking Lot or Garage,9600-9699,W WINGFOOT RD,RD
AutoTheft,Apartment Parking Lot,5800-5899,HOLLISTER ST,ST
Theft,Other Parking Lot,12900-12999,NORTHWEST FWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,12800-12899,NORTHWEST FWY OB,-
AutoTheft,Apartment Parking Lot,5900-5999,FLINTLOCK RD,RD
Theft,Restaurant or Cafeteria Parking Lot,13300-13399,NORTHWEST,ST
Theft,Other Parking Lot,14300-14399,HEMPSTEAD RD,RD
Robbery,Adult Novelty Store,12300-12399,HEMPSTEAD,RD
Theft,Restaurant or Cafeteria Parking Lot,4500-4599,LANGFIELD,RD
Aggravated Assault,Restaurant or Cafeteria Parking Lot,6800-6899,ANSON POINT LANE,-
Burglary,"Electronics Store, Electrical Supplies",13500-13599,NORTHWEST,ST
Theft,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST FWY OB,-
AutoTheft,Strip Business Center Parking Lot,7400-7499,DEADWOOD,DR
Theft,Department or Discount Store,13400-13499,NORTHWEST,ST
Theft,Rental Storage Facility,5700-5799,CAMPBELL RD,RD
AutoTheft,Apartment Parking Lot,5800-5899,HOLLISTER ST,ST
Theft,Warehouse,14900-14999,HEMPSTEAD RD,RD
Theft,Commercial Parking Lot or Garage,8300-8399,HARDY ELM,ST
Theft,Other Parking Lot,5200-5299,HOLLISTER ST,ST
Theft,Restaurant or Cafeteria Parking Lot,12800-12899,NORTHWEST FWY OB,-
Theft,Bar or Night Club Parking Lot,14100-14199,HEMPSTEAD RD,RD
Burglary,Residence or House,9900-9999,PORTO RICO RD,RD
Theft,"Electronics Store, Electrical Supplies",5600-5699,SHEPHERD,RD
Theft,Department or Discount Store,14000-14099,NORTHWEST,ST
Theft,Other Parking Lot,14200-14299,HEMPSTEAD RD,RD
Theft,Restaurant or Cafeteria Parking Lot,13900-13999,NORTHWEST FWY IB,-
AutoTheft,Apartment Parking Lot,7200-7299,PINEMONT DR,-
Theft,Miscellaneous Business (Non-Specific),5800-5899,LANGFIELD RD,RD
Burglary,Warehouse,7200-7299,BRITTMOORE RD ST 110,-
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,W TIDWELL RD,RD
Rape,Residence or House,5900-5999,FLINTLOCK,RD
Theft,Restaurant or Cafeteria Parking Lot,12900-12999,NORTHWEST FWY OB,-
Theft,Department or Discount Store,13400-13499,NORTHWEST,ST
Burglary,Residence or House,9900-9999,PORTO RICO RD,RD
AutoTheft,Apartment Parking Lot,6500-6599,HOLLISTER ST,ST
Theft,Restaurant or Cafeteria Parking Lot,12800-12899,BUSH INTERNATIONAL AIRPORT,-
Theft,Hotel or Motel Parking Lot,7800-7899,W TIDWELL RD,RD
Theft,"Hotel, Motel, Inn, Etc.",12900-12999,NORTHWEST,ST
Burglary,Apartment,2200-2299,MAIN,ST
Robbery,Adult Novelty Store,12300-12399,HEMPSTEAD,RD
Theft,Convenience Store,4300-4399,GESSNER,RD
Theft,Hotel or Motel Parking Lot,7800-7899,W TIDWELL RD,RD
Theft,Restaurant or Cafeteria Parking Lot,14100-14199,NORTHWEST FWY IB,-
Theft,Apartment Parking Lot,7200-7299,PINEMONT DR,-
Theft,Residence or House,8200-8299,W TIDWELL RD,RD
AutoTheft,Other Parking Lot,12900-12999,NORTHWEST FWY OB,-
Burglary,Apartment,6000-6099,HOLLISTER ST,ST
Robbery,"Hotel, Motel, Inn, Etc.",14000-14099,NORTHWEST,ST
Theft,Strip Business Center Parking Lot,13100-13199,NORTHWEST FWY IB,-
Theft,Apartment Parking Lot,8000-8099,W TIDWELL RD,RD
Theft,Service or Gas Station,4300-4399,GESSNER,RD
Aggravated Assault,"Hotel, Motel, Inn, Etc.",8100-8199,W TIDWELL RD,RD
Theft,Apartment Parking Lot,7500-7599,PINEMONT DR,-
Robbery,"Road, Street, or Sidewalk",7800-7899,GROW LN,-
Theft,Other Parking Lot,7500-7599,W TIDWELL RD,RD
Theft,Apartment Parking Lot,5700-5799,GUHN RD,RD
Theft,Driveway,13200-13299,HEMPSTEAD,RD
AutoTheft,Strip Business Center Parking Lot,14100-14199,NORTHWEST FWY IB,-
Theft,Commercial Parking Lot or Garage,5700-5799,CAMPBELL,RD
Theft,Commercial Parking Lot or Garage,8000-8099,PINEMONT,DR
Theft,Miscellaneous Business (Non-Specific),8000-8099,PINEMONT DR,-
Theft,Convenience Store,7600-7699,LITTLE YORK,RD
AutoTheft,Apartment Parking Lot,8000-8099,GROW LN,-
Burglary,Apartment,5800-5899,HOLLISTER,ST
Aggravated Assault,Bar or Night Club Parking Lot,12900-12999,NORTHWEST FWY OB,-
Aggravated Assault,Apartment Parking Lot,8000-8099,W TIDWELL RD,RD
Robbery,Apartment,8100-8199,GROW LN,-
AutoTheft,Apartment Parking Lot,7800-7899,GROW LN,-
Theft,Restaurant or Cafeteria Parking Lot,12800-12899,NORTHWEST FWY OB,-
Theft,Department or Discount Store,1100-1199,TEXAS AVENUE,-
Burglary,"Hotel, Motel, Inn, Etc.",5900-5999,GUHN RD,RD
AutoTheft,Hotel or Motel Parking Lot,7800-7899,W TIDWELL RD,RD
Burglary,Apartment,5900-5999,FLINTLOCK APT 707,-
Theft,Strip Business Center Parking Lot,7200-7299,WILEY,RD
Theft,Commercial Parking Lot or Garage,5700-5799,GULF BANK,RD
Theft,"Hotel, Motel, Inn, Etc.",5400-5499,HOLISTER,RD
Theft,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST FWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,ST
Robbery,Restaurant or Cafeteria,5200-5299,HOLLISTER,ST
Theft,Hotel or Motel Parking Lot,7800-7899,W TIDWELL RD,RD
Theft,Driveway,9900-9999,GENARD RD,RD
Theft,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST FWY OB,-
Theft,Apartment Parking Lot,7500-7599,PINEMONT DR,-
Theft,Other Parking Lot,14000-14099,NORTHWEST FWY IB,-
Theft,Other Parking Lot,13200-13299,NORTHWEST FWY OB,-
Robbery,"Hotel, Motel, Inn, Etc.",10000-10099,BAMBOO,RD
Theft,Other Parking Lot,13800-13899,PACKARD,RD
Robbery,Specialty Store (Non-Specific),13200-13299,NORTHWEST FWY OB,-
Theft,Miscellaneous Business (Non-Specific),9800-9899,TANNER,RD
Robbery,Convenience Store Parking Lot,5600-5699,GESSNER RD,RD
Theft,Miscellaneous Business (Non-Specific),5700-5799,HOLLISTER,ST
AutoTheft,Grocery Store or Supermarket Parking Lot,13400-13499,NORTHWEST FWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,17600-17699,SH 249 HWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,17500-17599,TOMBALL PKWY IB,-
Burglary,Residence or House,13200-13299,NORTHSPRING BEND LANE,-
Theft,Mall Parking Lot,2000-2099,WILLOWBROOK MALL,-
Theft,Condominium,12300-12399,N GESSNER RD,RD
Theft,Commercial Building,7900-7999,FM 1960,RD
Theft,Department or Discount Store,7900-7999,FM 1960,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",7700-7799,WILLOW CHASE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,17200-17299,TOMBALL PKWY IB,-
Theft,Mall Common Area,2000-2099,WILLOWBROOK MALL,-
Theft,"Gym, Recreat, Club House, Indoor Pool",7700-7799,WILLOW CHASE BLVD,BLVD
Theft,Department or Discount Store,4000-4099,WILLOWBROOK MALL,-
AutoTheft,Residence or House,1300-1399,CROSS DRAW,DR
Aggravated Assault,Residence or House,18200-18299,SH 249 HWY OB,-
Theft,Department or Discount Store,7900-7999,FM 1960,RD
Theft,Other Parking Lot,30500-30599,ALDINE WESTFIELD ROAD,-
Theft,"Hotel, Motel, Inn, Etc.",4600-4699,PLAINVIEW,RD
Robbery,Apartment Parking Lot,18200-18299,TOMBALL PKWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,W FM 1960 RD,RD
Theft,Miscellaneous Business (Non-Specific),15700-15799,TC JESTER,BLVD
Theft,Clothing Store,7900-7999,FM 1960,RD
Theft,Commercial Parking Lot or Garage,7900-7999,W FM 1960 RD,RD
Theft,Commercial Parking Lot or Garage,27900-27999,COUNTRY LANE,-
Theft,Restaurant or Cafeteria,4600-4699,HOWARD,RD
Burglary,Apartment,7700-7799,WILLOW CHASE,BLVD
Theft,Not Listed,4000-4099,WILLOWBROOK MALL,-
Theft,Strip Business Center Parking Lot,17100-17199,TOMBALL PKWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,W FM 1960 RD,RD
Theft,Restaurant or Cafeteria Parking Lot,17200-17299,TOMBALL PKWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,17200-17299,TOMBALL PKWY IB,-
Theft,Other Parking Lot,7300-7399,W GREENS RD,RD
Theft,Clothing Store,6800-6899,FM 1960,RD
Theft,Hotel or Motel Parking Lot,7600-7699,W FM 1960 RD,RD
Theft,Commercial Parking Lot or Garage,7700-7799,WILLOW CHASE BLVD,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",7300-7399,W GREENS RD,RD
Theft,Specialty Store (Non-Specific),17300-17399,TOMBALL,PKWY
Aggravated Assault,Apartment Parking Lot,12000-12099,N GESSNER RD,RD
Theft,Bar or Night Club Parking Lot,7600-7699,FM 1960 RD,RD
Theft,Mall Common Area,2000-2099,WILLOWBROOK MALL,-
Theft,Construction Site,500-599,N. HOLLAND,ST
Burglary,Apartment,12300-12399,GESSNER,RD
Theft,Other Parking Lot,18400-18499,SUNRISE OAKS,CT
Theft,Residence or House,12400-12499,N GESSNER RD,RD
Theft,Other Parking Lot,2000-2099,WILLOWBROOK MALL,-
Theft,Mall Common Area,2000-2099,WILLOWBROOK MALL,-
Theft,Department or Discount Store,7700-7799,FM 1960,RD
Theft,Miscellaneous Business (Non-Specific),8000-8099,WILLOWBROOK MALL,-
Burglary,Apartment,13500-13599,P.O.BOX 268994,-
Aggravated Assault,Apartment,12300-12399,GESSNER RD,RD
AutoTheft,Mall Parking Lot,2000-2099,WILLOWBROOK MALL,-
Burglary,Apartment,13500-13599,BRETON RIDGE ST APT 141,-
Burglary,Residence or House,7700-7799,WILLOW CHASE BLVD,BLVD
Burglary,Commercial Building,6900-6999,FM 1960,RD
Theft,Hotel or Motel Parking Lot,7900-7999,WILLOW CHASE BLVD,BLVD
Theft,Hotel or Motel Parking Lot,8100-8199,MILLS RD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",7700-7799,WILLOW CHASE BLVD,BLVD
Theft,Strip Business Center Parking Lot,17300-17399,TOMBALL,PKWY
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,W FM 1960 RD,RD
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,W FM 1960 RD,RD
Theft,Strip Business Center Parking Lot,17400-17499,LAKE ROSE,CT
Theft,Grocery Store or Supermarket,6800-6899,FM 1960,RD
Theft,Residence or House,12300-12399,N GESSNER RD,RD
Theft,Other Parking Lot,2000-2099,WILLOWBROOK MALL,-
Theft,Restaurant or Cafeteria Parking Lot,18200-18299,SH 249 HWY OB,-
Theft,Apartment Parking Lot,8300-8399,WILLOW PLACE DR S,-
Aggravated Assault,Apartment,10700-10799,GLENORA,DR
Theft,Apartment Parking Lot,10200-10299,INCE,LN
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,W FM 1960 RD,RD
Theft,Other Parking Lot,2000-2099,WILLOWBROOK MALL,-
Theft,Clothing Store,7900-7999,W FM 1960 RD,RD
Theft,Department or Discount Store,7900-7999,W FM 1960 RD,RD
Theft,Department or Discount Store,7900-7999,W FM 1960 RD,RD
Theft,Apartment Parking Lot,8400-8499,WILLOW PLACE DR N,-
Theft,Mall Common Area,2000-2099,WILLOWBROOK MALL,-
Theft,Mall Common Area,1400-1499,WILLOWBROOK MALL,-
Theft,Miscellaneous Business (Non-Specific),7900-7999,FM 1960,-
Theft,Grocery Store or Supermarket,6800-6899,FM 1960,RD
Theft,Department or Discount Store,2000-2099,WILLOWBROOK MALL,-
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,W FM 1960 RD,RD
Theft,Department or Discount Store,6000-6099,SUNFOREST DR APT 2230,-
Robbery,Apartment Parking Lot,1800-1899,CITY HALL,DR
Theft,Hotel or Motel Parking Lot,7300-7399,W GREENS RD,RD
Theft,Mall Common Area,2000-2099,WILLOWBROOK MALL,-
Theft,Strip Business Center Parking Lot,7700-7799,W FM 1960 RD,RD
Theft,Other Parking Lot,17700-17799,TOMBALL PKWY OB,-
Theft,Department or Discount Store,7900-7999,FM 1960,RD
Robbery,Bar or Night Club Parking Lot,17700-17799,SH 249 HWY OB,-
Theft,Mall Common Area,2000-2099,PO BOX 937,-
Theft,Jewelry Stores,7900-7999,FM 1960,RD
AutoTheft,"Road, Street, or Sidewalk",12300-12399,GESSNER RD,RD
Theft,"Theatres, Dinner Theaters, Auditoriums",8100-8199,LETICA,DR
Theft,Department or Discount Store,28800-28899,RAESTONE,ST
Burglary,Apartment,9100-9199,KATY,FWY
Theft,Department or Discount Store,7600-7699,FM 1960,RD
Theft,Grocery Store or Supermarket Parking Lot,13700-13799,CAMELOT CENTER,CT
Theft,Clothing Store,7500-7599,W FM 1960 RD,RD
Theft,Other Parking Lot,7300-7399,GREENS,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",6900-6999,W FM 1960 RD,RD
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,W FM 1960 RD,RD
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,W FM 1960 RD,RD
Theft,Apartment Parking Lot,2400-2499,LOYANNE,DR
Theft,Restaurant or Cafeteria Parking Lot,7800-7899,WILLOW CHASE BLVD,BLVD
Theft,Apartment Parking Lot,8300-8399,WILLOW PLACE DR N,-
Theft,Apartment Parking Lot,8400-8499,WILLOW PLACE DR N,-
Theft,Miscellaneous Business (Non-Specific),7900-7999,FM 1960,RD
Theft,Other Parking Lot,7900-7999,W FM 1960 RD,RD
Theft,Department or Discount Store,2000-2099,WILLOWBROOK MALL,-
Burglary,Convenience Store,6900-6999,FM 1960,RD
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,W FM 1960 RD,RD
Theft,Jewelry Stores,6900-6999,FM 1960,RD
Theft,Liquor Store,7400-7499,W FM 1960 RD,RD
Theft,Mall Parking Lot,2000-2099,WILLOWBROOK MALL,-
Burglary,Apartment,13500-13599,BRETON RIDGE 613,-
Theft,Bar or Night Club Parking Lot,17200-17299,TOMBALL PKWY OB,-
Theft,Commercial Parking Lot or Garage,7300-7399,W GREENS RD,RD
Theft,Apartment Parking Lot,10100-10199,BAMMEL N HOUSTON,-
Theft,Commercial Parking Lot or Garage,17200-17299,TOMBALL PKWY OB,-
Theft,Miscellaneous Business (Non-Specific),7400-7499,WILLOW CHASE,BLVD
Theft,Strip Business Center Parking Lot,14400-14499,CALICO FIELD,DR
Theft,"Other, Unknown, or Not Listed",2000-2099,WILLOWBROOK MALL,-
Theft,Apartment Parking Lot,12300-12399,N GESSNER RD,RD
AutoTheft,Apartment Parking Lot,7700-7799,WILLOW CHASE BLVD,BLVD
Theft,Clothing Store,7900-7999,FM 1960,RD
Theft,Strip Business Center Parking Lot,2000-2099,WILLOWBROOK MALL,-
Theft,Department or Discount Store,8400-8499,FM 1960 RD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",6200-6299,ROLLING WATER DRIVE,-
Theft,Department or Discount Store,7900-7999,FM 1960,RD
Theft,Other Parking Lot,17500-17599,TOMBALL PKWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,49000-49099,CINNAMON FERN CMN UNIT,-
Robbery,Convenience Store Parking Lot,700-799,CYPRESS CREEK,LN
Theft,Sporting Goods or Gun Shops,9200-9299,MARFIELD COURT,-
Theft,Bar or Night Club Parking Lot,17200-17299,TOMBALL,PKWY
Robbery,Grocery Store or Supermarket Parking Lot,7900-7999,W FM 1960 RD,RD
Theft,Other Parking Lot,7300-7399,W GREENS RD,RD
Theft,Other Parking Lot,7300-7399,W GREENS RD,RD
Theft,Mall Common Area,2000-2099,WILLOWBROOK MALL,-
Robbery,"Road, Street, or Sidewalk",UNK,GREENS EXIT/SH 249 HWY OB,-
Theft,Commercial Parking Lot or Garage,18100-18199,QUARRY VALE DR.,-
Theft,Restaurant or Cafeteria Parking Lot,7100-7199,W FM 1960 RD,RD
Theft,Restaurant or Cafeteria Parking Lot,12000-12099,CANYON VALLEY,DR
Theft,Restaurant or Cafeteria Parking Lot,18300-18399,TOMBALL PKWY IB,-
Theft,Bar or Night Club Parking Lot,17200-17299,TOMBALL PKWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,UNK,N GESSNER RD/TOMBALL PKWY IB,-
Theft,Bar or Night Club,8300-8399,WILLOW PLACE DR N,-
Burglary,"Electronics Store, Electrical Supplies",2000-2099,WILLOWBROOK MALL,-
Theft,Apartment,7500-7599,WILLOW CHASE BLVD 3328,-
Theft,Other Parking Lot,17700-17799,TOMBALL PKWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,7000-7099,W FM 1960 RD,RD
Burglary,Garage or Carport,700-799,INTERNATIONAL,-
Theft,Other Parking Lot,7400-7499,W GREENS RD,RD
Rape,Residence or House,11800-11899,MCGALLION RD,RD
Theft,Driveway,200-299,TALLANT ST,ST
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",4700-4799,CREST,ST
Theft,Other Parking Lot,6500-6599,NORTH FWY OB,-
Theft,Service or Gas Station,5400-5499,N,FWY
Burglary,Residence or House,12500-12599,FIELDWORTH DRIVE,-
Robbery,Savings and Loan Institutions,5500-5599,AIRLINE,DR
Aggravated Assault,Apartment,200-299,SUNNYSIDE ST,ST
Theft,Service or Gas Station,7100-7199,NORTH,FWY
AutoTheft,Driveway,11900-11999,MEADOWPASS,-
Theft,Convenience Store,500-599,PARKER,RD
AutoTheft,Driveway,7600-7699,GRACIA,-
Burglary,Service or Gas Station,5600-5699,NORTH,FWY
AutoTheft,Grocery Store or Supermarket Parking Lot,400-499,LITTLE YORK RD,RD
Theft,Bar or Night Club Parking Lot,6600-6699,ALFANO ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",200-299,E LITTLE YORK RD,RD
Aggravated Assault,Apartment,300-399,BERRY,RD
Burglary,Residence or House,UNK,BUCAN,-
Aggravated Assault,Residence or House,5400-5499,NORTH FWY OB,-
AutoTheft,"Road, Street, or Sidewalk",100-199,SOREN LN,-
Robbery,"Road, Street, or Sidewalk",100-199,WELLINGTON ST,ST
Theft,Miscellaneous Business (Non-Specific),6300-6399,6302C AIRLINE DR,-
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",600-699,SOREN LN,-
Theft,Apartment Parking Lot,9400-9499,BAUMAN RD,RD
AutoTheft,Driveway,5900-5999,NORTH,FWY
Burglary,Apartment Rental Office,9400-9499,BAUMAN,RD
Theft,Hospital Parking Lot,5900-5999,AIRLINE DR,-
Aggravated Assault,Apartment,300-399,W LITTLE YORK RD,RD
Aggravated Assault,Apartment,1200-1299,FRANKLIN,ST
Theft,Apartment Parking Lot,9400-9499,BAUMAN RD,RD
Burglary,Strip Business Center Parking Lot,6500-6599,NORTH,FWY
Robbery,Apartment Parking Lot,600-699,E LITTLE YORK RD,RD
Aggravated Assault,Apartment,100-199,W PARKER RD,RD
Burglary,Office Building,10300-10399,FULTON,ST
Theft,Residence or House,6600-6699,WERNER ST,ST
Burglary,Drug Store or Medical Supply,6000-6099,AIRLINE,DR
AutoTheft,Grocery Store or Supermarket Parking Lot,7400-7499,AIRLINE DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,400-499,W LITTLE YORK RD,RD
Theft,Strip Business Center Parking Lot,5400-5499,NORTH FWY OB,-
Theft,Clothing Store,5500-5599,NORTH,FWY
Theft,Restaurant or Cafeteria Parking Lot,2700-2799,COMMERCE OAK DRIVE,-
AutoTheft,Restaurant or Cafeteria Parking Lot,6700-6799,AIRLINE DR,-
Theft,Specialty Store (Non-Specific),5500-5599,NORTH FWY OB,-
Burglary,Residence or House,100-199,ROBMORE STREET,-
Theft,Apartment,7300-7399,NORTHLINE DR,-
Robbery,Apartment Parking Lot,200-299,W LITTLE YORK RD,RD
AutoTheft,Freeway Service Road,UNK,NORTH FWY IB/PARKER OBIB,-
Robbery,Car Wash,600-699,FOSTORIA,LN
Theft,Convenience Store,5400-5499,NORTH,FWY
Theft,Driveway,100-199,HARKNESS,-
Theft,Apartment Parking Lot,300-399,ROSAMOND,-
Robbery,Service or Gas Station,6200-6299,NORDLING RD,RD
Theft,Apartment Parking Lot,300-399,W LITTLE YORK RD,RD
Theft,Driveway,7100-7199,RITTENHOUSE VILLAGE RD,RD
AutoTheft,Apartment Parking Lot,7300-7399,NORTHLINE DR,-
Theft,Strip Business Center Parking Lot,5900-5999,NORTH FWY OB,-
Theft,Restaurant or Cafeteria,7500-7599,NORTH FWY OB,-
Robbery,Car Wash,6600-6699,NORDLING RD,RD
AutoTheft,Apartment Parking Lot,100-199,W PARKER RD,RD
AutoTheft,Apartment Parking Lot,5700-5799,AIRLINE DR,-
Robbery,"Church, Synagogue, or Temple Parking Lot",10900-10999,VISTA NORTE,CT
Robbery,Driveway,100-199,W SUNNYSIDE ST,ST
Theft,Miscellaneous Business (Non-Specific),900-999,QUEEN ANNES,-
AutoTheft,Apartment Parking Lot,9400-9499,BAUMAN RD,RD
Burglary,"Pawn, Resale Shop, or Flea Market",7600-7699,AIRLINE,DR
Theft,Drug Store or Medical Supply,6600-6699,AIRLINE,DR
Theft,Fire Station,10400-10499,FULTON ST,ST
Theft,Service or Gas Station,700-799,PARKER,RD
Aggravated Assault,Restaurant or Cafeteria,11900-11999,QUANDER LANE,-
Theft,Grocery Store or Supermarket Parking Lot,7400-7499,AIRLINE DR,-
Theft,Strip Business Center Parking Lot,100-199,LITTLE YORK RD,RD
Aggravated Assault,Residence or House,200-299,W GRENFELL LN,-
Burglary,Residence or House,400-499,WELLINGTON,-
Theft,Strip Business Center Parking Lot,6700-6799,AIRLINE DR,-
AutoTheft,Restaurant or Cafeteria Parking Lot,7200-7299,AIRLINE DR,-
Theft,Restaurant or Cafeteria Parking Lot,5400-5499,AIRLINE DR,-
AutoTheft,Apartment Parking Lot,200-299,ROSAMOND,-
Burglary,Residence or House,400-499,BRIAR CLIFF,-
Theft,Residence or House,11200-11299,NORMEADOW LANE,-
AutoTheft,Restaurant or Cafeteria Parking Lot,400-499,W LITTLE YORK RD,RD
Theft,Department or Discount Store,1700-1799,YORK CREEK,DR
Theft,"Pawn, Resale Shop, or Flea Market",7000-7099,NORTH,FWY
Theft,Other Parking Lot,5800-5899,AIRLINE,DR
Burglary,Miscellaneous Business (Non-Specific),10300-10399,BAUMAN,RD
AutoTheft,Driveway,100-199,TREASURE,DR
AutoTheft,Strip Business Center Parking Lot,5900-5999,AIRLINE DR,-
AutoTheft,Apartment Parking Lot,600-699,E LITTLE YORK RD,RD
AutoTheft,Driveway,7100-7199,NORTHLINE DR,-
Theft,Restaurant or Cafeteria Parking Lot,6700-6799,AIRLINE DR,-
Theft,High Rise,700-799,INNSDALE DR,-
Theft,Specialty Store (Non-Specific),5500-5599,NORTH,FWY
AutoTheft,Apartment Parking Lot,10100-10199,IRVINGTON BLVD,BLVD
AutoTheft,Apartment Parking Lot,2200-2299,BEVIS,ST
Theft,"Hotel, Motel, Inn, Etc.",UNK,NORTH FWY OB/TIDWELL RD,RD
Theft,Clothing Store,1900-1999,CHASE,ST
Theft,Restaurant or Cafeteria,300-399,W LITTLE YORK RD,RD
Burglary,Apartment,300-399,SUNNYSIDE ST,ST
Theft,Commercial Parking Lot or Garage,9700-9799,CLARK RD,RD
Theft,"Pawn, Resale Shop, or Flea Market",7500-7599,AIRLINE,DR
Aggravated Assault,Strip Business Center Parking Lot,6500-6599,NORTH FWY OB,-
Theft,Service or Gas Station,7100-7199,NORTH FWY OB,-
Aggravated Assault,Service or Gas Station,400-499,W LITTLE YORK RD,RD
Theft,Apartment,100-199,W PARKER RD,RD
Burglary,Construction Site,23600-23699,HOLLY RIDGE,-
Theft,Clothing Store,400-499,LITTLE YORK,RD
Burglary,Residence or House,800-899,GRENFELL LANE,-
Burglary,Residence or House,6700-6799,DEWVILLE LANE,-
Theft,Department or Discount Store,300-399,GATESHIP,DR
AutoTheft,Apartment Parking Lot,6200-6299,NORTHLINE DR,-
