Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,Apartment Parking Lot,11000-11099,KINGHURST,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",10500-10599,SOUTHWEST,FWY
Theft,Convenience Store,10300-10399,LANDS END,DR
Theft,Residence or House,10100-10199,FORUM PARK,DR
Burglary,Grocery Store or Supermarket,11200-11299,WILCREST,DR
Theft,Auto Repair,9900-9999,CENTRE,PKWY
Theft,Strip Business Center Parking Lot,11400-11499,SOUTHWEST,FWY
Theft,Service or Gas Station,10400-10499,BISSONNET,ST
Theft,Apartment,10500-10599,ROCKLEY,RD
Aggravated Assault,Apartment Parking Lot,10300-10399,WILCREST,DR
Robbery,Apartment Parking Lot,10100-10199,FORUM PARK,DR
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST,FWY
Burglary,Rental Storage Facility,11700-11799,SOUTHWEST,FWY
Theft,Convenience Store Parking Lot,9800-9899,BISSONNET,ST
Burglary,Commercial Building,10500-10599,WILCREST,DR
Aggravated Assault,Apartment Parking Lot,10600-10699,WILCREST,DR
Theft,Apartment,10100-10199,FORUM PARK,DR
Theft,Other Parking Lot,10700-10799,BELLFORT,AVE
Aggravated Assault,Residence or House,10700-10799,LANDOVER,LN
Aggravated Assault,Convenience Store Parking Lot,10100-10199,BISSONNET,ST
Theft,Residence or House,10200-10299,BISSONNET,ST
Aggravated Assault,Residence or House,11000-11099,KINGHURST,-
Burglary,Apartment,10300-10399,WILCREST,DR
Burglary,"Other, Unknown, or Not Listed",11700-11799,SOUTHWEST,FWY
Robbery,Apartment Parking Lot,10100-10199,FORUM PARK,DR
Burglary,Department or Discount Store,10500-10599,SAM HOUSTON,PKWY
Auto Theft,"Road, Street, or Sidewalk",10200-10299,SUGAR BRANCH,DR
Auto Theft,Apartment Parking Lot,10400-10499,SOUTH,DR
Robbery,Apartment Parking Lot,10300-10399,WILCREST,DR
Auto Theft,Apartment Parking Lot,10100-10199,FORUM PARK,DR
Burglary,Apartment,10300-10399,WILCREST,DR
Aggravated Assault,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST,FWY
Aggravated Assault,"Road, Street, or Sidewalk",10500-10599,SAM HOUSTON,PKWY
Burglary,Apartment,10200-10299,BISSONNET,ST
Robbery,Apartment Parking Lot,10700-10799,BELLFORT,AVE
Theft,Other Parking Lot,11600-11699,WILCREST,DR
Robbery,"Field, Woods, Forest, Park",9900-9999,SUGAR BRANCH,DR
Auto Theft,"Hotel, Motel, Inn, Etc.",10500-10599,SOUTHWEST,FWY
Auto Theft,Apartment Parking Lot,10400-10499,SOUTH,DR
Burglary,Apartment,10100-10199,SAM HOUSTON,PKWY
Auto Theft,Commercial Building,11600-11699,SOUTHWEST,FWY
Theft,Convenience Store Parking Lot,10500-10599,WILCREST,DR
Burglary,Apartment,9800-9899,FORUM PARK,DR
Burglary,Apartment,10200-10299,FORUM PARK,DR
Burglary,Apartment,10200-10299,SUGAR BRANCH,DR
Theft,"Other, Unknown, or Not Listed",9900-9999,BROOKLET,DR
Aggravated Assault,Apartment Parking Lot,10000-10099,FORUM WEST,DR
Theft,Restaurant or Cafeteria,10700-10799,BELLFORT,ST
Burglary,Miscellaneous Business (Non-Specific),9900-9999,BROOKLET,DR
Aggravated Assault,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST,FWY
Burglary,Residence or House,11000-11099,LONGCOMMON,DR
Theft,Hotel or Motel Parking Lot,11000-11099,SOUTHWEST,FWY
Burglary,Residence or House,10900-10999,ENSBROOK,DR
Robbery,Apartment,10100-10199,FORUM PARK,DR
Robbery,"Road, Street, or Sidewalk",9800-9899,FORUM PARK,DR
Theft,Hotel or Motel Parking Lot,11200-11299,SOUTHWEST,FWY
Robbery,Service or Gas Station,11200-11299,SOUTHWEST,FWY
Burglary,Apartment,9700-9799,FORUM PARK,DR
Burglary,Commercial Building,10500-10599,KIPP WAY,DR
Theft,Residence or House,11500-11599,AINSWORTH,DR
Theft,Office Building,9800-9899,CENTRE,PKWY
Auto Theft,Apartment Parking Lot,9800-9899,FORUM PARK,DR
Theft,Apartment Parking Lot,10200-10299,FORUM PARK,DR
Robbery,Condominium,10100-10199,FORUM WEST,DR
Robbery,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST,FWY
Theft,Residence or House,10800-10899,ENSBROOK,DR
Robbery,Check Cashing Places,9800-9899,BISSONNET,ST
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST,FWY
Theft,"Hotel, Motel, Inn, Etc.",10500-10599,SOUTHWEST,FWY
Burglary,Commercial Building,10500-10599,WILCREST,DR
Theft,Apartment Parking Lot,10600-10699,SOUTH,DR
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST,FWY
Robbery,Strip Business Center Parking Lot,11400-11499,SOUTHWEST,FWY
Burglary,Apartment,9800-9899,FORUM PARK,DR
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST,FWY
Theft,Apartment Parking Lot,10300-10399,WILCREST,DR
Auto Theft,Service or Gas Station,10400-10499,BISSONNET,ST
Burglary,Apartment,10300-10399,WILCREST,DR
Murder,Apartment,9800-9899,FORUM PARK,DR
Theft,"Other, Unknown, or Not Listed",9800-9899,SAM HOUSTON,PKWY
Theft,"Road, Street, or Sidewalk",10400-10499,SOUTH,DR
Auto Theft,Apartment,10300-10399,WILCREST,DR
Theft,Convenience Store Parking Lot,10500-10599,WILCREST,DR
Robbery,"Physician, Doctor, Dentist's Office",11200-11299,WILCREST,DR
Theft,Apartment Parking Lot,11300-11399,WILCREST,DR
Theft,Convenience Store,11200-11299,WILCREST,DR
Auto Theft,"Other, Unknown, or Not Listed",10200-10299,SUGAR BRANCH,DR
Theft,Apartment Parking Lot,10300-10399,WILCREST,DR
Theft,Apartment Parking Lot,10300-10399,WILCREST,DR
Aggravated Assault,Apartment,11000-11099,KINGHURST,-
Theft,Apartment Parking Lot,10300-10399,WILCREST,DR
Aggravated Assault,Apartment,10200-10299,SUGAR BRANCH,DR
Theft,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST,FWY
Theft,Apartment Parking Lot,10800-10899,KIPP WAY,DR
Aggravated Assault,Convenience Store Parking Lot,10100-10199,FORUM WEST,DR
Burglary,Warehouse,10800-10899,WILCREST,DR
Aggravated Assault,Commercial Or Training School,10500-10599,ROCKLEY,RD
Theft,Government or Public Building,10700-10799,STANCLIFF,RD
Theft,"Other, Unknown, or Not Listed",10200-10299,FORUM WEST,DR
Robbery,Apartment Parking Lot,10000-10099,FORUM WEST,DR
Aggravated Assault,Apartment Rental Office,10400-10499,SOUTH,DR
Theft,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST,FWY
Aggravated Assault,Apartment Parking Lot,10100-10199,FORUM PARK,DR
Burglary,Condominium,10200-10299,FORUM PARK,DR
Auto Theft,"Road, Street, or Sidewalk",10100-10199,SUGAR BRANCH,DR
Theft,Residence or House,9700-9799,WILCREST,DR
Theft,Apartment Parking Lot,10400-10499,SOUTH,DR
Theft,Hotel or Motel Parking Lot,10500-10599,SOUTHWEST,FWY
Robbery,Apartment Parking Lot,10100-10199,FORUM PARK,DR
Theft,Apartment Parking Lot,10300-10399,WILCREST,DR
Robbery,Apartment Parking Lot,10200-10299,BISSONNET,ST
Robbery,Apartment Parking Lot,9800-9899,SAM HOUSTON,PKWY
Aggravated Assault,Apartment,9800-9899,FORUM PARK,DR
Auto Theft,"Road, Street, or Sidewalk",11100-11199,STANCLIFF,RD
Robbery,"Road, Street, or Sidewalk",9700-9799,BROOKLET,DR
Robbery,Apartment Parking Lot,10200-10299,FORUM PARK,DR
Robbery,"Road, Street, or Sidewalk",9800-9899,CENTRE,PKWY
Robbery,"Road, Street, or Sidewalk",1000-1099,LOUISIANA,ST
Theft,"Other, Unknown, or Not Listed",1200-1299,PRAIRIE,ST
Theft,Apartment Parking Lot,1600-1699,FANNIN,ST
Theft,Commercial Parking Lot or Garage,1400-1499,POLK,-
Robbery,"Road, Street, or Sidewalk",800-899,FANNIN,ST
Theft,"Road, Street, or Sidewalk",900-999,CAPITOL,ST
Theft,"Stadium, Sports Arena, Race Track",1500-1599,POLK,-
Theft,Alley,1500-1599,SAN JACINTO,ST
Aggravated Assault,"Road, Street, or Sidewalk",900-999,MAIN,ST
Theft,Restaurant or Cafeteria,600-699,TRAVIS,-
Theft,Convenience Store,900-999,MAIN,ST
Burglary,"Other, Unknown, or Not Listed",1200-1299,TRAVIS,-
Aggravated Assault,"Road, Street, or Sidewalk",1600-1699,RUSK,ST
Theft,Social Services or Public Charities,1800-1899,FANNIN,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",300-399,MILAM,-
Auto Theft,Commercial Parking Lot or Garage,1100-1199,POLK,-
Burglary,Construction Site,700-799,AUSTIN,ST
Theft,Other Parking Lot,1700-1799,WALKER,ST
Auto Theft,Commercial Parking Lot or Garage,1300-1399,TRAVIS,-
Theft,Commercial Parking Lot or Garage,1300-1399,PRESTON,ST
Theft,"Road, Street, or Sidewalk",1100-1199,FRANKLIN,ST
Robbery,"Road, Street, or Sidewalk",500-599,TEXAS,ST
Auto Theft,"Road, Street, or Sidewalk",1600-1699,FANNIN,ST
Theft,"Road, Street, or Sidewalk",1500-1599,LOUISIANA,ST
Aggravated Assault,"Road, Street, or Sidewalk",1000-1099,MAIN,ST
Theft,"Road, Street, or Sidewalk",300-399,MAIN,ST
Aggravated Assault,"Road, Street, or Sidewalk",900-999,MCKEE,-
Aggravated Assault,"Road, Street, or Sidewalk",1700-1799,SMITH,-
Theft,"Road, Street, or Sidewalk",1200-1299,CAROLINE,ST
Theft,"Road, Street, or Sidewalk",900-999,WALKER,ST
Auto Theft,Miscellaneous Business (Non-Specific),100-199,SAN JACINTO,ST
Theft,Liquor Store Parking Lot,1500-1599,POLK,-
Theft,Garage or Carport,1300-1399,SMITH,-
Theft,Bar or Night Club,1700-1799,WALKER,ST
Theft,Other Parking Lot,1500-1599,JACKSON,ST
Rape,"Church, Synagogue, or Temple",1100-1199,ST JOSEPH,PKWY
Theft,Private School,1400-1499,SAN JACINTO,ST
Theft,"Other, Unknown, or Not Listed",900-999,SMITH,-
Theft,Light Rail Platform,600-699,CAPITOL,ST
Theft,Restaurant or Cafeteria Parking Lot,1500-1599,TEXAS,ST
Theft,Bus Station,800-899,PIERCE,ST
Theft,"Amusement Park, Bowling Alley, Skate Rink",400-499,BAGBY,ST
Theft,Commercial Building,1100-1199,BAGBY,ST
Theft,Bar or Night Club Parking Lot,1700-1799,MAIN,ST
Theft,Miscellaneous Business (Non-Specific),1500-1599,SAN JACINTO,ST
Theft,Commercial Parking Lot or Garage,500-599,DALLAS,ST
Theft,"Stadium, Sports Arena, Race Track",500-599,CRAWFORD,ST
Theft,Drug Store or Medical Supply,900-999,MAIN,ST
Rape,Apartment,12600-12699,DESSAU,RD
Theft,Convenience Store,900-999,MAIN,ST
Auto Theft,"Road, Street, or Sidewalk",1000-1099,FRANKLIN,ST
Theft,,1200-1299,TRAVIS,-
Theft,"Stadium, Sports Arena, Race Track",500-599,CRAWFORD,ST
Theft,Hotel or Motel Parking Lot,700-799,FANNIN,ST
Theft,Driveway,1200-1299,TRAVIS,-
Theft,Commercial Parking Lot or Garage,1500-1599,FRANKLIN,ST
Theft,"Road, Street, or Sidewalk",1300-1399,NANCE,-
Murder,"Road, Street, or Sidewalk",1800-1899,RUSK,ST
Robbery,Park and Ride Terminal,1900-1999,TRAVIS,-
Theft,"Stadium, Sports Arena, Race Track",500-599,CRAWFORD,ST
Theft,"Other, Unknown, or Not Listed",1200-1299,BAGBY,ST
Robbery,Light Rail Platform,1900-1999,MAIN,ST
Theft,Government or Public Building,1000-1099,AVENIDA DE LAS AMERICAS,-
Robbery,"Road, Street, or Sidewalk",200-299,MAIN,ST
Aggravated Assault,Commercial Building,600-699,JEFFERSON,ST
Aggravated Assault,"Road, Street, or Sidewalk",2000-2099,MAIN,ST
Theft,"Other, Unknown, or Not Listed",1000-1099,AVENIDA DE LAS AMERICAS,-
Rape,"Road, Street, or Sidewalk",700-799,CRAWFORD,ST
Theft,Construction Site,1800-1899,TEXAS,ST
Theft,Commercial Parking Lot or Garage,300-399,DALLAS,ST
Theft,"Stadium, Sports Arena, Race Track",500-599,CRAWFORD,ST
Theft,Miscellaneous Business (Non-Specific),1800-1899,RUIZ,-
Theft,"Hotel, Motel, Inn, Etc.",1700-1799,WALKER,ST
Theft,"Road, Street, or Sidewalk",1300-1399,NANCE,-
Theft,"Road, Street, or Sidewalk",800-899,DALLAS,ST
Theft,Other Parking Lot,1200-1299,BELL,ST
Theft,"Other, Unknown, or Not Listed",1700-1799,NANCE,-
Theft,Commercial Parking Lot or Garage,400-499,DALLAS,ST
Theft,"Road, Street, or Sidewalk",600-699,WALNUT,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",500-599,ALLEN,PKWY
Theft,"Other, Unknown, or Not Listed",1600-1699,LAMAR,-
Theft,"Road, Street, or Sidewalk",1500-1599,ROTHWELL,-
Theft,Bar or Night Club,1000-1099,BELL,ST
Theft,"Other, Unknown, or Not Listed",1600-1699,LAMAR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",900-999,BAGBY,ST
Theft,Restaurant or Cafeteria,1200-1299,LAMAR,-
Robbery,"Road, Street, or Sidewalk",1800-1899,TRAVIS,-
Theft,"Field, Woods, Forest, Park",500-599,ALLEN,PKWY
Theft,"Road, Street, or Sidewalk",1300-1399,TEXAS,ST
Theft,Commercial Parking Lot or Garage,1500-1599,POLK,-
Theft,Other Parking Lot,1900-1999,POLK,-
Theft,Commercial Parking Lot or Garage,1500-1599,SAN JACINTO,ST
Theft,"Road, Street, or Sidewalk",1900-1999,LOUISIANA,ST
Theft,"Other, Unknown, or Not Listed",1700-1799,MAIN,ST
Auto Theft,Commercial Parking Lot or Garage,1000-1099,CLAY,-
Aggravated Assault,Commercial Parking Lot or Garage,1900-1999,BELL,ST
Theft,Commercial Parking Lot or Garage,1200-1299,CAROLINE,ST
Theft,"Road, Street, or Sidewalk",700-799,SAN JACINTO,ST
Auto Theft,"Road, Street, or Sidewalk",800-899,ST JOSEPH,PKWY
Theft,,1200-1299,CAROLINE,ST
Theft,"Road, Street, or Sidewalk",1200-1299,PRAIRIE,ST
Theft,Other Parking Lot,1700-1799,COMMERCE,ST
Theft,"Stadium, Sports Arena, Race Track",500-599,CRAWFORD,ST
Theft,Apartment Parking Lot,900-999,TEXAS,ST
Burglary,Construction Site,1400-1499,TEXAS,ST
Theft,Commercial Building,1000-1099,FANNIN,ST
Theft,Commercial Building,1000-1099,AVENIDA DE LAS AMERI,-
Aggravated Assault,Apartment,300-399,HAMILTON,ST
Theft,Other Parking Lot,700-799,JEFFERSON,ST
Robbery,Bank or Savings Institution Parking Lot,700-799,LOUISIANA,ST
Theft,Bank,600-699,JEFFERSON,ST
Theft,High Rise,1600-1699,MAIN,ST
Theft,Bar or Night Club,1700-1799,MAIN,ST
Aggravated Assault,"Road, Street, or Sidewalk",1300-1399,LOUISIANA,ST
Theft,Service or Gas Station,1800-1899,HAMILTON,ST
Auto Theft,"Road, Street, or Sidewalk",1100-1199,LA BRANCH,-
Theft,Apartment,1400-1499,PRESTON,ST
Theft,Bus Stop,UNK,FRANKLIN,ST
Theft,Convenience Store,900-999,MAIN,ST
Theft,"Road, Street, or Sidewalk",700-799,RICHEY,-
Aggravated Assault,,900-999,MAIN,ST
Theft,Condominium,900-999,MAIN,ST
Rape,Bar or Night Club,700-799,FRANKLIN,ST
Theft,"Hotel, Motel, Inn, Etc.",1700-1799,WALKER,ST
Auto Theft,Other Parking Lot,500-599,CRAWFORD,ST
Theft,Commercial Parking Lot or Garage,800-899,FANNIN,ST
Robbery,Bank,1000-1099,MCKINNEY,ST
Aggravated Assault,"Road, Street, or Sidewalk",1100-1199,MILAM,-
Aggravated Assault,Other Parking Lot,900-999,WILLIAM,ST
Theft,Other Parking Lot,1300-1399,LEELAND,-
Theft,Office Building,700-799,RUSK,ST
Auto Theft,Apartment Parking Lot,1600-1699,FANNIN,ST
Auto Theft,"Road, Street, or Sidewalk",300-399,PACIFIC,-
Theft,Restaurant or Cafeteria Parking Lot,600-699,WESTHEIMER,RD
Burglary,Residence or House,700-799,RUTHVEN,ST
Burglary,Residence or House,1500-1599,ANDREWS,ST
Theft,Apartment Parking Lot,800-899,ALABAMA,ST
Theft,Residence or House,1400-1499,BAILEY,ST
Theft,"Other, Unknown, or Not Listed",1400-1499,GRAY,ST
Aggravated Assault,Bar or Night Club Parking Lot,2300-2399,LOUISIANA,ST
Aggravated Assault,Bar or Night Club,700-799,PACIFIC,-
Aggravated Assault,Residence or House,1300-1399,ANDREWS,ST
Burglary,Restaurant or Cafeteria,1100-1199,SHEPHERD,DR
Theft,Residence or House,2600-2699,BOSTON,ST
Theft,Residence or House,400-499,STRATFORD,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",500-599,LOVETT,BLVD
Burglary,Apartment Rental Office,900-999,GILLETTE,ST
Theft,Bar or Night Club Parking Lot,500-599,ELGIN,ST
Theft,Car Wash,1000-1099,JACKSON,BLVD
Burglary,Clothing Store,1400-1499,GRAY,ST
Robbery,"Road, Street, or Sidewalk",1100-1199,FAIRVIEW,AVE
Auto Theft,Bar or Night Club Parking Lot,600-699,FAIRVIEW,AVE
Theft,"Road, Street, or Sidewalk",300-399,FAIRVIEW,AVE
Theft,Bar or Night Club,2300-2399,SMITH,-
Theft,Other Parking Lot,1500-1599,HADDON,-
Theft,"Road, Street, or Sidewalk",2400-2499,DALLAS,ST
Theft,Bar or Night Club,2400-2499,BAGBY,ST
Theft,"Road, Street, or Sidewalk",3300-3399,WHITNEY,ST
Theft,"Road, Street, or Sidewalk",200-299,FARGO,-
Theft,Other Parking Lot,1200-1299,WAUGH,DR
Theft,Garage or Carport,2100-2199,ALLEN,PKWY
Theft,Garage or Carport,2100-2199,ALLEN,PKWY
Theft,Residence or House,2100-2199,ALLEN,PKWY
Theft,Bar or Night Club Parking Lot,500-599,ELGIN,ST
Theft,"Road, Street, or Sidewalk",2400-2499,TAFT,ST
Theft,"Road, Street, or Sidewalk",600-699,DREW,ST
Theft,"Other, Unknown, or Not Listed",1800-1899,ALLEN,PKWY
Robbery,Restaurant or Cafeteria Parking Lot,1400-1499,WAUGH,DR
Theft,Commercial Parking Lot or Garage,2100-2199,ALLEN,PKWY
Burglary,Residence or House,1300-1399,PIERCE,ST
Theft,Commercial Parking Lot or Garage,2100-2199,ALLEN,PKWY
Aggravated Assault,"Road, Street, or Sidewalk",1400-1499,ROBIN,ST
Theft,Residence or House,1900-1999,GENESEE,ST
Theft,Other Parking Lot,2100-2199,LOUISIANA,ST
Theft,Other Parking Lot,UNK,ALLEN,PKWY
Theft,"Road, Street, or Sidewalk",300-399,FAIRVIEW,AVE
Theft,"Road, Street, or Sidewalk",UNK,VALENTINE,ST
Theft,Commercial Parking Lot or Garage,700-799,FAIRVIEW,AVE
Theft,"Other, Unknown, or Not Listed",3400-3499,ALLEN,PKWY
Theft,Apartment Parking Lot,2100-2199,ALLEN,PKWY
Theft,Strip Business Center Parking Lot,1500-1599,GRAY,ST
Theft,"Road, Street, or Sidewalk",UNK,ALLEN,PKWY
Burglary,Residence or House,500-599,HAWTHORNE,-
Theft,"Road, Street, or Sidewalk",2400-2499,LOUISIANA,ST
Theft,Apartment Parking Lot,300-399,HAWTHORNE,-
Theft,Apartment Parking Lot,200-299,WESTMORELAND,ST
Theft,Apartment Parking Lot,200-299,WESTMORELAND,ST
Aggravated Assault,Bar or Night Club,600-699,FAIRVIEW,AVE
Robbery,"Road, Street, or Sidewalk",1000-1099,FAIRVIEW,AVE
Theft,"Road, Street, or Sidewalk",400-499,ANITA,ST
Theft,"Road, Street, or Sidewalk",2300-2399,BAGBY,ST
Theft,Apartment Parking Lot,1000-1099,SHEPHERD,DR
Theft,Other Parking Lot,1800-1899,ALLEN,PKWY
Theft,Apartment,500-599,MAIN,ST
Auto Theft,Commercial Parking Lot or Garage,2400-2499,BAGBY,ST
Theft,"Road, Street, or Sidewalk",3100-3199,BRAZOS,ST
Burglary,Specialty Store (Non-Specific),1500-1599,GRAY,ST
Theft,"Road, Street, or Sidewalk",2200-2299,HOPKINS,-
Theft,"Road, Street, or Sidewalk",400-499,ANITA,ST
Theft,Restaurant or Cafeteria Parking Lot,1000-1099,GRAY,ST
Theft,Apartment,700-799,DUNLAVY,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",UNK,ALLEN,PKWY
Theft,Restaurant or Cafeteria Parking Lot,400-499,GRAY,ST
Theft,Commercial Parking Lot or Garage,1700-1799,CUSHING,ST
Burglary,Bar or Night Club,2000-2099,WAUGH,DR
Aggravated Assault,"Road, Street, or Sidewalk",700-799,COLQUITT,ST
Auto Theft,Apartment Parking Lot,2200-2299,DALLAS,ST
Theft,"Road, Street, or Sidewalk",400-499,ANITA,ST
Theft,Apartment Parking Lot,2900-2999,TAFT,ST
Auto Theft,"Road, Street, or Sidewalk",2600-2699,MONTROSE,BLVD
Auto Theft,"Road, Street, or Sidewalk",700-799,KIPLING,ST
Burglary,Apartment,2900-2999,DALLAS,ST
Theft,Department or Discount Store,1500-1599,GRAY,ST
Theft,,1500-1599,WAUGH,DR
Theft,"Road, Street, or Sidewalk",1800-1899,ALLEN,PKWY
Theft,"Road, Street, or Sidewalk",1500-1599,SUTTON,ST
Burglary,Garage or Carport,1600-1699,HAZEL,-
Theft,Apartment Parking Lot,300-399,MCGOWEN,ST
Theft,"Road, Street, or Sidewalk",300-399,HADLEY,ST
Auto Theft,"Road, Street, or Sidewalk",2200-2299,BAGBY,ST
Theft,Other Parking Lot,2800-2899,ALLEN,PKWY
Theft,Department or Discount Store,400-499,GRAY,ST
Theft,"Road, Street, or Sidewalk",400-499,WESTHEIMER,RD
Aggravated Assault,Residence or House,1500-1599,ANDREWS,ST
Theft,"Road, Street, or Sidewalk",2800-2899,ALLEN,PKWY
Theft,"Road, Street, or Sidewalk",2800-2899,MASON,-
Theft,Other Parking Lot,500-599,ELGIN,ST
Auto Theft,Apartment Parking Lot,700-799,COLQUITT,ST
Theft,"Road, Street, or Sidewalk",100-199,HYDE PARK,BLVD
Theft,"Road, Street, or Sidewalk",1400-1499,VICTOR,ST
Burglary,Residence or House,1300-1399,VICTOR,ST
Theft,Grocery Store or Supermarket Parking Lot,1900-1999,GRAY,ST
Theft,"Other, Unknown, or Not Listed",2300-2399,SMITH,-
Theft,"Road, Street, or Sidewalk",800-899,DREW,ST
Theft,Commercial Parking Lot or Garage,UNK,D AMICO,ST
Theft,"Amusement Park, Bowling Alley, Skate Rink",100-199,SABINE,ST
Theft,"Road, Street, or Sidewalk",2300-2399,BAGBY,ST
Theft,Apartment Parking Lot,800-899,CLEVELAND,ST
Theft,"Road, Street, or Sidewalk",2300-2399,LOUISIANA,ST
Theft,"Road, Street, or Sidewalk",1500-1599,HADDON,-
Aggravated Assault,Strip Business Center Parking Lot,500-599,GRAY,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",1800-1899,ALLEN,PKWY
Burglary,Apartment Parking Lot,900-999,GILLETTE,ST
Theft,Apartment Parking Lot,1000-1099,ROSINE,-
Theft,Apartment,2900-2999,DALLAS,ST
Theft,Other Parking Lot,700-799,DALLAS,ST
Theft,"Road, Street, or Sidewalk",2200-2299,GRANT,ST
Theft,"Other, Unknown, or Not Listed",1200-1299,MONTROSE,BLVD
Theft,Restaurant or Cafeteria,1000-1099,WESTHEIMER,RD
Burglary,Apartment,800-899,CLEVELAND,ST
Theft,"Road, Street, or Sidewalk",100-199,DENNIS,ST
Theft,"Road, Street, or Sidewalk",2900-2999,LOUISIANA,ST
Theft,Restaurant or Cafeteria Parking Lot,600-699,RICHMOND,AVE
Theft,"Road, Street, or Sidewalk",2100-2199,BALDWIN,ST
Theft,Restaurant or Cafeteria Parking Lot,900-999,WESTHEIMER,RD
Theft,"Road, Street, or Sidewalk",1200-1299,VAN BUREN,-
Theft,Strip Business Center Parking Lot,2000-2099,GRAY,ST
Theft,Restaurant or Cafeteria Parking Lot,3400-3499,ALLEN,PKWY
Theft,"Road, Street, or Sidewalk",2800-2899,ALBANY,ST
Theft,Restaurant or Cafeteria Parking Lot,2700-2799,DALLAS,ST
Theft,Other Parking Lot,3900-3999,MONTROSE,BLVD
Theft,"Road, Street, or Sidewalk",400-499,LOVETT,BLVD
Theft,Garage or Carport,2300-2399,BAGBY,ST
Theft,"Road, Street, or Sidewalk",3900-3999,MONTROSE,BLVD
Theft,Restaurant or Cafeteria Parking Lot,400-499,GRAY,ST
Theft,Bar or Night Club Parking Lot,2000-2099,WAUGH,DR
Theft,Other Parking Lot,2700-2799,ALLEN,PKWY
Theft,Driveway,1900-1999,CROCKER,ST
Auto Theft,Driveway,1100-1199,GROSS,-
Theft,"Road, Street, or Sidewalk",3400-3499,LOUISIANA,ST
Theft,Apartment Parking Lot,800-899,CLEVELAND,ST
Theft,Strip Business Center Parking Lot,500-599,GRAY,ST
Theft,Residence or House,1400-1499,BAILEY,ST
Theft,Restaurant or Cafeteria Parking Lot,200-299,FAIRVIEW,AVE
Theft,"Road, Street, or Sidewalk",1100-1199,CALIFORNIA,ST
Theft,Apartment Parking Lot,200-299,MARSHALL,-
Theft,Restaurant or Cafeteria,300-399,GRAY,ST
Theft,Restaurant or Cafeteria Parking Lot,2400-2499,MONTROSE,BLVD
Theft,Residence or House,2400-2499,WHITNEY,ST
Theft,Residence or House,900-999,ROBIN,ST
Rape,Apartment,3100-3199,SMITH,-
Theft,"Road, Street, or Sidewalk",2800-2899,BALDWIN,ST
Theft,"Road, Street, or Sidewalk",100-199,DENNIS,ST
Theft,Restaurant or Cafeteria Parking Lot,400-499,GRAY,ST
Theft,Other Parking Lot,2600-2699,MONTROSE,BLVD
Theft,"Road, Street, or Sidewalk",2200-2299,CLAY,-
Theft,"Road, Street, or Sidewalk",400-499,ANITA,ST
Theft,Garage or Carport,2100-2199,ALLEN,PKWY
Theft,Apartment,800-899,CLEVELAND,ST
Burglary,Miscellaneous Business (Non-Specific),UNK,2005  #D   W GRAY,-
Burglary,Restaurant or Cafeteria,4300-4399,MONTROSE,BLVD
Robbery,"Parks and Recreation, Zoo, Swimming Pool",UNK,ALLEN,PKWY
Auto Theft,"Road, Street, or Sidewalk",600-699,FARGO,-
Robbery,Drug Store or Medical Supply,400-499,GRAY,ST
Theft,"Road, Street, or Sidewalk",3800-3899,GREELEY,-
Theft,Apartment Parking Lot,300-399,GRAY,ST
Theft,"Road, Street, or Sidewalk",500-599,ANITA,ST
Theft,Clothing Store,2000-2099,GRAY,ST
Theft,"Road, Street, or Sidewalk",100-199,DENNIS,ST
Theft,"Road, Street, or Sidewalk",3100-3199,HELENA,-
Theft,"Road, Street, or Sidewalk",2200-2299,CONVERSE,-
Theft,"Road, Street, or Sidewalk",2200-2299,MASON,-
Theft,"Road, Street, or Sidewalk",2500-2599,WHITNEY,ST
Theft,Restaurant or Cafeteria,300-399,GRAY,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",600-699,DUNLAVY,-
Theft,Department or Discount Store,700-799,WAUGH,DR
Robbery,Apartment,400-499,STRATFORD,-
Theft,Commercial Parking Lot or Garage,2800-2899,WHITNEY,ST
Theft,"Road, Street, or Sidewalk",400-499,ANITA,ST
Theft,"Road, Street, or Sidewalk",2300-2399,MORGAN,-
Theft,Other Parking Lot,UNK,ALLEN,PKWY
Theft,Residence or House,1900-1999,GRAY,ST
Theft,"Road, Street, or Sidewalk",100-199,SABINE,ST
Aggravated Assault,Bank,1500-1599,WAUGH,DR
Theft,"Road, Street, or Sidewalk",1800-1899,ALLEN,PKWY
