Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,Restaurant or Cafeteria Parking Lot,3700-3799,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER,RD
Theft,Grocery Store or Supermarket,8700-8799,BELLAIRE,BLVD
Robbery,Apartment Parking Lot,9800-9899,MEADOWGLEN,LN
Robbery,Apartment Parking Lot,10200-10299,HARWIN,DR
Burglary,Apartment,8700-8799,TOWN PARK,DR
Theft,Apartment,10000-10099,WESTPARK,DR
Robbery,Apartment,2900-2999,GESSNER,RD
Robbery,Bus Stop,6500-6599,WESTLINE,DR
Theft,Service or Gas Station,9900-9999,BELLAIRE,BLVD
Burglary,Apartment,9800-9899,MEADOWGLEN,LN
Murder,"Road, Street, or Sidewalk",10100-10199,HARWIN,DR
Burglary,Apartment,9900-9999,RICHMOND,AVE
Theft,Apartment,9700-9799,RICHMOND,AVE
Burglary,Apartment,10000-10099,WESTPARK,DR
Theft,Apartment,9800-9899,MEADOWGLEN,LN
Theft,Apartment Parking Lot,9800-9899,MEADOWGLEN,LN
Robbery,Apartment Parking Lot,10000-10099,RICHMOND,AVE
Theft,Apartment Parking Lot,10700-10799,BRIAR FOREST,DR
Theft,"Road, Street, or Sidewalk",2400-2499,WALNUT BEND,LN
Theft,Residence or House,10700-10799,BRIAR FOREST,DR
Auto Theft,Apartment Parking Lot,300-399,WILCREST,DR
Theft,Residence or House,10800-10899,LYNBROOK,DR
Theft,Apartment Parking Lot,200-299,WILCREST,DR
Theft,Department or Discount Store,10900-10999,WESTHEIMER,RD
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER,RD
Theft,Grocery Store or Supermarket,1900-1999,WILCREST,DR
Theft,Apartment Parking Lot,10800-10899,LYNBROOK,DR
Aggravated Assault,Apartment Parking Lot,10400-10499,VALLEY FORGE,DR
Theft,Apartment,1400-1499,LAKESIDE ESTATES,DR
Theft,Department or Discount Store,10900-10999,WESTHEIMER,RD
Theft,Convenience Store Parking Lot,10600-10699,WESTHEIMER,RD
Auto Theft,Residence or House,10800-10899,LYNBROOK,DR
Theft,Garage or Carport,900-999,WILCREST,DR
Theft,Other Parking Lot,9700-9799,WESTHEIMER,RD
Auto Theft,Commercial Parking Lot or Garage,2200-2299,GESSNER,RD
Theft,Apartment,1400-1499,LAKESIDE ESTATES,DR
Aggravated Assault,Apartment Parking Lot,1400-1499,LAKESIDE ESTATES,DR
Burglary,Residence or House,10800-10899,OLYMPIA,DR
Theft,Residence or House,10900-10999,HOLLY SPRINGS,DR
Theft,Residence or House,10900-10999,HOLLY SPRINGS,DR
Aggravated Assault,"Road, Street, or Sidewalk",10400-10499,WESTHEIMER,RD
Theft,Miscellaneous Business (Non-Specific),10400-10499,WESTHEIMER,RD
Burglary,Apartment,10400-10499,VALLEY FORGE,DR
Theft,Commercial Parking Lot or Garage,10700-10799,WESTHEIMER,RD
Theft,Apartment Parking Lot,1400-1499,LAKESIDE ESTATES,DR
Burglary,Commercial Building,10200-10299,WESTHEIMER,RD
Theft,Apartment Parking Lot,10500-10599,VALLEY FORGE,DR
Burglary,Apartment,1400-1499,LAKESIDE ESTATES,DR
Auto Theft,Apartment Parking Lot,1400-1499,LAKESIDE ESTATES,DR
Theft,Bank or Savings Institution Parking Lot,1000-1099,GESSNER,RD
Theft,Apartment Parking Lot,1400-1499,LAKESIDE ESTATES,DR
Theft,Apartment,1400-1499,LAKESIDE ESTATES,DR
Robbery,Apartment Parking Lot,10900-10999,BRIAR FOREST,DR
Theft,Apartment,1400-1499,LAKESIDE ESTATES,DR
Theft,Residence or House,2000-2099,WILCREST,DR
Burglary,Miscellaneous Business (Non-Specific),11000-11099,WESTHEIMER,RD
Burglary,Residence or House,10700-10799,WICKERSHAM,LN
Theft,Apartment Parking Lot,2100-2199,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,10700-10799,LONGMONT,DR
Burglary,Liquor Store,10200-10299,WESTHEIMER,RD
Theft,Other Parking Lot,10200-10299,WESTHEIMER,RD
Theft,Other Parking Lot,9700-9799,WESTHEIMER,RD
Theft,"Other, Unknown, or Not Listed",10400-10499,DEERWOOD,RD
Theft,Apartment,1400-1499,LAKESIDE ESTATES,DR
Theft,Apartment Parking Lot,10900-10999,BRIAR FOREST,DR
Theft,Miscellaneous Business (Non-Specific),2600-2699,KIRKWOOD,RD
Theft,Apartment,2800-2899,ROGERDALE,RD
Theft,Department or Discount Store,10800-10899,WESTHEIMER,RD
Theft,Department or Discount Store,2600-2699,KIRKWOOD,RD
Theft,Department or Discount Store,2600-2699,KIRKWOOD,RD
Burglary,Apartment,2800-2899,WALNUT BEND,LN
Theft,Apartment,11300-11399,RICHMOND,AVE
Theft,Apartment Parking Lot,3000-3099,SAM HOUSTON,PKWY
Theft,Hotel or Motel Parking Lot,10600-10699,WESTPARK,DR
Theft,Miscellaneous Business (Non-Specific),2600-2699,KIRKWOOD,RD
Theft,Hotel or Motel Parking Lot,10600-10699,WESTPARK,DR
Theft,Apartment,12400-12499,OXFORD PARK,DR
Robbery,Apartment Parking Lot,10900-10999,MEADOWGLEN,LN
Theft,Department or Discount Store,10900-10999,WESTHEIMER,RD
Theft,Department or Discount Store,2600-2699,KIRKWOOD,RD
Theft,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD
Burglary,Restaurant or Cafeteria,3400-3499,DAIRY ASHFORD,RD
Burglary,Apartment,10800-10899,RICHMOND,AVE
Theft,Restaurant or Cafeteria Parking Lot,11600-11699,WESTHEIMER,RD
Theft,Other Parking Lot,10700-10799,WESTHEIMER,RD
Theft,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD
Theft,Grocery Store or Supermarket,10400-10499,WESTHEIMER,RD
Theft,Strip Business Center Parking Lot,11200-11299,RICHMOND,AVE
Theft,Commercial Parking Lot or Garage,12500-12599,WESTHEIMER,RD
Theft,Other Parking Lot,10700-10799,WESTHEIMER,RD
Aggravated Assault,Service or Gas Station,12000-12099,WESTPARK,DR
Theft,"Other, Unknown, or Not Listed",11400-11499,RICHMOND,AVE
Auto Theft,Strip Business Center Parking Lot,11600-11699,WESTHEIMER,RD
Theft,Miscellaneous Business (Non-Specific),10500-10599,MEADOWGLEN,LN
Theft,Police Station,3200-3299,DAIRY ASHFORD,RD
Burglary,Apartment,2800-2899,WALLINGFORD,DR
Theft,Service or Gas Station,12000-12099,WESTPARK,DR
Theft,Other Parking Lot,2700-2799,KIRKWOOD,RD
Theft,Service or Gas Station,3800-3899,WILCREST,DR
Theft,Apartment Parking Lot,2600-2699,WESTMINSTER PLAZA,DR
Theft,Grocery Store or Supermarket,11800-11899,WESTHEIMER,RD
Theft,Strip Business Center Parking Lot,3600-3699,WALNUT BEND,LN
Rape,Bar or Night Club,12100-12199,RICHMOND,AVE
Theft,Apartment,2900-2999,SHADOWBRIAR,DR
Aggravated Assault,"Hotel, Motel, Inn, Etc.",3100-3199,SAM HOUSTON,PKWY
Theft,Residence or House,2900-2999,SHADOWBRIAR,DR
Theft,Strip Business Center Parking Lot,2900-2999,ROYAL OAKS CLUB,DR
Burglary,Apartment,10700-10799,MEADOWGLEN,LN
Auto Theft,Hotel or Motel Parking Lot,10600-10699,WESTPARK,DR
Aggravated Assault,Apartment,10800-10899,RICHMOND,AVE
Burglary,Apartment,2800-2899,HAYES,-
Robbery,Apartment Parking Lot,10800-10899,RICHMOND,AVE
Auto Theft,Apartment Parking Lot,3300-3399,ROGERDALE,RD
Burglary,Apartment,2800-2899,SHADOWBRIAR,DR
Theft,,12100-12199,WESTHEIMER,RD
Theft,Other Parking Lot,10700-10799,WESTHEIMER,RD
Burglary,Apartment,2800-2899,HAYES,-
Theft,Miscellaneous Business (Non-Specific),11800-11899,WESTHEIMER,RD
Theft,Department or Discount Store,11700-11799,WESTHEIMER,RD
Aggravated Assault,Residence or House,10600-10699,MEADOWGLEN,LN
Aggravated Assault,Apartment,2900-2999,SHADOWBRIAR,DR
Auto Theft,Hotel or Motel Parking Lot,4100-4199,SAM HOUSTON,PKWY
Aggravated Assault,"Road, Street, or Sidewalk",11200-11299,RICHMOND,AVE
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,WILCREST,DR
Theft,Commercial Parking Lot or Garage,10700-10799,WESTHEIMER,RD
Theft,Apartment Parking Lot,2700-2799,WOODLAND PARK,DR
Theft,Convenience Store Parking Lot,10400-10499,RICHMOND,AVE
Robbery,"Road, Street, or Sidewalk",12200-12299,WESTHEIMER,RD
Burglary,"Physician, Doctor, Dentist's Office",12000-12099,WESTPARK,DR
Theft,Apartment Parking Lot,3400-3499,WALNUT BEND,LN
Robbery,Service or Gas Station,2700-2799,SAM HOUSTON,PKWY
Auto Theft,"Road, Street, or Sidewalk",2800-2899,WILCREST,DR
Theft,Convenience Store,12200-12299,RICHMOND,AVE
Aggravated Assault,Apartment Parking Lot,3100-3199,HAYES,-
Theft,Apartment Parking Lot,10700-10799,MEADOWGLEN,LN
Theft,,11300-11399,RICHMOND,AVE
Theft,Apartment,2700-2799,WALLINGFORD,DR
Theft,Commercial Parking Lot or Garage,10700-10799,WESTHEIMER,RD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",10700-10799,WESTHEIMER,RD
Theft,Restaurant or Cafeteria Parking Lot,11600-11699,WESTHEIMER,RD
Aggravated Assault,Restaurant or Cafeteria Parking Lot,2900-2999,SAM HOUSTON,PKWY
Theft,Department or Discount Store,10800-10899,WESTHEIMER,RD
Aggravated Assault,Strip Business Center Parking Lot,10700-10799,WESTHEIMER,RD
Theft,"Road, Street, or Sidewalk",11400-11499,LEGEND MANOR,DR
Burglary,Apartment Rental Office,2800-2899,WALLINGFORD,DR
Theft,Apartment,11200-11299,WESTPARK,DR
Theft,Department or Discount Store,2800-2899,KIRKWOOD,RD
Burglary,Apartment,2900-2999,HAYES,-
Burglary,Apartment,3000-3099,WOODLAND PARK,DR
Theft,Department or Discount Store,2700-2799,KIRKWOOD,RD
Burglary,Apartment,10600-10699,MEADOWGLEN,LN
Theft,Apartment,10900-10999,MEADOWGLEN,LN
Theft,Apartment Parking Lot,10800-10899,RICHMOND,AVE
Theft,University or College,2800-2899,HAYES,-
Theft,Restaurant or Cafeteria Parking Lot,11600-11699,WESTHEIMER,RD
Theft,Department or Discount Store,11900-11999,RICHMOND,AVE
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",10700-10799,WESTHEIMER,RD
Burglary,Apartment,12400-12499,OXFORD PARK,DR
Theft,Apartment Parking Lot,11300-11399,RICHMOND,AVE
Theft,Other Parking Lot,10500-10599,RICHMOND,AVE
Theft,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD
Auto Theft,Apartment Parking Lot,11300-11399,RICHMOND,AVE
Auto Theft,Apartment Parking Lot,10900-10999,MEADOWGLEN,LN
Theft,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD
Robbery,Restaurant or Cafeteria Parking Lot,2900-2999,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,2800-2899,ROGERDALE,RD
Theft,Department or Discount Store,2700-2799,KIRKWOOD,RD
Theft,Commercial Parking Lot or Garage,10700-10799,WESTHEIMER,RD
Theft,Apartment Parking Lot,11300-11399,RICHMOND,AVE
Theft,Apartment Parking Lot,2800-2899,HAYES,-
Theft,Apartment Parking Lot,11300-11399,RICHMOND,AVE
Theft,Apartment Parking Lot,2800-2899,WALNUT BEND,LN
Burglary,Drug Store or Medical Supply,12200-12299,HOUSTON CENTER,BLVD
Theft,Apartment Parking Lot,10800-10899,RICHMOND,AVE
Theft,Apartment Parking Lot,11300-11399,RICHMOND,AVE
Auto Theft,Apartment Parking Lot,10900-10999,MEADOWGLEN,LN
Robbery,Apartment,12400-12499,OXFORD PARK,DR
Robbery,Apartment Parking Lot,10900-10999,MEADOWGLEN,LN
Theft,Miscellaneous Business (Non-Specific),2700-2799,KIRKWOOD,RD
Theft,"Hotel, Motel, Inn, Etc.",2800-2899,WILCREST,DR
Theft,Department or Discount Store,11700-11799,WESTHEIMER,RD
Burglary,Apartment,12300-12399,RICHMOND,AVE
Theft,Apartment Parking Lot,10600-10699,MEADOWGLEN,LN
Theft,Strip Business Center Parking Lot,10800-10899,WESTHEIMER,RD
Auto Theft,Other Parking Lot,10700-10799,WESTHEIMER,RD
Theft,Commercial Parking Lot or Garage,10800-10899,WESTHEIMER,RD
Theft,Strip Business Center Parking Lot,10800-10899,WESTHEIMER,RD
Burglary,Apartment,11200-11299,WESTPARK,DR
Theft,Apartment Parking Lot,2700-2799,WALLINGFORD,DR
Theft,Grocery Store or Supermarket,11600-11699,WESTHEIMER,RD
Theft,Apartment Parking Lot,10600-10699,MEADOWGLEN,LN
Theft,Apartment Parking Lot,2800-2899,ROGERDALE,RD
Theft,Apartment Parking Lot,10900-10999,MEADOWGLEN,LN
Theft,Apartment Parking Lot,2800-2899,ROGERDALE,RD
Auto Theft,Apartment Parking Lot,3100-3199,HAYES,-
Burglary,Apartment,10800-10899,RICHMOND,AVE
Theft,Other Parking Lot,3500-3599,WALNUT BEND,LN
Aggravated Assault,"Road, Street, or Sidewalk",3200-3299,DAIRY ASHFORD,RD
Theft,"Other, Unknown, or Not Listed",2800-2899,HAYES,-
Burglary,Apartment,3100-3199,HAYES,-
Theft,Apartment Parking Lot,2700-2799,WALLINGFORD,DR
Burglary,Apartment,3100-3199,HAYES,-
Theft,Strip Business Center Parking Lot,3500-3599,DAIRY ASHFORD,RD
Theft,Service or Gas Station,11300-11399,MEADOWGLEN,LN
Theft,Commercial Parking Lot or Garage,10700-10799,WESTHEIMER,RD
Theft,Other Parking Lot,10700-10799,WESTHEIMER,RD
Burglary,Apartment,12300-12399,RICHMOND,AVE
Robbery,"Hotel, Motel, Inn, Etc.",2900-2999,SAM HOUSTON,PKWY
Theft,Department or Discount Store,2700-2799,KIRKWOOD,RD
Theft,Department or Discount Store,11700-11799,WESTHEIMER,RD
Auto Theft,Apartment Parking Lot,11300-11399,RICHMOND,AVE
Theft,Service or Gas Station,10400-10499,RICHMOND,AVE
Robbery,Restaurant or Cafeteria,10500-10599,WESTHEIMER,RD
Aggravated Assault,Apartment,3100-3199,WALNUT BEND,LN
Theft,Apartment,10900-10999,MEADOWGLEN,LN
Auto Theft,Grocery Store or Supermarket Parking Lot,11800-11899,WESTHEIMER,RD
Auto Theft,Apartment Parking Lot,12300-12399,RICHMOND,AVE
Theft,Apartment Rental Office,12300-12399,RICHMOND,AVE
Theft,Restaurant or Cafeteria,3000-3099,DAIRY ASHFORD,RD
Theft,Grocery Store or Supermarket,2700-2799,KIRKWOOD,RD
Theft,Apartment,10600-10699,MEADOWGLEN,LN
Theft,Department or Discount Store,2600-2699,KIRKWOOD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",10700-10799,WESTHEIMER,RD
Burglary,Apartment,2800-2899,HAYES,-
Burglary,Apartment,12400-12499,OXFORD PARK,DR
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,1700-1799,DAIRY ASHFORD,RD
Theft,Restaurant or Cafeteria,12300-12399,HONEYWOOD,TRL
Theft,Residence or House,1000-1099,DAIRY ASHFORD,RD
Burglary,Barber And Beauty Shops,11100-11199,BRIAR FOREST,DR
Auto Theft,Driveway,11600-11699,CEDAR CREEK,DR
Aggravated Assault,Apartment,12100-12199,OVERBROOK,LN
Theft,Driveway,1900-1999,HICKORY LAWN,DR
Robbery,"Road, Street, or Sidewalk",11900-11999,WESTHEIMER,RD
Aggravated Assault,Apartment,1300-1399,WILCREST,DR
Burglary,Car Wash,1700-1799,DAIRY ASHFORD,RD
Burglary,Apartment Parking Lot,2300-2399,CRESCENT PARK,DR
Theft,Apartment Parking Lot,2300-2399,WILCREST,DR
Theft,Miscellaneous Business (Non-Specific),1600-1699,DAIRY ASHFORD,RD
Theft,Apartment Parking Lot,2100-2199,BENTWORTH,DR
Burglary,Bar or Night Club,1900-1999,KIRKWOOD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",11300-11399,WESTHEIMER,RD
Aggravated Assault,Apartment Parking Lot,2400-2499,KIRKWOOD,RD
Robbery,Apartment Parking Lot,2000-2099,BENTWORTH,DR
Aggravated Assault,Residence or House,1900-1999,KIRKWOOD,RD
Aggravated Assault,Apartment,2400-2499,GRAY FALLS,DR
Theft,Apartment Parking Lot,2300-2399,CRESCENT PARK,DR
Robbery,Apartment Parking Lot,11200-11299,BRIAR FOREST,DR
Theft,Apartment Parking Lot,2100-2199,HAYES,-
Burglary,Apartment,1300-1399,WILCREST,DR
Theft,Restaurant or Cafeteria Parking Lot,12300-12399,WESTHEIMER,RD
Theft,Service or Gas Station,12500-12599,WESTHEIMER,RD
Theft,Miscellaneous Business (Non-Specific),11300-11399,WESTHEIMER,RD
Theft,Other Parking Lot,11300-11399,WESTHEIMER,RD
Burglary,Apartment,2300-2399,CRESCENT PARK,DR
Theft,"Physician, Doctor, Dentist's Office",11600-11699,WESTHEIMER,RD
Theft,Residence or House,2200-2299,SILVER SAGE,DR
Robbery,Restaurant or Cafeteria,11600-11699,WESTHEIMER,RD
Robbery,Miscellaneous Business (Non-Specific),2300-2399,KIRKWOOD,RD
Aggravated Assault,Residence or House,12400-12499,OVERBROOK,LN
Theft,Apartment Parking Lot,11600-11699,BRIAR FOREST,DR
Theft,Strip Business Center Parking Lot,11300-11399,WESTHEIMER,RD
Auto Theft,Bar or Night Club,11300-11399,WESTHEIMER,RD
Theft,Apartment Parking Lot,1500-1599,SANDY SPRINGS,RD
Auto Theft,Apartment Parking Lot,2400-2499,KIRKWOOD,RD
Burglary,Apartment,1300-1399,SILVERADO,DR
Auto Theft,Bar or Night Club,11400-11499,WESTHEIMER,RD
Burglary,Grocery Store or Supermarket Parking Lot,12500-12599,BRIAR FOREST,DR
Auto Theft,Apartment Parking Lot,12500-12599,WHITTINGTON,DR
Auto Theft,Apartment Parking Lot,12500-12599,WHITTINGTON,DR
Burglary,Apartment,2000-2099,HAYES,-
Theft,"Other, Unknown, or Not Listed",2300-2399,HAYES,-
Theft,Apartment Parking Lot,12500-12599,WHITTINGTON,DR
Auto Theft,Residence or House,12300-12399,WESTMERE,DR
Burglary,Apartment,2200-2299,HAYES,-
Theft,Convenience Store Parking Lot,12100-12199,WESTHEIMER,RD
Robbery,"Road, Street, or Sidewalk",2400-2499,KIRKWOOD,RD
Robbery,Apartment Parking Lot,2100-2199,WILCREST,DR
Burglary,Apartment,11200-11299,OLYMPIA,DR
Auto Theft,Apartment Parking Lot,2600-2699,WOODLAND PARK,DR
Burglary,Apartment Rental Office,2300-2399,WILCREST,DR
Burglary,Apartment,2100-2199,HAYES,-
Rape,Apartment Parking Lot,11300-11399,WESTHEIMER,RD
Rape,Apartment,2200-2299,KIRKWOOD,RD
Theft,Bus Stop,11800-11899,WESTHEIMER,RD
Theft,"Road, Street, or Sidewalk",2300-2399,CRESCENT PARK,DR
Burglary,Apartment,11200-11299,OLYMPIA,DR
Theft,Apartment Parking Lot,2300-2399,CRESCENT PARK,DR
Theft,Apartment,2300-2399,CRESCENT PARK,DR
Theft,Miscellaneous Business (Non-Specific),12500-12599,WESTHEIMER,RD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",11300-11399,WESTHEIMER,RD
Burglary,Miscellaneous Business (Non-Specific),1400-1499,WILCREST,DR
Theft,"Laundry, Dry Cleaners, Washaterias",1900-1999,WILCREST,DR
Theft,Apartment,2200-2299,HAYES,-
Burglary,Apartment,2200-2299,HAYES,-
Aggravated Assault,Apartment,11200-11299,OLYMPIA,DR
Burglary,Apartment,12400-12499,OVERBROOK,LN
Burglary,Apartment,12700-12799,BRIAR FOREST,DR
Theft,"Road, Street, or Sidewalk",12200-12299,ELLA LEE,LN
Aggravated Assault,Apartment,11200-11299,BRIAR FOREST,DR
Robbery,"Road, Street, or Sidewalk",1900-1999,KIRKWOOD,RD
Auto Theft,Apartment Parking Lot,1500-1599,DAIRY ASHFORD,RD
Burglary,Vacant Building (Commercial),1600-1699,DAIRY ASHFORD,RD
Aggravated Assault,Residence or House,12000-12099,BRIAR FOREST,DR
Theft,"Road, Street, or Sidewalk",12100-12199,ELLA LEE,LN
Burglary,Apartment,2500-2599,WOODLAND PARK,DR
Theft,Commercial Parking Lot or Garage,2400-2499,GRAY FALLS,DR
Burglary,Apartment,2300-2399,CRESCENT PARK,DR
Burglary,,11700-11799,WESTHEIMER,RD
Aggravated Assault,Apartment,2300-2399,HAYES,-
Theft,Apartment Parking Lot,11900-11999,OVERBROOK,LN
Burglary,Apartment,11200-11299,OLYMPIA,DR
Burglary,Apartment,12700-12799,BRIAR FOREST,DR
Theft,"Road, Street, or Sidewalk",11900-11999,WALDEMAR,DR
Burglary,Grocery Store or Supermarket,2300-2399,KIRKWOOD,RD
Theft,Apartment Parking Lot,11900-11999,OVERBROOK,LN
Theft,Apartment Parking Lot,11900-11999,OVERBROOK,LN
Theft,Apartment Parking Lot,2400-2499,KIRKWOOD,RD
Theft,Apartment Parking Lot,11900-11999,OVERBROOK,LN
Aggravated Assault,"Road, Street, or Sidewalk",2500-2599,SHADOWBRIAR,DR
Theft,Apartment,12400-12499,OVERBROOK,LN
Theft,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD
Theft,Other Parking Lot,11300-11399,WESTHEIMER,RD
Theft,Other Parking Lot,11300-11399,WESTHEIMER,RD
Burglary,Apartment,2100-2199,HAYES,-
Theft,Apartment Parking Lot,11200-11299,LYNBROOK,DR
Robbery,Strip Business Center Parking Lot,2500-2599,KIRKWOOD,RD
Theft,Drug Store or Medical Supply,1800-1899,KIRKWOOD,RD
Robbery,"Road, Street, or Sidewalk",2300-2399,HAYES,-
Burglary,Residence or House,11300-11399,BURGOYNE,RD
Theft,Apartment Laundry,2300-2399,CRESCENT PARK,DR
Theft,Apartment Parking Lot,2600-2699,WOODLAND PARK,DR
Auto Theft,Other Parking Lot,1200-1299,WILCREST,DR
Theft,Grocery Store or Supermarket,12500-12599,BRIAR FOREST,DR
Burglary,Apartment,2200-2299,HAYES,-
Theft,Apartment Parking Lot,11700-11799,WESTHEIMER,RD
Burglary,Apartment,2200-2299,HAYES,-
Theft,Restaurant or Cafeteria Parking Lot,12300-12399,WESTHEIMER,RD
Theft,Apartment Parking Lot,900-999,WILCREST,DR
Robbery,Service or Gas Station,14000-14099,MEMORIAL,DR
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,11600-11699,KATY,FWY
Theft,Apartment Parking Lot,800-899,TOWN AND COUNTRY PVT,BLVD
Theft,Commercial Parking Lot or Garage,800-899,TOWN AND COUNTRY PVT,BLVD
Theft,Grocery Store or Supermarket,12800-12899,MEMORIAL,DR
Theft,Restaurant or Cafeteria Parking Lot,10200-10299,KATY,FWY
Theft,Restaurant or Cafeteria Parking Lot,10500-10599,KATY,FWY
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,KATY,FWY
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Department or Discount Store,10500-10599,KATY,FWY
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Clothing Store,900-999,GESSNER,RD
Auto Theft,"Theatres, Dinner Theaters, Auditoriums",800-899,TOWN AND COUNTRY PVT,BLVD
Theft,"Road, Street, or Sidewalk",12100-12199,MOSSYCUP,DR
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Specialty Store (Non-Specific),900-999,GESSNER,RD
Theft,Mall Common Area,900-999,GESSNER,RD
Theft,Other Parking Lot,9800-9899,KATY,FWY
Theft,Restaurant or Cafeteria,12800-12899,QUEENSBURY,LN
Auto Theft,Commercial Parking Lot or Garage,800-899,TOWN AND COUNTRY,BLVD
Aggravated Assault,Mall Parking Lot,300-399,MEMORIAL CITY,WAY
Theft,Garage or Carport,9800-9899,GAYLORD,DR
Theft,Other Parking Lot,10200-10299,KATY,FWY
Aggravated Assault,Highway or Freeway,10200-10299,KATY,FWY
Theft,Commercial Parking Lot or Garage,11500-11599,KATY,FWY
Theft,"Hotel, Motel, Inn, Etc.",800-899,SORELLA PVT,CT
Theft,Commercial Building,800-899,TOWN AND COUNTRY PVT,BLVD
Burglary,Mall Common Area,300-399,MEMORIAL CITY,WAY
Theft,"Theatres, Dinner Theaters, Auditoriums",800-899,TOWN AND COUNTRY,LN
Theft,Hotel or Motel Parking Lot,800-899,SORELLA PVT,CT
Theft,Specialty Store (Non-Specific),12800-12899,MEMORIAL,DR
Theft,Hotel or Motel Parking Lot,12800-12899,PLAZA,WAY
Theft,Miscellaneous Business (Non-Specific),900-999,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,10200-10299,KATY,FWY
Burglary,Apartment,700-799,BATESWOOD,DR
Theft,Miscellaneous Business (Non-Specific),900-999,GESSNER,RD
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Service or Gas Station,11700-11799,KATY,FWY
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Miscellaneous Business (Non-Specific),900-999,GESSNER,RD
Burglary,Rental Storage Facility,10800-10899,KATY,FWY
Theft,Mall Parking Lot,900-999,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,10500-10599,KATY,FWY
Theft,Restaurant or Cafeteria Parking Lot,9800-9899,KATY,FWY
Theft,Commercial Parking Lot or Garage,900-999,MEMORIAL CITY,WAY
Theft,"Hotel, Motel, Inn, Etc.",800-899,SORELLA PVT,CT
Theft,Garage or Carport,900-999,MEMORIAL CITY,WAY
Theft,Department or Discount Store,12800-12899,MEMORIAL,DR
Theft,"Electronics Store, Electrical Supplies",300-399,MEMORIAL CITY,WAY
Auto Theft,Commercial Parking Lot or Garage,11400-11499,KATY,FWY
Theft,Convenience Store,14000-14099,MEMORIAL,DR
Burglary,"Hotel, Motel, Inn, Etc.",11100-11199,KATY,FWY
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Grocery Store or Supermarket,900-999,GESSNER,RD
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Other Parking Lot,800-899,TOWN AND COUNTRY PVT,BLVD
Theft,Restaurant or Cafeteria Parking Lot,900-999,GESSNER,RD
Theft,Residence or House,13000-13099,TRAIL HOLLOW,DR
Theft,Restaurant or Cafeteria Parking Lot,10200-10299,KATY,FWY
Theft,Restaurant or Cafeteria Parking Lot,11300-11399,KATY,FWY
Theft,Driveway,14100-14199,MYRTLEA,-
Burglary,Rental Storage Facility,10800-10899,KATY,FWY
Auto Theft,Other Parking Lot,800-899,TOWN AND COUNTRY,BLVD
Theft,Driveway,14100-14199,BRITOAK,LN
Theft,Restaurant or Cafeteria Parking Lot,10500-10599,KATY,FWY
Burglary,Garage or Carport,800-899,TOWN AND COUNTRY PVT,BLVD
Theft,Clothing Store,300-399,MEMORIAL CITY,WAY
Burglary,Restaurant or Cafeteria Parking Lot,14000-14099,MEMORIAL,DR
Auto Theft,Mall Parking Lot,12100-12199,BARRYKNOLL,LN
Auto Theft,Other Parking Lot,11300-11399,KATY,FWY
Auto Theft,Mall Parking Lot,300-399,MEMORIAL CITY,WAY
Burglary,Barber And Beauty Shops,14000-14099,MEMORIAL,DR
Theft,Specialty Store (Non-Specific),12800-12899,MEMORIAL,DR
Theft,Department or Discount Store,800-899,MEMORIAL CITY,WAY
Theft,Department or Discount Store,500-599,MEMORIAL CITY,WAY
Theft,Department or Discount Store,800-899,MEMORIAL CITY,WAY
Theft,Apartment Parking Lot,800-899,TOWN AND COUNTRY PVT,BLVD
Theft,Department or Discount Store,300-399,MEMORIAL CITY,WAY
Theft,Department or Discount Store,900-999,GESSNER,RD
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,KATY,FWY
