Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,Apartment,8000-8099,SANDS POINT DR,-
Theft,Strip Business Center Parking Lot,8200-8299,S GESSNER RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",6500-6599,FONDREN RD,RD
Theft,Apartment Parking Lot,9400-9499,BEECHNUT ST,ST
Theft,Driveway,9200-9299,NEFF ST,ST
Burglary,Restaurant or Cafeteria,8000-8099,BEECHNUT,ST
Aggravated Assault,"Road, Street, or Sidewalk",8300-8399,CARVEL LN,-
Theft,"Road, Street, or Sidewalk",7100-7199,CAPTAIN DR,-
Theft,Bar or Night Club Parking Lot,3800-3899,MARQUITA LANE,-
Theft,"Road, Street, or Sidewalk",8800-8899,EDGEMOOR DR,-
Burglary,Apartment,7800-7899,CORPORATE DR,-
Theft,Strip Business Center Parking Lot,7800-7899,CORPORATE DR,-
Theft,Driveway,6600-6699,TAM O SHANTER LN,-
Aggravated Assault,Restaurant or Cafeteria,8000-8099,BEECHNUT,ST
AutoTheft,Apartment Parking Lot,9600-9699,WESTWOOD PLACE DR,-
Theft,"Gym, Recreat, Club House, Indoor Pool",8100-8199,SOUTHWEST FWY OB,-
Robbery,Commercial Parking Lot or Garage,7700-7799,LACY HILL DR,-
Aggravated Assault,Apartment,7500-7599,S GESSNER RD,RD
Theft,Department or Discount Store,7800-7899,HARWIN A-4,-
Theft,Driveway,8900-8999,JACKWOOD ST,ST
AutoTheft,Miscellaneous Business (Non-Specific),8000-8099,GESSNER,RD
AutoTheft,Miscellaneous Business (Non-Specific),8000-8099,GESSNER,RD
AutoTheft,"Road, Street, or Sidewalk",7800-7899,LEADER ST,ST
Theft,Driveway,8800-8899,TROULON DR,-
Theft,"Road, Street, or Sidewalk",7900-7999,CAPTAIN DR,-
Theft,Other Parking Lot,8500-8599,COMMERCE PARK DR,-
Rape,Apartment,9500-9599,BEECHNUT ST,ST
AutoTheft,"Road, Street, or Sidewalk",8200-8299,SANDS POINT DR,-
Burglary,Restaurant or Cafeteria,8400-8499,BELLAIRE,BLVD
AutoTheft,"Road, Street, or Sidewalk",8500-8599,SANDS POINT DR,-
Theft,Department or Discount Store,8000-8099,S. GESSNER,-
Theft,Commercial Parking Lot or Garage,8000-8099,S GESSNER RD,RD
AutoTheft,Convenience Store Parking Lot,7700-7799,HARWIN DR,-
AutoTheft,Apartment Parking Lot,8900-8999,BEECHNUT ST,ST
AutoTheft,"Road, Street, or Sidewalk",5900-5999,ALLDAY DR,-
Aggravated Assault,Miscellaneous Business (Non-Specific),8500-8599,BELLAIRE,BLVD
AutoTheft,Strip Business Center Parking Lot,8000-8099,S GESSNER RD,RD
AutoTheft,Bar or Night Club Parking Lot,9500-9599,BEECHNUT ST,ST
Theft,Garage or Carport,7500-7599,KENSICO RD,RD
Burglary,Miscellaneous Business (Non-Specific),4100-4199,OSAGE,ST
Theft,Apartment Parking Lot,8300-8399,SHARPCREST ST,ST
Aggravated Assault,"Vacant Other Residential (Apartment,Dorms)",7800-7899,CORPORATE DR,-
Theft,Driveway,8300-8399,EDGEMOOR DR,-
Theft,"Road, Street, or Sidewalk",8300-8399,SANDS POINT DR,-
Theft,Apartment Parking Lot,6000-6099,S GESSNER RD,RD
Robbery,Other Parking Lot,8200-8299,ROOS RD,RD
Robbery,"Other, Unknown, or Not Listed",1900-1999,WESTCREST,ST
Theft,Commercial Parking Lot or Garage,8100-8199,BEECHNUT ST,ST
Theft,Strip Business Center Parking Lot,8200-8299,S GESSNER RD,RD
Theft,Strip Business Center Parking Lot,9000-9099,SOUTHWEST FWY OB,-
Robbery,Driveway,300-399,BROADMORE,-
Theft,Driveway,7200-7299,FONDREN RD,RD
Robbery,"Road, Street, or Sidewalk",9300-9399,ROWAN LN,-
Theft,Apartment Parking Lot,7200-7299,S GESSNER RD,RD
Burglary,Apartment,5800-5899,FONDREN,RD
Robbery,"Road, Street, or Sidewalk",7700-7799,LA ROCHE LN,-
Theft,"Hotel, Motel, Inn, Etc.",9000-9099,SOUTHWEST FWY OB,-
Burglary,Residence or House,6600-6699,WESTWICK,DR
Burglary,Department or Discount Store,8000-8099,HARWIN,DR
Aggravated Assault,Apartment Parking Lot,7900-7999,WESTWOOD PLACE DR,-
Theft,Driveway,7700-7799,TANGLEWILDE ST,ST
Theft,Apartment Parking Lot,6500-6599,S GESSNER RD,RD
Aggravated Assault,"Hotel, Motel, Inn, Etc.",9000-9099,SOUTHWEST FWY OB,-
Burglary,Apartment,6500-6599,HARBOR TOWN DR,-
Burglary,Residence or House,7900-7999,EDGEMOOR DR,-
Theft,Other Parking Lot,8300-8399,BEECHNUT ST,ST
Burglary,"Pawn, Resale Shop, or Flea Market",6600-6699,S GESSNER RD,RD
Burglary,Miscellaneous Business (Non-Specific),9000-9099,BEECHNUT ST,ST
AutoTheft,Apartment Parking Lot,7900-7999,PRESTWOOD DR,-
AutoTheft,Convenience Store Parking Lot,5700-5799,FONDREN RD,RD
Burglary,Warehouse,9400-9499,HARWIN DR,-
Theft,Strip Business Center Parking Lot,5700-5799,GESSNER RD,RD
Theft,Department or Discount Store,8000-8099,GESSNER,RD
Theft,Miscellaneous Business (Non-Specific),9700-9799,HARWIN,DR
Theft,Apartment,7900-7999,CORPORATE DR,-
Theft,"Other, Unknown, or Not Listed",9000-9099,BOONE RD,RD
Theft,Miscellaneous Business (Non-Specific),9400-9499,W SAM HOUSTON PKWY S,-
Theft,Apartment,9800-9899,BISSONNET ST,ST
Theft,"Road, Street, or Sidewalk",8100-8199,MAPLECREST DR,-
Theft,Apartment Parking Lot,7700-7799,CORPORATE DR,-
Robbery,"Road, Street, or Sidewalk",10100-10199,CLUB CREEK DR,-
Robbery,Apartment,10200-10299,CLUB CREEK DR,-
Burglary,Rental Storage Facility,9200-9299,BOONE,RD
AutoTheft,Rental Storage Facility,9200-9299,BOONE RD,RD
Theft,Highway or Freeway,8500-8599,WILCREST DR,-
Theft,Restaurant or Cafeteria,7300-7399,KIRBY DRIVE,-
Theft,Miscellaneous Business (Non-Specific),9400-9499,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,9200-9299,WOODFAIR DR,-
Theft,Restaurant or Cafeteria,8100-8199,W SAM HOUSTON PKWY S,-
Robbery,Apartment Rental Office,10100-10199,LANSDALE DR,-
Theft,Other Parking Lot,8400-8499,WILCREST DR,-
Theft,Apartment Parking Lot,8800-8899,BOONE RD,RD
Theft,Other Parking Lot,7900-7999,PARKWOOD CIRCLE DR,-
Burglary,Apartment Rental Office,9500-9599,WOODFAIR,DR
Robbery,Apartment Parking Lot,9900-9999,CLUB CREEK DR,-
AutoTheft,Apartment Parking Lot,10200-10299,BEECHNUT ST,ST
Burglary,Rental Storage Facility,9700-9799,SOUTH GESSNER,-
Robbery,Liquor Store,10000-10099,BISSONNET,ST
Theft,Strip Business Center Parking Lot,UNK,BELLAIRE IBOB/W SAM HOUSTON PKWY S,-
Theft,Miscellaneous Business (Non-Specific),10900-10999,BISSONNET ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",8700-8799,MAPLECREST DR,-
Theft,Apartment Parking Lot,9400-9499,CONCOURSE DR,-
Robbery,Apartment Parking Lot,8800-8899,BOONE RD,RD
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Aggravated Assault,Apartment Parking Lot,9800-9899,CLUB CREEK DR,-
Theft,Other Parking Lot,8300-8399,W SAM HOUSTON PKWY S,-
Burglary,Apartment,10500-10599,BEECHNUT ST,ST
Theft,Commercial Building,9900-9999,BEECHNUT ST,ST
Theft,Apartment,9200-9299,WOODFAIR DR,-
Theft,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST
Theft,Restaurant or Cafeteria Parking Lot,9800-9899,BELLAIRE BLVD,BLVD
Theft,Apartment,400-499,HURST,ST
Robbery,Strip Business Center Parking Lot,11600-11699,W. BELLFORT ST.,-
Theft,"Amusement Park, Bowling Alley, Skate Rink",9300-9399,BOONE RD,RD
Theft,"Electronics Store, Electrical Supplies",8300-8399,SAM HOUSTON,PKWY
Theft,Apartment,9800-9899,CLUB CREEK DR,-
Theft,Strip Business Center Parking Lot,9800-9899,BELLAIRE BLVD,BLVD
Burglary,Residence or House,9300-9399,CORNER OAKS LN,-
Theft,"Road, Street, or Sidewalk",7300-7399,CORPORATE DR,-
Robbery,Apartment Parking Lot,10500-10599,SPICE LN,-
Theft,Driveway,10800-10899,SHANNON HILLS DR,-
Theft,Apartment,9900-9999,CLUB CREEK DR,-
Theft,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST
Robbery,Apartment Parking Lot,7500-7599,CORPORATE DR,-
Theft,Hospital Parking Lot,7700-7799,W SAM HOUSTON PKWY S,-
Theft,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY
Theft,Condominium,9900-9999,SHARPCREST ST,ST
Robbery,"Vacant Single Occ Resd(House,Townhs,Dplex)",12300-12399,MAGNOLIA CANYON,-
Theft,Hotel or Motel Parking Lot,17300-17399,PALMETTO PINES,-
AutoTheft,Commercial Or Training School,9700-9799,BISSONNET ST,ST
Theft,Apartment Parking Lot,7500-7599,CORPORATE DR,-
Robbery,Apartment Parking Lot,9900-9999,CLUB CREEK DR,-
AutoTheft,Apartment Parking Lot,8500-8599,W SAM HOUSTON PKWY S,-
Theft,Restaurant or Cafeteria,9900-9999,BISSONNET,ST
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,Grocery Store or Supermarket Parking Lot,5400-5499,RICE,AVE
Aggravated Assault,Apartment,8500-8599,W SAM HOUSTON PKWY S,-
Burglary,Apartment,7700-7799,CORPORATE DR,-
Theft,Apartment Parking Lot,9400-9499,CONCOURSE,DR
AutoTheft,"Road, Street, or Sidewalk",7300-7399,CORPORATE DR,-
Burglary,Rental Storage Facility,9800-9899,BISSONNET ST,ST
AutoTheft,Apartment Parking Lot,7500-7599,CORPORATE DR,-
AutoTheft,Apartment Parking Lot,7700-7799,CORPORATE DR,-
Theft,Apartment Parking Lot,10000-10099,GREENFORK DR,-
AutoTheft,Apartment Parking Lot,9300-9399,WOODFAIR DR,-
Theft,Grocery Store or Supermarket Parking Lot,8300-8399,W SAM HOUSTON PKWY S,-
Theft,"Road, Street, or Sidewalk",7600-7699,CORPORATE DR,-
Theft,Other Parking Lot,6800-6899,W SAM HOUSTON PKWY S,-
Burglary,Apartment,10000-10099,GREENFORK DR,-
Robbery,Apartment Parking Lot,9900-9999,CLUB CREEK DR,-
AutoTheft,"Road, Street, or Sidewalk",8600-8699,SOUTH COURSE DR,-
Aggravated Assault,Apartment,10600-10699,BEECHNUT ST,ST
Theft,Strip Business Center Parking Lot,1800-1899,PLANTATION,DR
Theft,Apartment Parking Lot,10500-10599,SPICE LN,-
Theft,Grocery Store or Supermarket Parking Lot,9800-9899,BELLAIRE BLVD,BLVD
Theft,Apartment,9400-9499,W SAM HOUSTON PKWY S,-
Robbery,Strip Business Center Parking Lot,9400-9499,COUNTRY CREEK DR,-
Robbery,Strip Business Center Parking Lot,11100-11199,BEECHNUT ST,ST
Robbery,"Road, Street, or Sidewalk",9300-9399,WOODFAIR DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,8800-8899,W SAM HOUSTON PKWY S,-
Robbery,Apartment Parking Lot,7700-7799,CORPORATE DR,-
Robbery,Convenience Store,9600-9699,SOUTHWEST FWY OB,-
Theft,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY
Theft,Service or Gas Station,10300-10399,BISSONNET,ST
Theft,Apartment Parking Lot,8800-8899,BOONE RD,RD
Theft,Apartment Parking Lot,8800-8899,BOONE RD,RD
Aggravated Assault,Apartment,9500-9599,DEERING DR,-
Theft,Strip Business Center Parking Lot,12600-12699,DAIRY ASHFORD,RD
AutoTheft,Apartment Parking Lot,8300-8399,SOUTH COURSE DR,-
Robbery,Apartment,8300-8399,CINNAMON,LN
Robbery,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST
Theft,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST
Theft,Grocery Store or Supermarket,10100-10199,BEECHNUT ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",9800-9899,CLUB CREEK DR,-
Theft,Apartment Parking Lot,10500-10599,SPICE LN,-
Theft,Department or Discount Store,10900-10999,BISSONNET,ST
Burglary,Apartment,9400-9499,CONCOURSE DR,-
Theft,Apartment Parking Lot,11100-11199,BEECHNUT,ST
Theft,Apartment,9500-9599,WILCREST DR,-
Theft,Office Building,7100-7199,S. MASON,RD
Aggravated Assault,Apartment,9500-9599,WILCREST DR,-
Theft,Apartment Parking Lot,10500-10599,SPICE LN,-
Theft,Apartment,9300-9399,WOODFAIR DR,-
Theft,Service or Gas Station,8300-8399,WILCREST DR,-
Theft,Garage or Carport,8500-8599,MAPLECREST DR,-
Robbery,Residence or House,9400-9499,W SAM HOUSTON PKWY S,-
AutoTheft,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST
AutoTheft,Apartment Parking Lot,8600-8699,SOUTH COURSE DR,-
Theft,Service or Gas Station,8300-8399,WILCREST,ST
Theft,Apartment Parking Lot,2300-2399,DOVERGLEN,DR
Theft,"Road, Street, or Sidewalk",10200-10299,SUGAR BRANCH,DR
Theft,Apartment Parking Lot,9200-9299,WOODFAIR DR,-
Robbery,Other Parking Lot,9400-9499,COUNTRY CREEK DR,-
Aggravated Assault,Apartment,8300-8399,CINNAMON LN,-
Aggravated Assault,Bar or Night Club Parking Lot,9900-9999,BEECHNUT ST,ST
Theft,Apartment,9500-9599,WOODFAIR DR,-
Theft,Apartment Parking Lot,7500-7599,CORPORATE DR,-
Theft,Residence or House,9900-9999,CLUB CREEK DR,-
Theft,Apartment Parking Lot,9400-9499,WOODFAIR DR,-
Theft,Apartment Parking Lot,10200-10299,BEECHNUT ST,ST
Theft,"Road, Street, or Sidewalk",4500-4599,TWIN TIMBER,CT
Theft,Apartment Parking Lot,9800-9899,CLUB CREEK,DR
Burglary,Apartment,8500-8599,W SAM HOUSTON PKWY S,-
AutoTheft,Apartment Parking Lot,9400-9499,WOODFAIR DR,-
Burglary,Apartment,9800-9899,CLUB CREEK DR,-
Theft,Commercial Parking Lot or Garage,10000-10099,BEECHNUT ST,ST
Theft,Construction Site,100-199,MONARCH,-
AutoTheft,Apartment Parking Lot,10200-10299,CLUB CREEK DR,-
Burglary,Apartment,10600-10699,BEECHNUT ST,ST
Theft,Apartment Parking Lot,7900-7999,CORPORATE DR,-
Robbery,Rental Storage Facility,9200-9299,BOONE RD,RD
Theft,Other Parking Lot,6900-6999,CORPORATE DR,-
Burglary,Miscellaneous Business (Non-Specific),9600-9699,BEECHNUT,ST
Theft,Apartment Parking Lot,7900-7999,CORPORATE,DR
Theft,Hotel or Motel Parking Lot,7700-7799,W SAM HOUSTON PKWY S,-
Theft,Other Parking Lot,8800-8899,W SAM HOUSTON PKWY S,-
Theft,Other Parking Lot,UNK,BISSONNET ENTR/SOUTHWEST FWY OB,-
Theft,Grocery Store or Supermarket Parking Lot,6700-6799,FANNIN,ST
Aggravated Assault,Apartment,7500-7599,CORPORATE DR,-
Theft,Car Wash,9800-9899,BISSONNET ST,ST
Theft,Convenience Store,10000-10099,BEECHNUT,ST
Robbery,"Road, Street, or Sidewalk",10300-10399,BISSONNET ST,ST
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,10900-10999,BISSONNET,ST
AutoTheft,Apartment Parking Lot,10500-10599,SPICE LN,-
Burglary,Apartment,9500-9599,W SAM HOUSTON PKWY S,-
Robbery,"Road, Street, or Sidewalk",10000-10099,BISSONNET ST,ST
Aggravated Assault,Apartment,10100-10199,CLUB CREEK DR,-
Burglary,Specialty Store (Non-Specific),9300-9399,W SAM HOUSTON PKWY S,-
Burglary,Restaurant or Cafeteria,10700-10799,BEECHNUT,ST
Theft,Apartment Parking Lot,9400-9499,WOODFAIR DR,-
Burglary,Apartment,10000-10099,SPICE LN,-
AutoTheft,"Road, Street, or Sidewalk",8300-8399,WILCREST DR,-
Theft,"Road, Street, or Sidewalk",10000-10099,GREENFORK DR,-
Burglary,Restaurant or Cafeteria,9300-9399,SAM HOUSTON,PKWY
Aggravated Assault,Apartment,10600-10699,BEECHNUT ST,ST
Theft,"Pawn, Resale Shop, or Flea Market",9700-9799,BEECHNUT ST,ST
Robbery,"Hotel, Motel, Inn, Etc.",9300-9399,W SAM HOUSTON PKWY S,-
Theft,Strip Business Center Parking Lot,9800-9899,BELLAIRE BLVD,BLVD
AutoTheft,High School,11600-11699,BELLAIRE BLVD,BLVD
Robbery,Other Parking Lot,12100-12199,BELLAIRE BLVD,BLVD
AutoTheft,Apartment Parking Lot,11400-11499,HARWIN DR,-
Murder,Apartment,4500-4599,COOK RD,RD
Theft,Commercial Building,11900-11999,BELLAIRE,BLVD
Burglary,Restaurant or Cafeteria Parking Lot,12000-12099,BELLAIRE,BLVD
Theft,Strip Business Center Parking Lot,6200-6299,WILCREST DR,-
Theft,Restaurant or Cafeteria Parking Lot,10800-10899,BELLAIRE BLVD,BLVD
Aggravated Assault,Strip Business Center Parking Lot,11100-11199,BELLAIRE BLVD,BLVD
Theft,Driveway,6600-6699,BRIAR GLADE DR,-
Theft,Residence or House,11600-11699,CORONA,LN
Rape,Residence or House,11600-11699,SHARPCREST ST,ST
Theft,"Other, Unknown, or Not Listed",4100-4199,S KIRKWOOD RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",11200-11299,BELLAIRE,BLVD
Burglary,Restaurant or Cafeteria,11200-11299,BELLAIRE BLVD,BLVD
Aggravated Assault,Residence or House,11600-11699,TRIOLA LN,-
Burglary,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Theft,Grocery Store or Supermarket,12200-12299,BELLAIRE,BLVD
AutoTheft,Bar or Night Club Parking Lot,6700-6799,WILCREST DR,-
Theft,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Aggravated Assault,Residence or House,11300-11399,SHARPVIEW DR,-
Theft,Apartment Parking Lot,4400-4499,BOONE,RD
Theft,Apartment Parking Lot,4400-4499,BOONE RD,RD
Theft,Restaurant or Cafeteria Parking Lot,12000-12099,BELLAIRE BLVD,BLVD
Theft,Apartment Parking Lot,4400-4499,BOONE RD,RD
Theft,Driveway,11700-11799,CARVEL LN,-
Robbery,"Field, Woods, Forest, Park",7700-7799,BOONE RD,RD
Burglary,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Burglary,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Theft,Service or Gas Station,11100-11199,BELLAIRE,BLVD
Theft,"Road, Street, or Sidewalk",4400-4499,YUPON RIDGE,-
Theft,Apartment Parking Lot,2900-2999,SHILOH,DR
Burglary,Apartment,7800-7899,COOK,RD
Aggravated Assault,Residence or House,11000-11099,CONCHO ST,ST
Theft,Restaurant or Cafeteria Parking Lot,7900-7999,KENDALIA DRIVE,-
Theft,Strip Business Center Parking Lot,8000-8099,S KIRKWOOD RD,RD
Theft,"Road, Street, or Sidewalk",6200-6299,LINNHAVEN DR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",7700-7799,BOONE RD,RD
Theft,Driveway,6100-6199,LINNHAVEN DR,-
Theft,Convenience Store,7600-7699,COOK,RD
Theft,Restaurant or Cafeteria Parking Lot,10900-10999,BELLAIRE BLVD,BLVD
AutoTheft,Body Shop,4200-4299,S KIRKWOOD RD,RD
Theft,Driveway,6100-6199,BRIAR TERRACE DR,-
Theft,Apartment Parking Lot,11400-11499,HARWIN DR,-
Burglary,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Theft,Auto Repair,6800-6899,KIRKWOOD,RD
Theft,Strip Business Center Parking Lot,6800-6899,BANEWAY DR,-
AutoTheft,"Road, Street, or Sidewalk",6600-6699,WESTWICK,DR
Burglary,Rental Storage Facility,14600-14699,ALANNAH LAGOON CT.,-
Theft,Commercial Parking Lot or Garage,11400-11499,HARWIN DR,-
Aggravated Assault,Residence or House,11400-11499,SANDSTONE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",11400-11499,HARWIN DR,-
Theft,Service or Gas Station,10900-10999,BELLAIRE,BLVD
Burglary,Residence or House,11800-11899,SHARPVIEW DR,-
Burglary,Restaurant or Cafeteria,12100-12199,BELLAIRE,BLVD
Burglary,Residence or House,11800-11899,SHARPVIEW DR,-
Aggravated Assault,Driveway,6200-6299,ANTOINE,DR
Burglary,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Burglary,Rental Storage Facility,11700-11799,BEECHNUT ST,ST
Burglary,Auto Repair,4600-4699,BELLE PARK,DR
Theft,"Road, Street, or Sidewalk",11300-11399,SHARPVIEW DR,-
Aggravated Assault,Apartment Parking Lot,11400-11499,HARWIN DR,-
Theft,Strip Business Center Parking Lot,10900-10999,BELLAIRE BLVD,BLVD
Theft,Mall Common Area,11200-11299,BELLAIRE BLVD,BLVD
Theft,"Parks and Recreation, Zoo, Swimming Pool",7700-7799,BOONE RD,RD
Theft,Restaurant or Cafeteria,6200-6299,WILCREST DR,-
Theft,Other Parking Lot,11700-11799,BELLAIRE BLVD,BLVD
Theft,Strip Business Center Parking Lot,10700-10799,BELLAIRE BLVD,BLVD
Theft,Commercial Parking Lot or Garage,7400-7499,S KIRKWOOD RD,RD
Theft,Residence or House,4300-4399,YUPON RIDGE,-
Burglary,Miscellaneous Business (Non-Specific),10700-10799,BELLAIRE,BLVD
Burglary,Mobile Home,4200-4299,H ST,ST
Aggravated Assault,Service or Gas Station,10700-10799,BELLAIRE BLVD,BLVD
Theft,Grocery Store or Supermarket,11200-11299,BELLAIRE BLVD,BLVD
Robbery,"Road, Street, or Sidewalk",11200-11299,BELLAIRE BLVD,BLVD
AutoTheft,Service or Gas Station,1900-1999,MAYWEATHER,LN
Theft,Commercial Building,12700-12799,BEECHNUT,ST
Theft,Residence or House,13200-13299,AVONSHIRE DR,-
Theft,Convenience Store,12500-12599,BELLAIRE,BLVD
Theft,Convenience Store Parking Lot,13100-13199,BELLAIRE BLVD,BLVD
Theft,Convenience Store,12300-12399,BEECHNUT,ST
Theft,Drug Store or Medical Supply,13100-13199,BELLAIRE,BLVD
Burglary,Residence or House,6700-6799,WESTWICK DR,-
Theft,Grocery Store or Supermarket Parking Lot,13200-13299,BELLAIRE BLVD,BLVD
Theft,Apartment Parking Lot,7100-7199,CAMINO VERDE,DR
Theft,Strip Business Center Parking Lot,3000-3099,HAZY PARK,DR
Aggravated Assault,Apartment,12700-12799,BELLAIRE BLVD,BLVD
Theft,Miscellaneous Business (Non-Specific),13100-13199,BELLAIRE,BLVD
Theft,Strip Business Center Parking Lot,12300-12399,BELLAIRE BLVD,BLVD
Theft,Other Parking Lot,12800-12899,SUSANNA,LN
Robbery,Apartment Parking Lot,12800-12899,MAGENTA OAKS,DR
Theft,Apartment Parking Lot,8000-8099,COOK RD,RD
Burglary,Miscellaneous Business (Non-Specific),12300-12399,BEECHNUT,ST
Theft,Residence or House,13200-13299,CAMPEACHY,CIR
Theft,Drug Store or Medical Supply,13100-13199,BELLAIRE,BLVD
Theft,"Road, Street, or Sidewalk",6800-6899,S DAIRY ASHFORD RD,RD
Theft,Department or Discount Store,12500-12599,BELLAIRE,BLVD
Theft,Bank or Savings Institution Parking Lot,7100-7199,TANAGER,ST
Theft,Apartment Parking Lot,7100-7199,CROWNWEST DR,-
Theft,Residence or House,6200-6299,WESTWICK DR,-
Theft,Residence or House,6200-6299,S BRIAR BAYOU DR,-
Theft,Grocery Store or Supermarket Parking Lot,13200-13299,BELLAIRE BLVD,BLVD
Aggravated Assault,Residence or House,12500-12599,PEBBLESTONE,-
Robbery,"Road, Street, or Sidewalk",7700-7799,S DAIRY ASHFORD RD,RD
Aggravated Assault,Residence or House,6900-6999,S DAIRY ASHFORD RD,RD
Theft,Department or Discount Store,13100-13199,BELLAIRE,BLVD
Theft,Drug Store or Medical Supply,13100-13199,BELLAIRE,BLVD
Theft,"Road, Street, or Sidewalk",15900-15999,CAMINO DEL SOL,DR
Theft,"Road, Street, or Sidewalk",12300-12399,CREST LAKE DR,-
Aggravated Assault,Restaurant or Cafeteria Parking Lot,12300-12399,BELLAIRE BLVD,BLVD
Aggravated Assault,Other Parking Lot,3200-3299,DAIRY ASHFORD,RD
Theft,Residence or House,13100-13199,CLAREWOOD DR,-
Burglary,Apartment,7500-7599,COOK RD,RD
Theft,"Other, Unknown, or Not Listed",7200-7299,TROGON LN,-
Theft,Service or Gas Station,13000-13099,BELLAIRE BLVD,BLVD
AutoTheft,Strip Business Center Parking Lot,12300-12399,BELLAIRE BLVD,BLVD
Aggravated Assault,"Field, Woods, Forest, Park",7800-7899,PACIFIC PEARL,-
Theft,Drug Store or Medical Supply,13100-13199,BELLAIRE,BLVD
Robbery,"Road, Street, or Sidewalk",6700-6799,S DAIRY ASHFORD RD,RD
Aggravated Assault,Convenience Store,12300-12399,BEECHNUT,ST
Robbery,Convenience Store,7300-7399,SYNOTT,RD
Aggravated Assault,Apartment,6700-6799,WESTBRANCH DR,-
AutoTheft,Driveway,1000-1099,WISTERWOOD,DR
Aggravated Assault,Residence or House,8600-8699,BELLE PARK DR,-
Aggravated Assault,"Road, Street, or Sidewalk",11300-11399,BISSONNET ST,ST
Theft,Residence or House,11600-11699,STANCLIFF RD,RD
Burglary,Rental Storage Facility,11700-11799,BEECHNUT,ST
Aggravated Assault,"Road, Street, or Sidewalk",12700-12799,DAIRY BROOK DR,-
Theft,Commercial Parking Lot or Garage,11700-11799,W BELLFORT AVE,-
Robbery,Convenience Store Parking Lot,9000-9099,S DAIRY ASHFORD RD,RD
Theft,"Other, Unknown, or Not Listed",12300-12399,BISSONNET ST,ST
Theft,Residence or House,12200-12299,CREEKHURST DR,-
Burglary,Apartment,12000-12099,BISSONNET ST,ST
Burglary,Barber And Beauty Shops,12600-12699,BISSONNET,ST
Burglary,Apartment,9400-9499,COVENTRY SQUARE DR,-
Theft,Residence or House,11800-11899,SPRING GROVE,-
Robbery,"Road, Street, or Sidewalk",12700-12799,DAIRY BROOK DR,-
Burglary,Residence or House,12100-12199,HUNTINGTON VENTURE DR,-
Theft,Convenience Store,12100-12199,BISSONNET ST,ST
Robbery,Convenience Store,12300-12399,BISSONNET,ST
AutoTheft,Driveway,11700-11799,BISSONNET ST,ST
Burglary,Residence or House,11300-11399,BARRETT BRAE DR,-
AutoTheft,Residence or House,11500-11599,KIRKWOOD,-
Robbery,Apartment,9700-9799,COURT GLEN,DR
Burglary,Maintenance or Building Services,9700-9799,COURT GLEN,DR
Robbery,"Road, Street, or Sidewalk",12300-12399,BROOKGLADE CIR,-
Burglary,Residence or House,10800-10899,HUNTINGTON ESTATES DR,-
Burglary,Garage or Carport,11200-11299,MULHOLLAND DR,-
Theft,Apartment,9700-9799,LEAWOOD BLVD,BLVD
Robbery,Miscellaneous Business (Non-Specific),11400-11499,BISSONNET,ST
Burglary,"Other, Unknown, or Not Listed",12600-12699,BISSONNET,ST
Burglary,Rental Storage Facility,16200-16299,WESTPARK,DR
Theft,"Other, Unknown, or Not Listed",10800-10899,HUNTINGTON ESTATES DR,-
Burglary,Residence or House,11100-11199,PENDER LN,-
Burglary,Apartment,9700-9799,COURT GLEN DR,-
Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",12800-12899,LIMA DR,-
Theft,"Pawn, Resale Shop, or Flea Market",11200-11299,BISSONNET,ST
Theft,Grocery Store or Supermarket,9500-9599,S KIRKWOOD RD,RD
AutoTheft,Apartment Parking Lot,11700-11799,W BELLFORT AVE,-
Aggravated Assault,Residence or House,10500-10599,HUNTINGTON PLACE DR,-
Theft,"Other, Unknown, or Not Listed",11200-11299,BISSONNET ST,ST
Theft,Restaurant or Cafeteria,11900-11999,BISSONNET,ST
Theft,Grocery Store or Supermarket,11700-11799,BELLFORT,AVE
